"1991 - 1992 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,34-New Jersey,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,74712,,140581,"
"36,Ny,New York,26281,35.18,51520,36.65"
"42,Pa,Pennsylvania,12219,16.35,21940,15.61"
"12,Fl,Florida,5345,7.15,9393,6.68"
"57,FR,Foreign,4372,5.85,8169,5.81"
"06,Ca,California,3527,4.72,6637,4.72"
"25,Ma,Massachusetts,2177,2.91,3783,2.69"
"51,Va,Virginia,2045,2.74,3867,2.75"
"09,Ct,Connecticut,1864,2.49,3271,2.33"
"24,Md,Maryland,1725,2.31,3161,2.25"
"48,Tx,Texas,1504,2.01,3212,2.28"
"37,Nc,North Carolina,1326,1.77,2464,1.75"
"17,Il,Illinois,1240,1.66,2523,1.79"
"13,Ga,Georgia,1021,1.37,2034,1.45"
"39,Oh,Ohio,979,1.31,1774,1.26"
"26,Mi,Michigan,711,0.95,1305,0.93"
"10,De,Delaware,647,0.87,1105,0.79"
"45,Sc,South Carolina,618,0.83,1226,0.87"
"04,Az,Arizona,493,0.66,913,0.65"
"08,Co,Colorado,442,0.59,749,0.53"
"53,Wa,Washington,367,0.49,680,0.48"
"18,In,Indiana,360,0.48,674,0.48"
"44,Ri,Rhode Island,354,0.47,607,0.43"
"22,La,Louisiana,331,0.44,679,0.48"
"11,Dc,District of Columbia,327,0.44,443,0.32"
"33,Nh,New Hampshire,324,0.43,583,0.41"
"47,Tn,Tennessee,312,0.42,595,0.42"
"29,Mo,Missouri,290,0.39,605,0.43"
"01,Al,Alabama,250,0.33,539,0.38"
"27,Mn,Minnesota,247,0.33,459,0.33"
"55,Wi,Wisconsin,246,0.33,438,0.31"
"23,Me,Maine,243,0.33,459,0.33"
"32,Nv,Nevada,220,0.29,371,0.26"
"15,Hi,Hawaii,211,0.28,432,0.31"
"21,Ky,Kentucky,205,0.27,395,0.28"
"40,Ok,Oklahoma,203,0.27,410,0.29"
"20,Ks,Kansas,201,0.27,417,0.3"
"41,Or,Oregon,182,0.24,304,0.22"
"50,Vt,Vermont,180,0.24,290,0.21"
"19,Ia,Iowa,147,0.2,249,0.18"
"54,Wv,West Virginia,140,0.19,257,0.18"
"35,Nm,New Mexico,135,0.18,257,0.18"
"28,Ms,Mississippi,116,0.16,236,0.17"
"49,Ut,Utah,108,0.14,225,0.16"
"02,Ak,Alaska,98,0.13,211,0.15"
"05,Ar,Arkansas,83,0.11,175,0.12"
"31,Ne,Nebraska,74,0.1,135,0.1"
"30,Mt,Montana,55,0.07,80,0.06"
"38,Nd,North Dakota,45,0.06,73,0.05"
"16,Id,Idaho,43,0.06,89,0.06"
"56,Wy,Wyoming,40,0.05,82,0.06"
"46,Sd,South Dakota,39,0.05,86,0.06"
"34,,State Non-Migrant,2942254,,6284821,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
