"1991 - 1992 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,10-Delaware,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,12431,,24194,"
"42,Pa,Pennsylvania,3103,24.96,5660,23.39"
"24,Md,Maryland,2053,16.52,3834,15.85"
"34,Nj,New Jersey,1277,10.27,2391,9.88"
"36,Ny,New York,769,6.19,1462,6.04"
"51,Va,Virginia,614,4.94,1185,4.9"
"57,FR,Foreign,612,4.92,1424,5.89"
"12,Fl,Florida,527,4.24,988,4.08"
"06,Ca,California,378,3.04,756,3.12"
"48,Tx,Texas,294,2.37,685,2.83"
"37,Nc,North Carolina,262,2.11,553,2.29"
"39,Oh,Ohio,205,1.65,404,1.67"
"25,Ma,Massachusetts,200,1.61,349,1.44"
"09,Ct,Connecticut,151,1.21,297,1.23"
"17,Il,Illinois,137,1.1,301,1.24"
"13,Ga,Georgia,123,0.99,254,1.05"
"45,Sc,South Carolina,117,0.94,271,1.12"
"26,Mi,Michigan,107,0.86,202,0.83"
"29,Mo,Missouri,107,0.86,250,1.03"
"54,Wv,West Virginia,103,0.83,213,0.88"
"11,Dc,District of Columbia,92,0.74,124,0.51"
"47,Tn,Tennessee,84,0.68,174,0.72"
"22,La,Louisiana,83,0.67,213,0.88"
"04,Az,Arizona,80,0.64,168,0.69"
"18,In,Indiana,73,0.59,159,0.66"
"01,Al,Alabama,65,0.52,153,0.63"
"53,Wa,Washington,64,0.51,146,0.6"
"28,Ms,Mississippi,58,0.47,126,0.52"
"23,Me,Maine,57,0.46,117,0.48"
"08,Co,Colorado,54,0.43,106,0.44"
"55,Wi,Wisconsin,51,0.41,102,0.42"
"33,Nh,New Hampshire,51,0.41,90,0.37"
"21,Ky,Kentucky,40,0.32,86,0.36"
"15,Hi,Hawaii,38,0.31,86,0.36"
"27,Mn,Minnesota,37,0.3,72,0.3"
"20,Ks,Kansas,37,0.3,77,0.32"
"40,Ok,Oklahoma,35,0.28,94,0.39"
"44,Ri,Rhode Island,34,0.27,69,0.29"
"41,Or,Oregon,34,0.27,69,0.29"
"05,Ar,Arkansas,29,0.23,55,0.23"
"19,Ia,Iowa,27,0.22,58,0.24"
"32,Nv,Nevada,23,0.19,52,0.21"
"31,Ne,Nebraska,22,0.18,51,0.21"
"02,Ak,Alaska,21,0.17,56,0.23"
"35,Nm,New Mexico,21,0.17,41,0.17"
"38,Nd,North Dakota,15,0.12,40,0.17"
"49,Ut,Utah,14,0.11,25,0.1"
"50,Vt,Vermont,13,0.1,21,0.09"
"56,Wy,Wyoming,12,0.1,20,0.08"
"30,Mt,Montana,10,0.08,20,0.08"
"16,Id,Idaho,10,0.08,26,0.11"
"46,Sd,South Dakota,8,0.06,19,0.08"
"10,,State Non-Migrant,255336,,554150,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
