"1991 - 1992 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,36-New York,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,110454,,190760,"
"34,Nj,New Jersey,16246,14.71,27956,14.66"
"12,Fl,Florida,12127,10.98,21109,11.07"
"57,FR,Foreign,11661,10.56,19748,10.35"
"06,Ca,California,8507,7.7,14003,7.34"
"42,Pa,Pennsylvania,7371,6.67,13080,6.86"
"09,Ct,Connecticut,6805,6.16,11044,5.79"
"25,Ma,Massachusetts,6509,5.89,9843,5.16"
"51,Va,Virginia,3615,3.27,6718,3.52"
"48,Tx,Texas,3482,3.15,6640,3.48"
"37,Nc,North Carolina,2651,2.4,4942,2.59"
"39,Oh,Ohio,2542,2.3,4350,2.28"
"24,Md,Maryland,2540,2.3,4348,2.28"
"17,Il,Illinois,2493,2.26,4332,2.27"
"13,Ga,Georgia,2003,1.81,3700,1.94"
"26,Mi,Michigan,1785,1.62,3080,1.61"
"45,Sc,South Carolina,1249,1.13,2523,1.32"
"08,Co,Colorado,1094,0.99,1858,0.97"
"04,Az,Arizona,1083,0.98,1944,1.02"
"33,Nh,New Hampshire,1065,0.96,1813,0.95"
"53,Wa,Washington,1022,0.93,1765,0.93"
"50,Vt,Vermont,1002,0.91,1750,0.92"
"11,Dc,District of Columbia,915,0.83,1171,0.61"
"18,In,Indiana,839,0.76,1514,0.79"
"44,Ri,Rhode Island,838,0.76,1391,0.73"
"23,Me,Maine,809,0.73,1467,0.77"
"47,Tn,Tennessee,753,0.68,1383,0.72"
"29,Mo,Missouri,714,0.65,1259,0.66"
"27,Mn,Minnesota,697,0.63,1121,0.59"
"55,Wi,Wisconsin,658,0.6,1050,0.55"
"22,La,Louisiana,643,0.58,1186,0.62"
"21,Ky,Kentucky,638,0.58,1267,0.66"
"01,Al,Alabama,593,0.54,1119,0.59"
"15,Hi,Hawaii,571,0.52,1069,0.56"
"32,Nv,Nevada,466,0.42,802,0.42"
"40,Ok,Oklahoma,439,0.4,866,0.45"
"20,Ks,Kansas,407,0.37,851,0.45"
"41,Or,Oregon,406,0.37,692,0.36"
"10,De,Delaware,393,0.36,697,0.37"
"19,Ia,Iowa,345,0.31,595,0.31"
"35,Nm,New Mexico,340,0.31,598,0.31"
"28,Ms,Mississippi,319,0.29,656,0.34"
"49,Ut,Utah,273,0.25,507,0.27"
"02,Ak,Alaska,268,0.24,555,0.29"
"54,Wv,West Virginia,267,0.24,483,0.25"
"05,Ar,Arkansas,244,0.22,477,0.25"
"31,Ne,Nebraska,233,0.21,445,0.23"
"16,Id,Idaho,126,0.11,210,0.11"
"30,Mt,Montana,118,0.11,198,0.1"
"38,Nd,North Dakota,112,0.1,243,0.13"
"46,Sd,South Dakota,91,0.08,180,0.09"
"56,Wy,Wyoming,87,0.08,162,0.08"
"36,,State Non-Migrant,6319042,,13410392,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
