"1990 - 1991 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,48-Texas,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,166122,,364223,"
"06,Ca,California,18694,11.25,37349,10.25"
"57,FR,Foreign,13314,8.01,28547,7.84"
"12,Fl,Florida,10836,6.52,23693,6.51"
"40,Ok,Oklahoma,9200,5.54,21024,5.77"
"22,La,Louisiana,8063,4.85,17728,4.87"
"08,Co,Colorado,6149,3.7,13656,3.75"
"35,Nm,New Mexico,5952,3.58,14639,4.02"
"17,Il,Illinois,5849,3.52,12782,3.51"
"13,Ga,Georgia,5514,3.32,12629,3.47"
"05,Ar,Arkansas,5042,3.04,11347,3.12"
"04,Az,Arizona,4505,2.71,9560,2.62"
"51,Va,Virginia,4491,2.7,9736,2.67"
"29,Mo,Missouri,3967,2.39,8676,2.38"
"37,Nc,North Carolina,3945,2.37,9085,2.49"
"39,Oh,Ohio,3934,2.37,8817,2.42"
"53,Wa,Washington,3896,2.35,8382,2.3"
"36,Ny,New York,3671,2.21,7161,1.97"
"47,Tn,Tennessee,3628,2.18,8316,2.28"
"26,Mi,Michigan,3400,2.05,7478,2.05"
"20,Ks,Kansas,3389,2.04,8048,2.21"
"01,Al,Alabama,2819,1.7,6595,1.81"
"42,Pa,Pennsylvania,2691,1.62,5862,1.61"
"18,In,Indiana,2626,1.58,5889,1.62"
"24,Md,Maryland,2256,1.36,5016,1.38"
"32,Nv,Nevada,2225,1.34,4493,1.23"
"28,Ms,Mississippi,2117,1.27,4828,1.33"
"27,Mn,Minnesota,2008,1.21,4327,1.19"
"45,Sc,South Carolina,1849,1.11,4317,1.19"
"55,Wi,Wisconsin,1737,1.05,3804,1.04"
"21,Ky,Kentucky,1722,1.04,3926,1.08"
"19,Ia,Iowa,1684,1.01,3711,1.02"
"34,Nj,New Jersey,1675,1.01,3545,0.97"
"41,Or,Oregon,1477,0.89,3244,0.89"
"15,Hi,Hawaii,1446,0.87,2851,0.78"
"31,Ne,Nebraska,1340,0.81,3326,0.91"
"25,Ma,Massachusetts,1228,0.74,2310,0.63"
"49,Ut,Utah,1069,0.64,2650,0.73"
"02,Ak,Alaska,997,0.6,2290,0.63"
"09,Ct,Connecticut,959,0.58,2026,0.56"
"16,Id,Idaho,725,0.44,1868,0.51"
"56,Wy,Wyoming,540,0.33,1305,0.36"
"54,Wv,West Virginia,527,0.32,1192,0.33"
"30,Mt,Montana,513,0.31,1154,0.32"
"11,Dc,District of Columbia,454,0.27,706,0.19"
"46,Sd,South Dakota,413,0.25,863,0.24"
"10,De,Delaware,334,0.2,770,0.21"
"23,Me,Maine,324,0.2,693,0.19"
"38,Nd,North Dakota,313,0.19,700,0.19"
"33,Nh,New Hampshire,273,0.16,585,0.16"
"44,Ri,Rhode Island,221,0.13,472,0.13"
"50,Vt,Vermont,121,0.07,252,0.07"
"48,,State Non-Migrant,5519640,,13285333,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
