"1990 - 1991 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,28-Mississippi,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,29137,,62824,"
"47,Tn,Tennessee,3724,12.78,7663,12.2"
"22,La,Louisiana,3265,11.21,7218,11.49"
"01,Al,Alabama,2729,9.37,6180,9.84"
"48,Tx,Texas,2676,9.18,5780,9.2"
"12,Fl,Florida,2254,7.74,4659,7.42"
"13,Ga,Georgia,1806,6.2,3781,6.02"
"57,FR,Foreign,1556,5.34,2996,4.77"
"06,Ca,California,1276,4.38,2574,4.1"
"17,Il,Illinois,1005,3.45,2203,3.51"
"05,Ar,Arkansas,861,2.96,2115,3.37"
"37,Nc,North Carolina,703,2.41,1619,2.58"
"51,Va,Virginia,694,2.38,1491,2.37"
"45,Sc,South Carolina,481,1.65,1149,1.83"
"29,Mo,Missouri,463,1.59,1074,1.71"
"39,Oh,Ohio,427,1.47,974,1.55"
"26,Mi,Michigan,386,1.32,887,1.41"
"40,Ok,Oklahoma,375,1.29,812,1.29"
"18,In,Indiana,351,1.2,754,1.2"
"55,Wi,Wisconsin,328,1.13,711,1.13"
"21,Ky,Kentucky,302,1.04,669,1.06"
"08,Co,Colorado,301,1.03,645,1.03"
"36,Ny,New York,291,1,557,0.89"
"53,Wa,Washington,256,0.88,555,0.88"
"24,Md,Maryland,247,0.85,502,0.8"
"04,Az,Arizona,224,0.77,469,0.75"
"42,Pa,Pennsylvania,218,0.75,458,0.73"
"20,Ks,Kansas,158,0.54,377,0.6"
"32,Nv,Nevada,147,0.5,313,0.5"
"31,Ne,Nebraska,133,0.46,308,0.49"
"19,Ia,Iowa,126,0.43,277,0.44"
"15,Hi,Hawaii,125,0.43,260,0.41"
"27,Mn,Minnesota,124,0.43,297,0.47"
"35,Nm,New Mexico,116,0.4,244,0.39"
"34,Nj,New Jersey,115,0.39,239,0.38"
"25,Ma,Massachusetts,101,0.35,222,0.35"
"41,Or,Oregon,86,0.3,201,0.32"
"54,Wv,West Virginia,81,0.28,196,0.31"
"02,Ak,Alaska,80,0.27,182,0.29"
"09,Ct,Connecticut,70,0.24,159,0.25"
"49,Ut,Utah,63,0.22,161,0.26"
"11,Dc,District of Columbia,63,0.22,105,0.17"
"23,Me,Maine,50,0.17,115,0.18"
"16,Id,Idaho,48,0.16,123,0.2"
"56,Wy,Wyoming,47,0.16,104,0.17"
"38,Nd,North Dakota,46,0.16,88,0.14"
"44,Ri,Rhode Island,34,0.12,94,0.15"
"46,Sd,South Dakota,33,0.11,72,0.11"
"10,De,Delaware,33,0.11,75,0.12"
"30,Mt,Montana,29,0.1,54,0.09"
"33,Nh,New Hampshire,17,0.06,32,0.05"
"50,Vt,Vermont,13,0.04,31,0.05"
"28,,State Non-Migrant,796838,,1946544,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
