"1990 - 1991 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,51-Virginia,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,106446,,219397,"
"24,Md,Maryland,10363,9.74,18501,8.43"
"37,Nc,North Carolina,9724,9.14,19765,9.01"
"12,Fl,Florida,9388,8.82,19501,8.89"
"57,FR,Foreign,8900,8.36,19839,9.04"
"06,Ca,California,6522,6.13,13103,5.97"
"48,Tx,Texas,5418,5.09,12560,5.72"
"42,Pa,Pennsylvania,5322,5,10545,4.81"
"36,Ny,New York,3965,3.72,7527,3.43"
"13,Ga,Georgia,3508,3.3,7447,3.39"
"11,Dc,District of Columbia,3330,3.13,4855,2.21"
"54,Wv,West Virginia,3202,3.01,6915,3.15"
"39,Oh,Ohio,3069,2.88,6685,3.05"
"47,Tn,Tennessee,2993,2.81,6286,2.87"
"45,Sc,South Carolina,2871,2.7,6290,2.87"
"34,Nj,New Jersey,2107,1.98,4131,1.88"
"17,Il,Illinois,2077,1.95,4374,1.99"
"26,Mi,Michigan,1578,1.48,3182,1.45"
"08,Co,Colorado,1469,1.38,3003,1.37"
"53,Wa,Washington,1335,1.25,2836,1.29"
"01,Al,Alabama,1310,1.23,2964,1.35"
"25,Ma,Massachusetts,1234,1.16,2209,1.01"
"18,In,Indiana,1214,1.14,2671,1.22"
"21,Ky,Kentucky,1179,1.11,2551,1.16"
"22,La,Louisiana,1172,1.1,2673,1.22"
"09,Ct,Connecticut,1063,1,2138,0.97"
"04,Az,Arizona,1056,0.99,2176,0.99"
"29,Mo,Missouri,1036,0.97,2308,1.05"
"15,Hi,Hawaii,799,0.75,1905,0.87"
"55,Wi,Wisconsin,698,0.66,1487,0.68"
"20,Ks,Kansas,693,0.65,1773,0.81"
"28,Ms,Mississippi,687,0.65,1654,0.75"
"40,Ok,Oklahoma,684,0.64,1479,0.67"
"10,De,Delaware,615,0.58,1218,0.56"
"27,Mn,Minnesota,587,0.55,1208,0.55"
"41,Or,Oregon,521,0.49,1059,0.48"
"23,Me,Maine,513,0.48,1146,0.52"
"35,Nm,New Mexico,471,0.44,997,0.45"
"05,Ar,Arkansas,443,0.42,993,0.45"
"19,Ia,Iowa,391,0.37,874,0.4"
"44,Ri,Rhode Island,387,0.36,1027,0.47"
"32,Nv,Nevada,382,0.36,738,0.34"
"49,Ut,Utah,351,0.33,837,0.38"
"33,Nh,New Hampshire,323,0.3,715,0.33"
"02,Ak,Alaska,297,0.28,686,0.31"
"31,Ne,Nebraska,286,0.27,654,0.3"
"16,Id,Idaho,243,0.23,581,0.26"
"30,Mt,Montana,190,0.18,389,0.18"
"50,Vt,Vermont,169,0.16,312,0.14"
"46,Sd,South Dakota,119,0.11,251,0.11"
"56,Wy,Wyoming,106,0.1,217,0.1"
"38,Nd,North Dakota,86,0.08,162,0.07"
"51,,State Non-Migrant,2215855,,4847440,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
