"1990 - 1991 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,17-Illinois,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,114303,,226739,"
"06,Ca,California,10748,9.4,19313,8.52"
"12,Fl,Florida,9907,8.67,18868,8.32"
"55,Wi,Wisconsin,8827,7.72,17958,7.92"
"18,In,Indiana,8580,7.51,18299,8.07"
"29,Mo,Missouri,7129,6.24,13655,6.02"
"48,Tx,Texas,6879,6.02,15110,6.66"
"57,FR,Foreign,5324,4.66,9571,4.22"
"26,Mi,Michigan,4333,3.79,8572,3.78"
"19,Ia,Iowa,3776,3.3,7339,3.24"
"04,Az,Arizona,3551,3.11,6604,2.91"
"39,Oh,Ohio,3362,2.94,7146,3.15"
"13,Ga,Georgia,3031,2.65,6528,2.88"
"27,Mn,Minnesota,2612,2.29,5065,2.23"
"36,Ny,New York,2514,2.2,4190,1.85"
"47,Tn,Tennessee,2489,2.18,5268,2.32"
"08,Co,Colorado,2480,2.17,4765,2.1"
"51,Va,Virginia,2377,2.08,4968,2.19"
"37,Nc,North Carolina,1984,1.74,3996,1.76"
"42,Pa,Pennsylvania,1808,1.58,3959,1.75"
"53,Wa,Washington,1783,1.56,3382,1.49"
"21,Ky,Kentucky,1750,1.53,3789,1.67"
"05,Ar,Arkansas,1463,1.28,3085,1.36"
"32,Nv,Nevada,1435,1.26,2735,1.21"
"34,Nj,New Jersey,1250,1.09,2663,1.17"
"28,Ms,Mississippi,1160,1.01,2521,1.11"
"24,Md,Maryland,1134,0.99,2198,0.97"
"01,Al,Alabama,1133,0.99,2355,1.04"
"45,Sc,South Carolina,1078,0.94,2420,1.07"
"25,Ma,Massachusetts,1043,0.91,1731,0.76"
"20,Ks,Kansas,1024,0.9,2220,0.98"
"40,Ok,Oklahoma,947,0.83,1965,0.87"
"22,La,Louisiana,883,0.77,1791,0.79"
"09,Ct,Connecticut,774,0.68,1520,0.67"
"41,Or,Oregon,704,0.62,1309,0.58"
"35,Nm,New Mexico,667,0.58,1274,0.56"
"15,Hi,Hawaii,625,0.55,1098,0.48"
"31,Ne,Nebraska,622,0.54,1333,0.59"
"49,Ut,Utah,416,0.36,901,0.4"
"11,Dc,District of Columbia,327,0.29,386,0.17"
"16,Id,Idaho,271,0.24,631,0.28"
"54,Wv,West Virginia,256,0.22,557,0.25"
"02,Ak,Alaska,254,0.22,480,0.21"
"30,Mt,Montana,251,0.22,466,0.21"
"46,Sd,South Dakota,204,0.18,424,0.19"
"23,Me,Maine,187,0.16,384,0.17"
"44,Ri,Rhode Island,179,0.16,378,0.17"
"10,De,Delaware,177,0.15,349,0.15"
"56,Wy,Wyoming,175,0.15,358,0.16"
"38,Nd,North Dakota,174,0.15,361,0.16"
"33,Nh,New Hampshire,161,0.14,331,0.15"
"50,Vt,Vermont,85,0.07,170,0.07"
"17,,State Non-Migrant,4170491,,9253314,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
