"1990 - 1991 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,49-Utah,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,20081,,47969,"
"06,Ca,California,3483,17.34,7438,15.51"
"32,Nv,Nevada,1674,8.34,4033,8.41"
"04,Az,Arizona,1598,7.96,3970,8.28"
"16,Id,Idaho,1427,7.11,3817,7.96"
"53,Wa,Washington,1299,6.47,3182,6.63"
"08,Co,Colorado,1161,5.78,2812,5.86"
"48,Tx,Texas,1021,5.08,2759,5.75"
"57,FR,Foreign,800,3.98,1808,3.77"
"41,Or,Oregon,728,3.63,1715,3.58"
"56,Wy,Wyoming,584,2.91,1391,2.9"
"35,Nm,New Mexico,455,2.27,1267,2.64"
"12,Fl,Florida,416,2.07,867,1.81"
"51,Va,Virginia,318,1.58,724,1.51"
"17,Il,Illinois,314,1.56,756,1.58"
"30,Mt,Montana,311,1.55,729,1.52"
"36,Ny,New York,275,1.37,556,1.16"
"39,Oh,Ohio,265,1.32,659,1.37"
"29,Mo,Missouri,234,1.17,601,1.25"
"26,Mi,Michigan,231,1.15,564,1.18"
"42,Pa,Pennsylvania,220,1.1,495,1.03"
"13,Ga,Georgia,196,0.98,446,0.93"
"24,Md,Maryland,187,0.93,430,0.9"
"02,Ak,Alaska,177,0.88,452,0.94"
"15,Hi,Hawaii,170,0.85,337,0.7"
"31,Ne,Nebraska,161,0.8,384,0.8"
"55,Wi,Wisconsin,157,0.78,411,0.86"
"20,Ks,Kansas,156,0.78,447,0.93"
"40,Ok,Oklahoma,155,0.77,402,0.84"
"37,Nc,North Carolina,154,0.77,377,0.79"
"18,In,Indiana,152,0.76,354,0.74"
"27,Mn,Minnesota,145,0.72,350,0.73"
"25,Ma,Massachusetts,134,0.67,252,0.53"
"19,Ia,Iowa,132,0.66,354,0.74"
"47,Tn,Tennessee,119,0.59,270,0.56"
"34,Nj,New Jersey,117,0.58,255,0.53"
"01,Al,Alabama,117,0.58,337,0.7"
"22,La,Louisiana,112,0.56,289,0.6"
"21,Ky,Kentucky,94,0.47,243,0.51"
"09,Ct,Connecticut,92,0.46,186,0.39"
"05,Ar,Arkansas,85,0.42,198,0.41"
"45,Sc,South Carolina,82,0.41,214,0.45"
"28,Ms,Mississippi,73,0.36,197,0.41"
"46,Sd,South Dakota,64,0.32,139,0.29"
"38,Nd,North Dakota,41,0.2,90,0.19"
"33,Nh,New Hampshire,39,0.19,73,0.15"
"54,Wv,West Virginia,32,0.16,85,0.18"
"23,Me,Maine,32,0.16,81,0.17"
"11,Dc,District of Columbia,29,0.14,48,0.1"
"10,De,Delaware,26,0.13,59,0.12"
"50,Vt,Vermont,24,0.12,42,0.09"
"44,Ri,Rhode Island,13,0.06,24,0.05"
"49,,State Non-Migrant,495608,,1380141,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
