"1990 - 1991 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,55-Wisconsin,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,39144,,70450,"
"17,Il,Illinois,5864,14.98,9908,14.06"
"27,Mn,Minnesota,5537,14.15,9149,12.99"
"12,Fl,Florida,2881,7.36,5022,7.13"
"06,Ca,California,2774,7.09,4419,6.27"
"26,Mi,Michigan,1887,4.82,3764,5.34"
"48,Tx,Texas,1709,4.37,3283,4.66"
"57,FR,Foreign,1480,3.78,2419,3.43"
"04,Az,Arizona,1308,3.34,2293,3.25"
"19,Ia,Iowa,1112,2.84,2339,3.32"
"08,Co,Colorado,1037,2.65,1792,2.54"
"18,In,Indiana,921,2.35,1867,2.65"
"39,Oh,Ohio,829,2.12,1719,2.44"
"53,Wa,Washington,828,2.12,1496,2.12"
"13,Ga,Georgia,717,1.83,1470,2.09"
"51,Va,Virginia,702,1.79,1278,1.81"
"29,Mo,Missouri,683,1.74,1359,1.93"
"36,Ny,New York,675,1.72,1112,1.58"
"37,Nc,North Carolina,631,1.61,1262,1.79"
"47,Tn,Tennessee,568,1.45,1281,1.82"
"42,Pa,Pennsylvania,515,1.32,997,1.42"
"32,Nv,Nevada,511,1.31,875,1.24"
"05,Ar,Arkansas,342,0.87,700,0.99"
"41,Or,Oregon,339,0.87,570,0.81"
"45,Sc,South Carolina,336,0.86,658,0.93"
"25,Ma,Massachusetts,313,0.8,502,0.71"
"40,Ok,Oklahoma,304,0.78,652,0.93"
"20,Ks,Kansas,299,0.76,628,0.89"
"24,Md,Maryland,293,0.75,552,0.78"
"21,Ky,Kentucky,291,0.74,595,0.84"
"34,Nj,New Jersey,274,0.7,477,0.68"
"28,Ms,Mississippi,236,0.6,495,0.7"
"22,La,Louisiana,234,0.6,430,0.61"
"35,Nm,New Mexico,227,0.58,384,0.55"
"30,Mt,Montana,223,0.57,432,0.61"
"31,Ne,Nebraska,220,0.56,431,0.61"
"01,Al,Alabama,218,0.56,457,0.65"
"15,Hi,Hawaii,216,0.55,329,0.47"
"46,Sd,South Dakota,209,0.53,447,0.63"
"02,Ak,Alaska,204,0.52,353,0.5"
"09,Ct,Connecticut,176,0.45,293,0.42"
"49,Ut,Utah,163,0.42,346,0.49"
"38,Nd,North Dakota,157,0.4,286,0.41"
"16,Id,Idaho,138,0.35,266,0.38"
"56,Wy,Wyoming,122,0.31,235,0.33"
"11,Dc,District of Columbia,110,0.28,116,0.16"
"33,Nh,New Hampshire,77,0.2,194,0.28"
"23,Me,Maine,63,0.16,125,0.18"
"44,Ri,Rhode Island,62,0.16,127,0.18"
"10,De,Delaware,49,0.13,99,0.14"
"54,Wv,West Virginia,47,0.12,106,0.15"
"50,Vt,Vermont,33,0.08,61,0.09"
"55,,State Non-Migrant,1810857,,4063814,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
