"1990 - 1991 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,23-Maine,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,16050,,30153,"
"12,Fl,Florida,2207,13.75,4175,13.85"
"33,Nh,New Hampshire,1707,10.64,2891,9.59"
"25,Ma,Massachusetts,1687,10.51,2608,8.65"
"06,Ca,California,896,5.58,1604,5.32"
"36,Ny,New York,885,5.51,1604,5.32"
"57,FR,Foreign,866,5.4,1601,5.31"
"09,Ct,Connecticut,690,4.3,1189,3.94"
"51,Va,Virginia,618,3.85,1315,4.36"
"48,Tx,Texas,488,3.04,1055,3.5"
"42,Pa,Pennsylvania,480,2.99,958,3.18"
"37,Nc,North Carolina,370,2.31,817,2.71"
"24,Md,Maryland,304,1.89,632,2.1"
"53,Wa,Washington,292,1.82,565,1.87"
"39,Oh,Ohio,288,1.79,601,1.99"
"34,Nj,New Jersey,275,1.71,498,1.65"
"50,Vt,Vermont,251,1.56,406,1.35"
"45,Sc,South Carolina,251,1.56,538,1.78"
"13,Ga,Georgia,251,1.56,529,1.75"
"08,Co,Colorado,251,1.56,438,1.45"
"04,Az,Arizona,221,1.38,414,1.37"
"17,Il,Illinois,204,1.27,408,1.35"
"26,Mi,Michigan,199,1.24,436,1.45"
"44,Ri,Rhode Island,193,1.2,366,1.21"
"47,Tn,Tennessee,161,1,363,1.2"
"18,In,Indiana,137,0.85,290,0.96"
"22,La,Louisiana,120,0.75,287,0.95"
"02,Ak,Alaska,117,0.73,237,0.79"
"55,Wi,Wisconsin,115,0.72,225,0.75"
"41,Or,Oregon,112,0.7,208,0.69"
"01,Al,Alabama,110,0.69,253,0.84"
"15,Hi,Hawaii,109,0.68,174,0.58"
"35,Nm,New Mexico,108,0.67,203,0.67"
"27,Mn,Minnesota,102,0.64,208,0.69"
"29,Mo,Missouri,90,0.56,200,0.66"
"32,Nv,Nevada,80,0.5,165,0.55"
"20,Ks,Kansas,72,0.45,163,0.54"
"40,Ok,Oklahoma,71,0.44,154,0.51"
"21,Ky,Kentucky,71,0.44,144,0.48"
"28,Ms,Mississippi,67,0.42,161,0.53"
"49,Ut,Utah,64,0.4,119,0.39"
"19,Ia,Iowa,62,0.39,111,0.37"
"54,Wv,West Virginia,56,0.35,117,0.39"
"11,Dc,District of Columbia,55,0.34,71,0.24"
"31,Ne,Nebraska,51,0.32,123,0.41"
"30,Mt,Montana,45,0.28,88,0.29"
"10,De,Delaware,44,0.27,75,0.25"
"05,Ar,Arkansas,42,0.26,104,0.34"
"56,Wy,Wyoming,36,0.22,82,0.27"
"16,Id,Idaho,36,0.22,81,0.27"
"38,Nd,North Dakota,24,0.15,54,0.18"
"46,Sd,South Dakota,19,0.12,45,0.15"
"23,,State Non-Migrant,448370,,990355,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
