"1990 - 1991 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,13-Georgia,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,83274,,173409,"
"12,Fl,Florida,13029,15.65,25952,14.97"
"01,Al,Alabama,6618,7.95,14344,8.27"
"47,Tn,Tennessee,5738,6.89,12012,6.93"
"57,FR,Foreign,5479,6.58,11834,6.82"
"45,Sc,South Carolina,5257,6.31,11027,6.36"
"48,Tx,Texas,5127,6.16,11696,6.74"
"37,Nc,North Carolina,5068,6.09,10450,6.03"
"06,Ca,California,3950,4.74,7495,4.32"
"51,Va,Virginia,3011,3.62,6250,3.6"
"39,Oh,Ohio,2487,2.99,5192,2.99"
"36,Ny,New York,2096,2.52,3847,2.22"
"22,La,Louisiana,2072,2.49,4486,2.59"
"17,Il,Illinois,2043,2.45,4171,2.41"
"42,Pa,Pennsylvania,1639,1.97,3442,1.98"
"21,Ky,Kentucky,1519,1.82,3308,1.91"
"26,Mi,Michigan,1444,1.73,2922,1.69"
"24,Md,Maryland,1311,1.57,2571,1.48"
"18,In,Indiana,1176,1.41,2536,1.46"
"28,Ms,Mississippi,1170,1.41,2578,1.49"
"34,Nj,New Jersey,1041,1.25,2005,1.16"
"29,Mo,Missouri,1016,1.22,2217,1.28"
"08,Co,Colorado,989,1.19,1999,1.15"
"53,Wa,Washington,947,1.14,1964,1.13"
"04,Az,Arizona,737,0.89,1503,0.87"
"40,Ok,Oklahoma,735,0.88,1631,0.94"
"25,Ma,Massachusetts,677,0.81,1237,0.71"
"55,Wi,Wisconsin,620,0.74,1285,0.74"
"05,Ar,Arkansas,594,0.71,1437,0.83"
"20,Ks,Kansas,548,0.66,1338,0.77"
"15,Hi,Hawaii,505,0.61,1186,0.68"
"09,Ct,Connecticut,495,0.59,992,0.57"
"54,Wv,West Virginia,469,0.56,1094,0.63"
"27,Mn,Minnesota,447,0.54,925,0.53"
"19,Ia,Iowa,315,0.38,692,0.4"
"41,Or,Oregon,311,0.37,637,0.37"
"11,Dc,District of Columbia,294,0.35,379,0.22"
"32,Nv,Nevada,277,0.33,496,0.29"
"49,Ut,Utah,268,0.32,590,0.34"
"35,Nm,New Mexico,267,0.32,585,0.34"
"02,Ak,Alaska,255,0.31,562,0.32"
"31,Ne,Nebraska,201,0.24,459,0.26"
"10,De,Delaware,153,0.18,331,0.19"
"23,Me,Maine,145,0.17,294,0.17"
"16,Id,Idaho,121,0.15,269,0.16"
"33,Nh,New Hampshire,121,0.15,227,0.13"
"30,Mt,Montana,107,0.13,191,0.11"
"44,Ri,Rhode Island,100,0.12,217,0.13"
"56,Wy,Wyoming,78,0.09,157,0.09"
"46,Sd,South Dakota,75,0.09,144,0.08"
"50,Vt,Vermont,72,0.09,126,0.07"
"38,Nd,North Dakota,60,0.07,127,0.07"
"13,,State Non-Migrant,2167513,,4951783,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
