"1990 - 1991 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,35-New Mexico,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,28493,,64133,"
"48,Tx,Texas,5836,20.48,13835,21.57"
"04,Az,Arizona,4008,14.07,10740,16.75"
"06,Ca,California,3188,11.19,5981,9.33"
"08,Co,Colorado,2332,8.18,5057,7.89"
"57,FR,Foreign,1496,5.25,3310,5.16"
"32,Nv,Nevada,938,3.29,1957,3.05"
"12,Fl,Florida,809,2.84,1771,2.76"
"53,Wa,Washington,773,2.71,1576,2.46"
"40,Ok,Oklahoma,736,2.58,1735,2.71"
"49,Ut,Utah,524,1.84,1335,2.08"
"17,Il,Illinois,434,1.52,886,1.38"
"51,Va,Virginia,416,1.46,966,1.51"
"41,Or,Oregon,375,1.32,785,1.22"
"36,Ny,New York,371,1.3,659,1.03"
"39,Oh,Ohio,369,1.3,797,1.24"
"20,Ks,Kansas,356,1.25,824,1.28"
"29,Mo,Missouri,344,1.21,753,1.17"
"24,Md,Maryland,271,0.95,552,0.86"
"13,Ga,Georgia,270,0.95,610,0.95"
"42,Pa,Pennsylvania,260,0.91,521,0.81"
"26,Mi,Michigan,256,0.9,515,0.8"
"37,Nc,North Carolina,255,0.89,540,0.84"
"16,Id,Idaho,236,0.83,556,0.87"
"22,La,Louisiana,230,0.81,482,0.75"
"18,In,Indiana,226,0.79,503,0.78"
"47,Tn,Tennessee,224,0.79,489,0.76"
"05,Ar,Arkansas,212,0.74,436,0.68"
"56,Wy,Wyoming,210,0.74,520,0.81"
"02,Ak,Alaska,205,0.72,503,0.78"
"55,Wi,Wisconsin,195,0.68,383,0.6"
"27,Mn,Minnesota,193,0.68,389,0.61"
"19,Ia,Iowa,169,0.59,374,0.58"
"30,Mt,Montana,168,0.59,359,0.56"
"15,Hi,Hawaii,163,0.57,327,0.51"
"31,Ne,Nebraska,153,0.54,344,0.54"
"01,Al,Alabama,150,0.53,379,0.59"
"45,Sc,South Carolina,140,0.49,345,0.54"
"21,Ky,Kentucky,130,0.46,298,0.46"
"34,Nj,New Jersey,125,0.44,247,0.39"
"28,Ms,Mississippi,123,0.43,299,0.47"
"25,Ma,Massachusetts,117,0.41,194,0.3"
"09,Ct,Connecticut,96,0.34,189,0.29"
"46,Sd,South Dakota,91,0.32,190,0.3"
"38,Nd,North Dakota,57,0.2,109,0.17"
"23,Me,Maine,53,0.19,109,0.17"
"33,Nh,New Hampshire,48,0.17,93,0.15"
"11,Dc,District of Columbia,47,0.16,61,0.1"
"54,Wv,West Virginia,42,0.15,96,0.15"
"10,De,Delaware,33,0.12,70,0.11"
"50,Vt,Vermont,21,0.07,43,0.07"
"44,Ri,Rhode Island,19,0.07,41,0.06"
"35,,State Non-Migrant,495598,,1180975,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
