"1990 - 1991 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,19-Iowa,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,31045,,59229,"
"17,Il,Illinois,4118,13.26,7729,13.05"
"31,Ne,Nebraska,2922,9.41,5646,9.53"
"27,Mn,Minnesota,2748,8.85,5094,8.6"
"29,Mo,Missouri,2064,6.65,4117,6.95"
"06,Ca,California,1901,6.12,3107,5.25"
"48,Tx,Texas,1646,5.3,3258,5.5"
"55,Wi,Wisconsin,1471,4.74,3084,5.21"
"08,Co,Colorado,1214,3.91,2142,3.62"
"12,Fl,Florida,1149,3.7,2052,3.46"
"04,Az,Arizona,1055,3.4,1845,3.12"
"46,Sd,South Dakota,922,2.97,1832,3.09"
"20,Ks,Kansas,865,2.79,1672,2.82"
"57,FR,Foreign,864,2.78,1438,2.43"
"53,Wa,Washington,566,1.82,1090,1.84"
"18,In,Indiana,536,1.73,1118,1.89"
"26,Mi,Michigan,523,1.68,1068,1.8"
"39,Oh,Ohio,437,1.41,926,1.56"
"05,Ar,Arkansas,393,1.27,814,1.37"
"51,Va,Virginia,385,1.24,704,1.19"
"13,Ga,Georgia,357,1.15,754,1.27"
"37,Nc,North Carolina,353,1.14,743,1.25"
"40,Ok,Oklahoma,350,1.13,752,1.27"
"36,Ny,New York,328,1.06,559,0.94"
"42,Pa,Pennsylvania,308,0.99,680,1.15"
"47,Tn,Tennessee,304,0.98,686,1.16"
"32,Nv,Nevada,252,0.81,425,0.72"
"41,Or,Oregon,242,0.78,497,0.84"
"21,Ky,Kentucky,215,0.69,475,0.8"
"45,Sc,South Carolina,208,0.67,457,0.77"
"24,Md,Maryland,189,0.61,328,0.55"
"22,La,Louisiana,180,0.58,349,0.59"
"25,Ma,Massachusetts,165,0.53,272,0.46"
"35,Nm,New Mexico,159,0.51,273,0.46"
"49,Ut,Utah,155,0.5,330,0.56"
"34,Nj,New Jersey,151,0.49,265,0.45"
"38,Nd,North Dakota,141,0.45,305,0.51"
"30,Mt,Montana,140,0.45,280,0.47"
"01,Al,Alabama,139,0.45,284,0.48"
"56,Wy,Wyoming,137,0.44,290,0.49"
"16,Id,Idaho,129,0.42,283,0.48"
"15,Hi,Hawaii,121,0.39,204,0.34"
"09,Ct,Connecticut,111,0.36,188,0.32"
"28,Ms,Mississippi,110,0.35,237,0.4"
"02,Ak,Alaska,100,0.32,196,0.33"
"11,Dc,District of Columbia,49,0.16,66,0.11"
"54,Wv,West Virginia,45,0.14,96,0.16"
"33,Nh,New Hampshire,34,0.11,53,0.09"
"23,Me,Maine,29,0.09,61,0.1"
"44,Ri,Rhode Island,23,0.07,44,0.07"
"10,De,Delaware,22,0.07,32,0.05"
"50,Vt,Vermont,20,0.06,29,0.05"
"19,,State Non-Migrant,1002946,,2304594,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
