"1990 - 1991 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,08-Colorado,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,61195,,123158,"
"06,Ca,California,8575,14.01,15403,12.51"
"48,Tx,Texas,5742,9.38,12541,10.18"
"04,Az,Arizona,3645,5.96,6959,5.65"
"57,FR,Foreign,3311,5.41,7058,5.73"
"12,Fl,Florida,2620,4.28,5074,4.12"
"53,Wa,Washington,2484,4.06,4665,3.79"
"35,Nm,New Mexico,2001,3.27,4143,3.36"
"17,Il,Illinois,1850,3.02,3659,2.97"
"32,Nv,Nevada,1752,2.86,3256,2.64"
"20,Ks,Kansas,1721,2.81,3800,3.09"
"31,Ne,Nebraska,1405,2.3,3032,2.46"
"56,Wy,Wyoming,1376,2.25,2854,2.32"
"51,Va,Virginia,1251,2.04,2654,2.15"
"29,Mo,Missouri,1248,2.04,2600,2.11"
"49,Ut,Utah,1200,1.96,2725,2.21"
"36,Ny,New York,1192,1.95,2022,1.64"
"40,Ok,Oklahoma,1190,1.94,2660,2.16"
"27,Mn,Minnesota,1176,1.92,2435,1.98"
"41,Or,Oregon,1137,1.86,2246,1.82"
"39,Oh,Ohio,1100,1.8,2281,1.85"
"26,Mi,Michigan,1052,1.72,2176,1.77"
"13,Ga,Georgia,915,1.5,1884,1.53"
"42,Pa,Pennsylvania,893,1.46,1785,1.45"
"19,Ia,Iowa,869,1.42,1746,1.42"
"55,Wi,Wisconsin,841,1.37,1746,1.42"
"37,Nc,North Carolina,806,1.32,1714,1.39"
"18,In,Indiana,744,1.22,1609,1.31"
"30,Mt,Montana,696,1.14,1387,1.13"
"15,Hi,Hawaii,673,1.1,1297,1.05"
"24,Md,Maryland,664,1.09,1314,1.07"
"16,Id,Idaho,608,0.99,1364,1.11"
"47,Tn,Tennessee,577,0.94,1259,1.02"
"02,Ak,Alaska,544,0.89,1101,0.89"
"22,La,Louisiana,533,0.87,1193,0.97"
"25,Ma,Massachusetts,533,0.87,943,0.77"
"34,Nj,New Jersey,507,0.83,957,0.78"
"46,Sd,South Dakota,495,0.81,1040,0.84"
"01,Al,Alabama,439,0.72,966,0.78"
"05,Ar,Arkansas,422,0.69,940,0.76"
"21,Ky,Kentucky,406,0.66,909,0.74"
"45,Sc,South Carolina,400,0.65,857,0.7"
"28,Ms,Mississippi,290,0.47,575,0.47"
"09,Ct,Connecticut,283,0.46,495,0.4"
"38,Nd,North Dakota,280,0.46,560,0.45"
"33,Nh,New Hampshire,147,0.24,255,0.21"
"23,Me,Maine,144,0.24,243,0.2"
"11,Dc,District of Columbia,134,0.22,152,0.12"
"54,Wv,West Virginia,100,0.16,229,0.19"
"50,Vt,Vermont,90,0.15,142,0.12"
"10,De,Delaware,73,0.12,146,0.12"
"44,Ri,Rhode Island,61,0.1,107,0.09"
"08,,State Non-Migrant,1162528,,2565737,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
