"1990 - 1991 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,16-Idaho,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,16070,,34663,"
"53,Wa,Washington,3394,21.12,6827,19.7"
"06,Ca,California,1935,12.04,3946,11.38"
"49,Ut,Utah,1736,10.8,3835,11.06"
"41,Or,Oregon,1559,9.7,3446,9.94"
"57,FR,Foreign,704,4.38,1468,4.24"
"32,Nv,Nevada,666,4.14,1440,4.15"
"04,Az,Arizona,628,3.91,1447,4.17"
"30,Mt,Montana,604,3.76,1307,3.77"
"48,Tx,Texas,564,3.51,1447,4.17"
"08,Co,Colorado,460,2.86,1054,3.04"
"02,Ak,Alaska,312,1.94,663,1.91"
"56,Wy,Wyoming,293,1.82,648,1.87"
"12,Fl,Florida,252,1.57,525,1.51"
"51,Va,Virginia,204,1.27,474,1.37"
"35,Nm,New Mexico,176,1.1,446,1.29"
"17,Il,Illinois,150,0.93,300,0.87"
"15,Hi,Hawaii,139,0.86,257,0.74"
"36,Ny,New York,131,0.82,236,0.68"
"31,Ne,Nebraska,129,0.8,324,0.93"
"29,Mo,Missouri,117,0.73,263,0.76"
"20,Ks,Kansas,115,0.72,269,0.78"
"27,Mn,Minnesota,115,0.72,238,0.69"
"26,Mi,Michigan,108,0.67,237,0.68"
"37,Nc,North Carolina,100,0.62,229,0.66"
"55,Wi,Wisconsin,99,0.62,219,0.63"
"42,Pa,Pennsylvania,99,0.62,229,0.66"
"40,Ok,Oklahoma,99,0.62,247,0.71"
"39,Oh,Ohio,99,0.62,205,0.59"
"13,Ga,Georgia,96,0.6,206,0.59"
"47,Tn,Tennessee,90,0.56,205,0.59"
"19,Ia,Iowa,83,0.52,159,0.46"
"18,In,Indiana,78,0.49,203,0.59"
"09,Ct,Connecticut,72,0.45,145,0.42"
"05,Ar,Arkansas,70,0.44,167,0.48"
"24,Md,Maryland,69,0.43,146,0.42"
"45,Sc,South Carolina,64,0.4,173,0.5"
"01,Al,Alabama,56,0.35,137,0.4"
"46,Sd,South Dakota,54,0.34,156,0.45"
"25,Ma,Massachusetts,53,0.33,87,0.25"
"21,Ky,Kentucky,49,0.3,108,0.31"
"38,Nd,North Dakota,47,0.29,99,0.29"
"22,La,Louisiana,40,0.25,98,0.28"
"34,Nj,New Jersey,37,0.23,72,0.21"
"28,Ms,Mississippi,28,0.17,69,0.2"
"23,Me,Maine,22,0.14,64,0.18"
"54,Wv,West Virginia,16,0.1,44,0.13"
"50,Vt,Vermont,15,0.09,24,0.07"
"11,Dc,District of Columbia,12,0.07,23,0.07"
"44,Ri,Rhode Island,11,0.07,17,0.05"
"33,Nh,New Hampshire,11,0.07,18,0.05"
"10,De,Delaware,10,0.06,17,0.05"
"16,,State Non-Migrant,317014,,806835,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
