"1990 - 1991 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,09-Connecticut,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,48479,,88831,"
"12,Fl,Florida,7533,15.54,14025,15.79"
"36,Ny,New York,6411,13.22,10565,11.89"
"25,Ma,Massachusetts,4485,9.25,7119,8.01"
"06,Ca,California,3476,7.17,5540,6.24"
"57,FR,Foreign,1991,4.11,3839,4.32"
"42,Pa,Pennsylvania,1872,3.86,3597,4.05"
"51,Va,Virginia,1858,3.83,3756,4.23"
"34,Nj,New Jersey,1677,3.46,3028,3.41"
"48,Tx,Texas,1513,3.12,3194,3.6"
"37,Nc,North Carolina,1485,3.06,2909,3.27"
"13,Ga,Georgia,1338,2.76,2935,3.3"
"44,Ri,Rhode Island,1039,2.14,1802,2.03"
"23,Me,Maine,1018,2.1,1955,2.2"
"45,Sc,South Carolina,993,2.05,2177,2.45"
"17,Il,Illinois,961,1.98,1843,2.07"
"24,Md,Maryland,926,1.91,1621,1.82"
"39,Oh,Ohio,839,1.73,1711,1.93"
"33,Nh,New Hampshire,804,1.66,1450,1.63"
"08,Co,Colorado,699,1.44,1185,1.33"
"50,Vt,Vermont,681,1.4,1203,1.35"
"04,Az,Arizona,660,1.36,1223,1.38"
"53,Wa,Washington,622,1.28,1213,1.37"
"26,Mi,Michigan,527,1.09,1077,1.21"
"18,In,Indiana,393,0.81,854,0.96"
"47,Tn,Tennessee,355,0.73,771,0.87"
"55,Wi,Wisconsin,327,0.67,650,0.73"
"11,Dc,District of Columbia,313,0.65,390,0.44"
"27,Mn,Minnesota,313,0.65,642,0.72"
"01,Al,Alabama,269,0.55,546,0.61"
"29,Mo,Missouri,265,0.55,538,0.61"
"41,Or,Oregon,237,0.49,425,0.48"
"32,Nv,Nevada,234,0.48,396,0.45"
"22,La,Louisiana,233,0.48,459,0.52"
"15,Hi,Hawaii,219,0.45,412,0.46"
"21,Ky,Kentucky,217,0.45,461,0.52"
"40,Ok,Oklahoma,200,0.41,420,0.47"
"35,Nm,New Mexico,196,0.4,308,0.35"
"20,Ks,Kansas,151,0.31,318,0.36"
"49,Ut,Utah,145,0.3,267,0.3"
"10,De,Delaware,143,0.29,288,0.32"
"19,Ia,Iowa,137,0.28,281,0.32"
"54,Wv,West Virginia,103,0.21,201,0.23"
"05,Ar,Arkansas,97,0.2,224,0.25"
"31,Ne,Nebraska,92,0.19,177,0.2"
"28,Ms,Mississippi,83,0.17,209,0.24"
"30,Mt,Montana,79,0.16,135,0.15"
"16,Id,Idaho,79,0.16,170,0.19"
"02,Ak,Alaska,72,0.15,112,0.13"
"56,Wy,Wyoming,47,0.1,77,0.09"
"46,Sd,South Dakota,43,0.09,81,0.09"
"38,Nd,North Dakota,29,0.06,52,0.06"
"09,,State Non-Migrant,1280878,,2629206,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
