"1990 - 1991 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,04-Arizona,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,68645,,142754,"
"06,Ca,California,14498,21.12,28240,19.78"
"48,Tx,Texas,4614,6.72,10234,7.17"
"35,Nm,New Mexico,4095,5.97,11113,7.78"
"32,Nv,Nevada,4065,5.92,8262,5.79"
"08,Co,Colorado,3527,5.14,7104,4.98"
"53,Wa,Washington,3208,4.67,6623,4.64"
"57,FR,Foreign,2717,3.96,5840,4.09"
"17,Il,Illinois,2290,3.34,4314,3.02"
"12,Fl,Florida,2043,2.98,4046,2.83"
"41,Or,Oregon,1846,2.69,3797,2.66"
"49,Ut,Utah,1749,2.55,4399,3.08"
"39,Oh,Ohio,1478,2.15,2940,2.06"
"26,Mi,Michigan,1395,2.03,2639,1.85"
"36,Ny,New York,1248,1.82,2266,1.59"
"27,Mn,Minnesota,1219,1.78,2308,1.62"
"29,Mo,Missouri,1066,1.55,2246,1.57"
"55,Wi,Wisconsin,990,1.44,1781,1.25"
"42,Pa,Pennsylvania,960,1.4,1860,1.3"
"40,Ok,Oklahoma,951,1.39,2070,1.45"
"18,In,Indiana,939,1.37,1940,1.36"
"19,Ia,Iowa,929,1.35,1843,1.29"
"51,Va,Virginia,909,1.32,1994,1.4"
"16,Id,Idaho,873,1.27,2116,1.48"
"20,Ks,Kansas,856,1.25,1876,1.31"
"37,Nc,North Carolina,780,1.14,1675,1.17"
"13,Ga,Georgia,772,1.12,1711,1.2"
"15,Hi,Hawaii,618,0.9,1218,0.85"
"47,Tn,Tennessee,611,0.89,1353,0.95"
"30,Mt,Montana,595,0.87,1212,0.85"
"31,Ne,Nebraska,578,0.84,1201,0.84"
"02,Ak,Alaska,545,0.79,1072,0.75"
"34,Nj,New Jersey,524,0.76,981,0.69"
"56,Wy,Wyoming,509,0.74,1041,0.73"
"05,Ar,Arkansas,476,0.69,1053,0.74"
"24,Md,Maryland,460,0.67,921,0.65"
"25,Ma,Massachusetts,449,0.65,750,0.53"
"22,La,Louisiana,393,0.57,836,0.59"
"45,Sc,South Carolina,376,0.55,838,0.59"
"21,Ky,Kentucky,356,0.52,747,0.52"
"46,Sd,South Dakota,355,0.52,699,0.49"
"01,Al,Alabama,332,0.48,804,0.56"
"09,Ct,Connecticut,290,0.42,546,0.38"
"38,Nd,North Dakota,255,0.37,483,0.34"
"28,Ms,Mississippi,207,0.3,472,0.33"
"54,Wv,West Virginia,135,0.2,285,0.2"
"23,Me,Maine,131,0.19,262,0.18"
"33,Nh,New Hampshire,129,0.19,225,0.16"
"11,Dc,District of Columbia,93,0.14,114,0.08"
"50,Vt,Vermont,82,0.12,152,0.11"
"44,Ri,Rhode Island,70,0.1,127,0.09"
"10,De,Delaware,59,0.09,125,0.09"
"04,,State Non-Migrant,1196284,,2755844,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
