"1990 - 1991 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,29-Missouri,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,57940,,116142,"
"20,Ks,Kansas,7835,13.52,14898,12.83"
"17,Il,Illinois,6538,11.28,12563,10.82"
"48,Tx,Texas,4388,7.57,8913,7.67"
"06,Ca,California,4140,7.15,7482,6.44"
"12,Fl,Florida,2997,5.17,5609,4.83"
"05,Ar,Arkansas,2340,4.04,5125,4.41"
"57,FR,Foreign,2119,3.66,3968,3.42"
"40,Ok,Oklahoma,1955,3.37,4212,3.63"
"19,Ia,Iowa,1780,3.07,3833,3.3"
"08,Co,Colorado,1553,2.68,3032,2.61"
"47,Tn,Tennessee,1438,2.48,3019,2.6"
"13,Ga,Georgia,1393,2.4,2989,2.57"
"04,Az,Arizona,1296,2.24,2518,2.17"
"18,In,Indiana,1247,2.15,2701,2.33"
"39,Oh,Ohio,1176,2.03,2428,2.09"
"26,Mi,Michigan,1055,1.82,2291,1.97"
"51,Va,Virginia,1052,1.82,2135,1.84"
"37,Nc,North Carolina,1042,1.8,2349,2.02"
"53,Wa,Washington,961,1.66,1947,1.68"
"31,Ne,Nebraska,925,1.6,1964,1.69"
"36,Ny,New York,823,1.42,1474,1.27"
"21,Ky,Kentucky,781,1.35,1692,1.46"
"27,Mn,Minnesota,763,1.32,1573,1.35"
"55,Wi,Wisconsin,694,1.2,1526,1.31"
"42,Pa,Pennsylvania,673,1.16,1468,1.26"
"22,La,Louisiana,654,1.13,1410,1.21"
"01,Al,Alabama,559,0.96,1232,1.06"
"24,Md,Maryland,537,0.93,1072,0.92"
"28,Ms,Mississippi,508,0.88,1087,0.94"
"45,Sc,South Carolina,492,0.85,1013,0.87"
"32,Nv,Nevada,490,0.85,933,0.8"
"34,Nj,New Jersey,402,0.69,866,0.75"
"41,Or,Oregon,372,0.64,729,0.63"
"35,Nm,New Mexico,366,0.63,691,0.59"
"25,Ma,Massachusetts,332,0.57,620,0.53"
"15,Hi,Hawaii,288,0.5,567,0.49"
"49,Ut,Utah,273,0.47,615,0.53"
"09,Ct,Connecticut,246,0.42,472,0.41"
"46,Sd,South Dakota,189,0.33,438,0.38"
"02,Ak,Alaska,182,0.31,389,0.33"
"56,Wy,Wyoming,160,0.28,360,0.31"
"16,Id,Idaho,158,0.27,360,0.31"
"30,Mt,Montana,141,0.24,345,0.3"
"54,Wv,West Virginia,128,0.22,316,0.27"
"11,Dc,District of Columbia,111,0.19,135,0.12"
"38,Nd,North Dakota,102,0.18,201,0.17"
"10,De,Delaware,74,0.13,172,0.15"
"33,Nh,New Hampshire,71,0.12,130,0.11"
"23,Me,Maine,68,0.12,138,0.12"
"44,Ri,Rhode Island,43,0.07,97,0.08"
"50,Vt,Vermont,30,0.05,45,0.04"
"29,,State Non-Migrant,1811509,,4082043,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
