"1990 - 1991 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,33-New Hampshire,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,25830,,49225,"
"25,Ma,Massachusetts,5445,21.08,8998,18.28"
"12,Fl,Florida,3016,11.68,5681,11.54"
"23,Me,Maine,2057,7.96,4032,8.19"
"06,Ca,California,1488,5.76,2586,5.25"
"50,Vt,Vermont,1362,5.27,2449,4.98"
"36,Ny,New York,1325,5.13,2502,5.08"
"09,Ct,Connecticut,781,3.02,1355,2.75"
"57,FR,Foreign,762,2.95,1497,3.04"
"42,Pa,Pennsylvania,680,2.63,1402,2.85"
"51,Va,Virginia,673,2.61,1357,2.76"
"48,Tx,Texas,661,2.56,1551,3.15"
"37,Nc,North Carolina,574,2.22,1238,2.51"
"08,Co,Colorado,452,1.75,812,1.65"
"53,Wa,Washington,401,1.55,804,1.63"
"04,Az,Arizona,401,1.55,800,1.63"
"45,Sc,South Carolina,398,1.54,839,1.7"
"34,Nj,New Jersey,397,1.54,794,1.61"
"39,Oh,Ohio,364,1.41,755,1.53"
"13,Ga,Georgia,359,1.39,775,1.57"
"24,Md,Maryland,343,1.33,638,1.3"
"44,Ri,Rhode Island,321,1.24,563,1.14"
"17,Il,Illinois,320,1.24,667,1.36"
"26,Mi,Michigan,313,1.21,689,1.4"
"35,Nm,New Mexico,281,1.09,738,1.5"
"18,In,Indiana,192,0.74,408,0.83"
"47,Tn,Tennessee,187,0.72,377,0.77"
"55,Wi,Wisconsin,159,0.62,322,0.65"
"29,Mo,Missouri,152,0.59,353,0.72"
"41,Or,Oregon,145,0.56,281,0.57"
"32,Nv,Nevada,141,0.55,260,0.53"
"27,Mn,Minnesota,125,0.48,252,0.51"
"22,La,Louisiana,124,0.48,266,0.54"
"31,Ne,Nebraska,114,0.44,327,0.66"
"40,Ok,Oklahoma,109,0.42,252,0.51"
"02,Ak,Alaska,104,0.4,198,0.4"
"15,Hi,Hawaii,101,0.39,172,0.35"
"01,Al,Alabama,100,0.39,232,0.47"
"49,Ut,Utah,97,0.38,225,0.46"
"21,Ky,Kentucky,91,0.35,195,0.4"
"20,Ks,Kansas,78,0.3,191,0.39"
"16,Id,Idaho,75,0.29,165,0.34"
"10,De,Delaware,73,0.28,181,0.37"
"11,Dc,District of Columbia,68,0.26,82,0.17"
"05,Ar,Arkansas,67,0.26,188,0.38"
"30,Mt,Montana,62,0.24,118,0.24"
"19,Ia,Iowa,59,0.23,131,0.27"
"28,Ms,Mississippi,57,0.22,115,0.23"
"54,Wv,West Virginia,52,0.2,116,0.24"
"38,Nd,North Dakota,48,0.19,135,0.27"
"56,Wy,Wyoming,39,0.15,75,0.15"
"46,Sd,South Dakota,37,0.14,86,0.17"
"33,,State Non-Migrant,419204,,918213,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
