"1990 - 1991 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,37-North Carolina,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,80731,,165667,"
"45,Sc,South Carolina,8402,10.41,17331,10.46"
"51,Va,Virginia,8074,10,16308,9.84"
"12,Fl,Florida,7767,9.62,15295,9.23"
"57,FR,Foreign,5663,7.01,11624,7.02"
"13,Ga,Georgia,5512,6.83,11105,6.7"
"48,Tx,Texas,3793,4.7,8470,5.11"
"06,Ca,California,3653,4.52,7087,4.28"
"47,Tn,Tennessee,3046,3.77,6686,4.04"
"36,Ny,New York,2870,3.56,5405,3.26"
"39,Oh,Ohio,2767,3.43,5779,3.49"
"42,Pa,Pennsylvania,2683,3.32,5361,3.24"
"24,Md,Maryland,2383,2.95,4499,2.72"
"54,Wv,West Virginia,1907,2.36,4067,2.45"
"17,Il,Illinois,1668,2.07,3286,1.98"
"26,Mi,Michigan,1509,1.87,3007,1.82"
"34,Nj,New Jersey,1436,1.78,2734,1.65"
"01,Al,Alabama,1401,1.74,3182,1.92"
"21,Ky,Kentucky,1374,1.7,2990,1.8"
"18,In,Indiana,1107,1.37,2536,1.53"
"22,La,Louisiana,1017,1.26,2277,1.37"
"08,Co,Colorado,888,1.1,1766,1.07"
"53,Wa,Washington,864,1.07,1792,1.08"
"29,Mo,Missouri,809,1,1809,1.09"
"04,Az,Arizona,768,0.95,1639,0.99"
"25,Ma,Massachusetts,730,0.9,1324,0.8"
"55,Wi,Wisconsin,670,0.83,1386,0.84"
"40,Ok,Oklahoma,660,0.82,1408,0.85"
"28,Ms,Mississippi,647,0.8,1497,0.9"
"09,Ct,Connecticut,646,0.8,1181,0.71"
"15,Hi,Hawaii,573,0.71,1350,0.81"
"05,Ar,Arkansas,537,0.67,1305,0.79"
"11,Dc,District of Columbia,524,0.65,836,0.5"
"27,Mn,Minnesota,491,0.61,999,0.6"
"20,Ks,Kansas,479,0.59,1173,0.71"
"19,Ia,Iowa,352,0.44,823,0.5"
"41,Or,Oregon,313,0.39,619,0.37"
"35,Nm,New Mexico,281,0.35,569,0.34"
"10,De,Delaware,275,0.34,553,0.33"
"02,Ak,Alaska,272,0.34,593,0.36"
"32,Nv,Nevada,267,0.33,555,0.34"
"23,Me,Maine,223,0.28,451,0.27"
"31,Ne,Nebraska,208,0.26,438,0.26"
"33,Nh,New Hampshire,193,0.24,350,0.21"
"49,Ut,Utah,187,0.23,463,0.28"
"44,Ri,Rhode Island,168,0.21,353,0.21"
"16,Id,Idaho,156,0.19,355,0.21"
"30,Mt,Montana,127,0.16,254,0.15"
"56,Wy,Wyoming,105,0.13,228,0.14"
"50,Vt,Vermont,102,0.13,194,0.12"
"46,Sd,South Dakota,94,0.12,191,0.12"
"38,Nd,North Dakota,90,0.11,184,0.11"
"37,,State Non-Migrant,2379834,,5278084,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
