"1990 - 1991 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,46-South Dakota,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,10377,,20991,"
"27,Mn,Minnesota,1466,14.13,2826,13.46"
"19,Ia,Iowa,788,7.59,1627,7.75"
"31,Ne,Nebraska,712,6.86,1536,7.32"
"06,Ca,California,613,5.91,1088,5.18"
"08,Co,Colorado,605,5.83,1117,5.32"
"38,Nd,North Dakota,509,4.91,1123,5.35"
"57,FR,Foreign,454,4.38,923,4.4"
"48,Tx,Texas,433,4.17,871,4.15"
"04,Az,Arizona,392,3.78,699,3.33"
"56,Wy,Wyoming,384,3.7,822,3.92"
"53,Wa,Washington,345,3.32,719,3.43"
"12,Fl,Florida,289,2.79,586,2.79"
"30,Mt,Montana,236,2.27,506,2.41"
"55,Wi,Wisconsin,232,2.24,497,2.37"
"17,Il,Illinois,220,2.12,416,1.98"
"32,Nv,Nevada,213,2.05,404,1.92"
"20,Ks,Kansas,201,1.94,422,2.01"
"29,Mo,Missouri,199,1.92,367,1.75"
"41,Or,Oregon,142,1.37,257,1.22"
"26,Mi,Michigan,129,1.24,283,1.35"
"51,Va,Virginia,123,1.19,261,1.24"
"39,Oh,Ohio,114,1.1,244,1.16"
"35,Nm,New Mexico,113,1.09,245,1.17"
"40,Ok,Oklahoma,111,1.07,237,1.13"
"13,Ga,Georgia,97,0.93,203,0.97"
"16,Id,Idaho,95,0.92,227,1.08"
"37,Nc,North Carolina,93,0.9,204,0.97"
"36,Ny,New York,93,0.9,179,0.85"
"18,In,Indiana,92,0.89,224,1.07"
"02,Ak,Alaska,87,0.84,219,1.04"
"42,Pa,Pennsylvania,85,0.82,192,0.91"
"49,Ut,Utah,77,0.74,167,0.8"
"45,Sc,South Carolina,63,0.61,134,0.64"
"47,Tn,Tennessee,60,0.58,127,0.61"
"24,Md,Maryland,60,0.58,116,0.55"
"01,Al,Alabama,54,0.52,128,0.61"
"22,La,Louisiana,52,0.5,109,0.52"
"05,Ar,Arkansas,52,0.5,112,0.53"
"21,Ky,Kentucky,47,0.45,116,0.55"
"15,Hi,Hawaii,41,0.4,72,0.34"
"34,Nj,New Jersey,37,0.36,66,0.31"
"25,Ma,Massachusetts,37,0.36,55,0.26"
"28,Ms,Mississippi,25,0.24,64,0.3"
"09,Ct,Connecticut,22,0.21,28,0.13"
"54,Wv,West Virginia,20,0.19,53,0.25"
"23,Me,Maine,17,0.16,34,0.16"
"11,Dc,District of Columbia,13,0.13,16,0.08"
"33,Nh,New Hampshire,13,0.13,23,0.11"
"10,De,Delaware,13,0.13,33,0.16"
"50,Vt,Vermont,6,0.06,8,0.04"
"44,Ri,Rhode Island,3,0.03,6,0.03"
"46,,State Non-Migrant,242543,,570279,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
