"1990 - 1991 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,30-Montana,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,13442,,26436,"
"53,Wa,Washington,2458,18.29,4618,17.47"
"06,Ca,California,1340,9.97,2310,8.74"
"16,Id,Idaho,889,6.61,1918,7.26"
"41,Or,Oregon,731,5.44,1401,5.3"
"08,Co,Colorado,656,4.88,1288,4.87"
"56,Wy,Wyoming,605,4.5,1283,4.85"
"04,Az,Arizona,584,4.34,1046,3.96"
"57,FR,Foreign,548,4.08,990,3.74"
"32,Nv,Nevada,536,3.99,1036,3.92"
"48,Tx,Texas,439,3.27,938,3.55"
"02,Ak,Alaska,391,2.91,819,3.1"
"38,Nd,North Dakota,387,2.88,867,3.28"
"27,Mn,Minnesota,380,2.83,775,2.93"
"49,Ut,Utah,324,2.41,700,2.65"
"46,Sd,South Dakota,253,1.88,545,2.06"
"12,Fl,Florida,242,1.8,474,1.79"
"35,Nm,New Mexico,161,1.2,334,1.26"
"55,Wi,Wisconsin,155,1.15,326,1.23"
"51,Va,Virginia,147,1.09,294,1.11"
"17,Il,Illinois,145,1.08,284,1.07"
"26,Mi,Michigan,132,0.98,289,1.09"
"29,Mo,Missouri,129,0.96,300,1.13"
"31,Ne,Nebraska,126,0.94,306,1.16"
"39,Oh,Ohio,118,0.88,238,0.9"
"40,Ok,Oklahoma,107,0.8,243,0.92"
"36,Ny,New York,106,0.79,182,0.69"
"20,Ks,Kansas,105,0.78,215,0.81"
"42,Pa,Pennsylvania,104,0.77,192,0.73"
"19,Ia,Iowa,103,0.77,203,0.77"
"15,Hi,Hawaii,97,0.72,166,0.63"
"13,Ga,Georgia,89,0.66,172,0.65"
"24,Md,Maryland,79,0.59,141,0.53"
"37,Nc,North Carolina,78,0.58,144,0.54"
"18,In,Indiana,77,0.57,165,0.62"
"25,Ma,Massachusetts,72,0.54,107,0.4"
"47,Tn,Tennessee,68,0.51,141,0.53"
"22,La,Louisiana,57,0.42,109,0.41"
"34,Nj,New Jersey,52,0.39,94,0.36"
"01,Al,Alabama,51,0.38,124,0.47"
"21,Ky,Kentucky,51,0.38,102,0.39"
"45,Sc,South Carolina,47,0.35,106,0.4"
"05,Ar,Arkansas,43,0.32,109,0.41"
"28,Ms,Mississippi,38,0.28,92,0.35"
"09,Ct,Connecticut,35,0.26,61,0.23"
"50,Vt,Vermont,21,0.16,26,0.1"
"23,Me,Maine,19,0.14,42,0.16"
"54,Wv,West Virginia,19,0.14,43,0.16"
"11,Dc,District of Columbia,18,0.13,21,0.08"
"10,De,Delaware,13,0.1,25,0.09"
"33,Nh,New Hampshire,9,0.07,18,0.07"
"44,Ri,Rhode Island,8,0.06,14,0.05"
"30,,State Non-Migrant,268053,,618274,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
