"1990 - 1991 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,27-Minnesota,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,39327,,72571,"
"55,Wi,Wisconsin,5297,13.47,10128,13.96"
"06,Ca,California,3626,9.22,5777,7.96"
"38,Nd,North Dakota,2465,6.27,4228,5.83"
"17,Il,Illinois,2106,5.36,3880,5.35"
"19,Ia,Iowa,2064,5.25,4026,5.55"
"12,Fl,Florida,1942,4.94,3477,4.79"
"48,Tx,Texas,1909,4.85,3869,5.33"
"46,Sd,South Dakota,1496,3.8,2843,3.92"
"04,Az,Arizona,1485,3.78,2687,3.7"
"57,FR,Foreign,1450,3.69,2453,3.38"
"08,Co,Colorado,1383,3.52,2379,3.28"
"53,Wa,Washington,1191,3.03,2137,2.94"
"26,Mi,Michigan,1011,2.57,2048,2.82"
"36,Ny,New York,704,1.79,1160,1.6"
"29,Mo,Missouri,641,1.63,1288,1.77"
"39,Oh,Ohio,641,1.63,1334,1.84"
"51,Va,Virginia,579,1.47,1041,1.43"
"13,Ga,Georgia,546,1.39,1081,1.49"
"31,Ne,Nebraska,533,1.36,1128,1.55"
"32,Nv,Nevada,502,1.28,819,1.13"
"18,In,Indiana,500,1.27,1013,1.4"
"37,Nc,North Carolina,494,1.26,931,1.28"
"42,Pa,Pennsylvania,483,1.23,960,1.32"
"41,Or,Oregon,470,1.2,889,1.23"
"20,Ks,Kansas,450,1.14,1005,1.38"
"30,Mt,Montana,422,1.07,790,1.09"
"02,Ak,Alaska,417,1.06,709,0.98"
"25,Ma,Massachusetts,360,0.92,546,0.75"
"47,Tn,Tennessee,337,0.86,639,0.88"
"40,Ok,Oklahoma,332,0.84,721,0.99"
"24,Md,Maryland,331,0.84,602,0.83"
"15,Hi,Hawaii,310,0.79,519,0.72"
"34,Nj,New Jersey,265,0.67,463,0.64"
"09,Ct,Connecticut,250,0.64,467,0.64"
"49,Ut,Utah,248,0.63,504,0.69"
"35,Nm,New Mexico,236,0.6,412,0.57"
"45,Sc,South Carolina,217,0.55,401,0.55"
"16,Id,Idaho,209,0.53,466,0.64"
"22,La,Louisiana,193,0.49,377,0.52"
"05,Ar,Arkansas,191,0.49,383,0.53"
"56,Wy,Wyoming,187,0.48,332,0.46"
"21,Ky,Kentucky,169,0.43,368,0.51"
"01,Al,Alabama,166,0.42,371,0.51"
"11,Dc,District of Columbia,112,0.28,139,0.19"
"28,Ms,Mississippi,96,0.24,194,0.27"
"23,Me,Maine,76,0.19,147,0.2"
"33,Nh,New Hampshire,75,0.19,150,0.21"
"50,Vt,Vermont,46,0.12,79,0.11"
"44,Ri,Rhode Island,44,0.11,75,0.1"
"54,Wv,West Virginia,37,0.09,87,0.12"
"10,De,Delaware,33,0.08,49,0.07"
"27,,State Non-Migrant,1591278,,3592187,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
