"2005- 2006 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"FROM: 42-PENNSYLVANIA,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
",,,,,"
"96,PA,PA Total Mig - US & For,112654,197448,5865431"
"97,PA,PA Total Mig - US,109959,192753,5758768"
"98,PA,PA Total Mig - Foreign,2695,4695,106663"
"42,PA,PA Non-Migrants,4663846,9871859,259382152"
"34,NJ,NEW JERSEY,13757,24186,757031"
"12,FL,FLORIDA,13272,23738,912849"
"36,NY,NEW YORK,10526,17317,461223"
"24,MD,MARYLAND,7308,11644,330835"
"51,VA,VIRGINIA,6834,11060,306446"
"37,NC,NORTH CAROLINA,5786,10721,274279"
"06,CA,CALIFORNIA,5718,8823,313549"
"39,OH,OHIO,4869,8891,219805"
"10,DE,DELAWARE,4131,7533,217253"
"48,TX,TEXAS,3664,7405,206216"
"13,GA,GEORGIA,3106,6191,152318"
"57,FR,Foreign,2695,4695,106663"
"45,SC,SOUTH CAROLINA,2594,4967,145904"
"04,AZ,ARIZONA,2390,4123,125000"
"25,MA,MASSACHUSETTS,2350,3558,132009"
"17,IL,ILLINOIS,2045,3465,128056"
"08,CO,COLORADO,1595,2535,73814"
"47,TN,TENNESSEE,1453,2854,67901"
"54,WV,WEST VIRGINIA,1434,2763,53459"
"09,CT,CONNECTICUT,1319,2204,104854"
"26,MI,MICHIGAN,1300,2473,69469"
"53,WA,WASHINGTON,1277,2166,64636"
"32,NV,NEVADA,1116,1779,46253"
"18,IN,INDIANA,1084,2245,59972"
"11,DC,DISTRICT OF COLUMBIA,915,1058,39195"
"29,MO,MISSOURI,755,1576,41980"
"21,KY,KENTUCKY,754,1507,36065"
"55,WI,WISCONSIN,702,1411,38395"
"01,AL,ALABAMA,590,1182,30561"
"41,OR,OREGON,586,969,23767"
"27,MN,MINNESOTA,585,1094,33905"
"15,HI,HAWAII,476,693,15172"
"33,NH,NEW HAMPSHIRE,433,822,32248"
"40,OK,OKLAHOMA,429,867,18187"
"23,ME,MAINE,421,817,22720"
"35,NM,NEW MEXICO,419,739,19711"
"22,LA,LOUISIANA,402,726,14425"
"49,UT,UTAH,384,750,16573"
"20,KS,KANSAS,382,756,24257"
"44,RI,RHODE ISLAND,331,540,17881"
"50,VT,VERMONT,319,503,13755"
"19,IA,IOWA,309,642,16582"
"05,AR,ARKANSAS,302,624,19478"
"28,MS,MISSISSIPPI,302,587,13954"
"30,MT,MONTANA,256,407,7175"
"02,AK,ALASKA,231,400,6732"
"16,ID,IDAHO,222,416,9973"
"31,NE,NEBRASKA,179,359,8854"
"56,WY,WYOMING,158,299,5856"
"46,SD,SOUTH DAKOTA,97,195,4399"
"38,ND,NORTH DAKOTA,92,173,3836"
"38,,,,,"
