"2000 - 2001 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,53-WASHINGTON,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,WA,WA Total Mig - US & For,79063,151974,3722225"
"97,WA,WA Total Mig - US,74916,144074,3554716"
"98,WA,WA Total Mig - Foreign,4147,7900,167509"
"53,WA,WA Non-Migrants,2114981,4568065,124155004"
"06,CA,CALIFORNIA,15441,27664,852281"
"41,OR,OREGON,10219,18607,422107"
"04,AZ,ARIZONA,4997,9311,267693"
"57,FR,Foreign,4147,7900,167509"
"48,TX,TEXAS,4056,8680,181734"
"16,ID,IDAHO,3614,7519,144442"
"12,FL,FLORIDA,2719,5347,128739"
"08,CO,COLORADO,2711,5247,138573"
"32,NV,NEVADA,2203,4141,90768"
"30,MT,MONTANA,1728,3313,60745"
"36,NY,NEW YORK,1680,2595,96417"
"51,VA,VIRGINIA,1487,3206,76438"
"49,UT,UTAH,1451,3040,57330"
"02,AK,ALASKA,1429,2692,53272"
"17,IL,ILLINOIS,1425,2688,66760"
"15,HI,HAWAII,1365,2609,57332"
"13,GA,GEORGIA,1319,3008,55574"
"37,NC,NORTH CAROLINA,1239,2593,49397"
"27,MN,MINNESOTA,991,1956,53220"
"25,MA,MASSACHUSETTS,922,1479,77856"
"26,MI,MICHIGAN,903,1793,36380"
"39,OH,OHIO,893,1786,38691"
"29,MO,MISSOURI,855,1869,37415"
"42,PA,PENNSYLVANIA,843,1561,43542"
"24,MD,MARYLAND,786,1574,45402"
"35,NM,NEW MEXICO,660,1240,27001"
"55,WI,WISCONSIN,646,1275,32042"
"40,OK,OKLAHOMA,635,1390,19844"
"47,TN,TENNESSEE,625,1341,27599"
"20,KS,KANSAS,585,1321,24578"
"18,IN,INDIANA,555,1146,19195"
"34,NJ,NEW JERSEY,512,942,44580"
"45,SC,SOUTH CAROLINA,479,1044,16874"
"22,LA,LOUISIANA,470,940,18108"
"01,AL,ALABAMA,427,1023,16935"
"09,CT,CONNECTICUT,427,840,22473"
"21,KY,KENTUCKY,414,907,27604"
"19,IA,IOWA,401,785,14760"
"31,NE,NEBRASKA,368,787,12496"
"05,AR,ARKANSAS,337,697,10250"
"56,WY,WYOMING,325,649,14019"
"28,MS,MISSISSIPPI,245,510,8115"
"38,ND,NORTH DAKOTA,236,441,7306"
"46,SD,SOUTH DAKOTA,226,466,8303"
"23,ME,MAINE,210,455,7175"
"11,DC,DISTRICT OF COLUMBIA,209,291,11630"
"33,NH,NEW HAMPSHIRE,188,382,10799"
"44,RI,RHODE ISLAND,138,286,6668"
"50,VT,VERMONT,123,221,6191"
"54,WV,WEST VIRGINIA,117,245,4394"
"10,DE,DELAWARE,82,172,3669"
