"2000 - 2001 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,39-OHIO,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,OH,OH Total Mig - US & For,100436,183321,5007713"
"97,OH,OH Total Mig - US,98010,179189,4922833"
"98,OH,OH Total Mig - Foreign,2426,4132,84880"
"39,OH,OH Non-Migrants,4434370,9200189,207039183"
"12,FL,FLORIDA,12807,22985,751249"
"21,KY,KENTUCKY,6501,11940,233052"
"06,CA,CALIFORNIA,6296,10065,325315"
"26,MI,MICHIGAN,6205,11747,337874"
"18,IN,INDIANA,5548,10986,241946"
"42,PA,PENNSYLVANIA,4918,9231,234701"
"48,TX,TEXAS,4699,9180,252366"
"17,IL,ILLINOIS,4525,7605,244774"
"37,NC,NORTH CAROLINA,4245,7886,202495"
"13,GA,GEORGIA,3703,6927,166873"
"36,NY,NEW YORK,3354,5380,151877"
"51,VA,VIRGINIA,3144,5778,147992"
"54,WV,WEST VIRGINIA,2947,5730,74530"
"47,TN,TENNESSEE,2779,5391,122048"
"04,AZ,ARIZONA,2638,4620,134715"
"57,FR,Foreign,2426,4132,84880"
"45,SC,SOUTH CAROLINA,2212,4115,111261"
"08,CO,COLORADO,2206,3705,121178"
"24,MD,MARYLAND,1685,2944,82652"
"25,MA,MASSACHUSETTS,1360,2166,86950"
"53,WA,WASHINGTON,1328,2351,79000"
"29,MO,MISSOURI,1303,2531,66437"
"34,NJ,NEW JERSEY,1283,2403,89185"
"55,WI,WISCONSIN,1078,2165,63074"
"01,AL,ALABAMA,1072,2286,49897"
"32,NV,NEVADA,1044,1790,43263"
"27,MN,MINNESOTA,852,1701,53073"
"09,CT,CONNECTICUT,676,1235,58667"
"41,OR,OREGON,598,993,83883"
"40,OK,OKLAHOMA,578,1204,21975"
"20,KS,KANSAS,572,1228,29539"
"22,LA,LOUISIANA,563,1044,21072"
"19,IA,IOWA,484,969,23812"
"35,NM,NEW MEXICO,477,902,18253"
"28,MS,MISSISSIPPI,449,868,14375"
"05,AR,ARKANSAS,404,859,18318"
"11,DC,DISTRICT OF COLUMBIA,379,468,14213"
"49,UT,UTAH,377,771,17279"
"33,NH,NEW HAMPSHIRE,316,578,18960"
"15,HI,HAWAII,288,493,8531"
"23,ME,MAINE,282,526,16549"
"02,AK,ALASKA,236,444,8384"
"30,MT,MONTANA,231,433,8435"
"31,NE,NEBRASKA,228,512,12226"
"44,RI,RHODE ISLAND,214,394,13726"
"10,DE,DELAWARE,194,345,8454"
"16,ID,IDAHO,180,374,8914"
"50,VT,VERMONT,169,279,12687"
"56,WY,WYOMING,150,232,8064"
"46,SD,SOUTH DAKOTA,123,240,5144"
"38,ND,NORTH DAKOTA,110,190,3599"
