"2000 - 2001 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,54-WEST VIRGINIA,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,WV,WV Total Mig - US & For,20663,38380,695871"
"97,WV,WV Total Mig - US,20370,37929,689151"
"98,WV,WV Total Mig - Foreign,293,451,6720"
"54,WV,WV Non-Migrants,608840,1335456,23368044"
"39,OH,OHIO,3402,6548,100123"
"51,VA,VIRGINIA,2741,5144,90210"
"37,NC,NORTH CAROLINA,2301,4305,68801"
"12,FL,FLORIDA,1632,2892,66914"
"24,MD,MARYLAND,1467,2710,49341"
"42,PA,PENNSYLVANIA,1439,2586,52424"
"21,KY,KENTUCKY,925,1897,29302"
"45,SC,SOUTH CAROLINA,781,1365,30731"
"47,TN,TENNESSEE,576,1096,18967"
"13,GA,GEORGIA,560,1029,17580"
"48,TX,TEXAS,541,1015,20344"
"06,CA,CALIFORNIA,438,680,14058"
"36,NY,NEW YORK,379,663,13367"
"18,IN,INDIANA,312,654,11149"
"57,FR,Foreign,293,451,6720"
"26,MI,MICHIGAN,242,480,8581"
"17,IL,ILLINOIS,195,360,7634"
"34,NJ,NEW JERSEY,188,305,6797"
"08,CO,COLORADO,186,310,6248"
"04,AZ,ARIZONA,178,317,6936"
"25,MA,MASSACHUSETTS,135,201,5211"
"01,AL,ALABAMA,129,293,5877"
"29,MO,MISSOURI,123,230,4486"
"53,WA,WASHINGTON,116,194,4140"
"22,LA,LOUISIANA,99,191,3847"
"40,OK,OKLAHOMA,90,203,2557"
"55,WI,WISCONSIN,86,177,3724"
"05,AR,ARKANSAS,80,175,3998"
"10,DE,DELAWARE,79,150,2968"
"32,NV,NEVADA,79,125,2789"
"20,KS,KANSAS,71,126,1842"
"28,MS,MISSISSIPPI,63,121,2302"
"49,UT,UTAH,58,114,2157"
"09,CT,CONNECTICUT,57,112,2482"
"27,MN,MINNESOTA,56,107,2131"
"41,OR,OREGON,55,97,1562"
"35,NM,NEW MEXICO,51,84,1285"
"02,AK,ALASKA,47,87,1113"
"11,DC,DISTRICT OF COLUMBIA,47,63,1766"
"15,HI,HAWAII,47,83,1528"
"19,IA,IOWA,41,82,1484"
"33,NH,NEW HAMPSHIRE,39,89,1587"
"16,ID,IDAHO,35,78,1495"
"56,WY,WYOMING,34,57,907"
"30,MT,MONTANA,33,69,1321"
"31,NE,NEBRASKA,32,68,1015"
"23,ME,MAINE,31,54,1046"
"50,VT,VERMONT,23,43,1111"
"46,SD,SOUTH DAKOTA,21,46,491"
"44,RI,RHODE ISLAND,16,24,759"
"38,ND,NORTH DAKOTA,14,30,664"
