"2000 - 2001 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,51-VIRGINIA,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,VA,VA Total Mig - US & For,112519,214582,5863488"
"97,VA,VA Total Mig - US,105221,200091,5569243"
"98,VA,VA Total Mig - Foreign,7298,14491,294245"
"51,VA,VA Non-Migrants,2564844,5508415,146269815"
"24,MD,MARYLAND,11708,20579,627506"
"37,NC,NORTH CAROLINA,11494,21862,518513"
"12,FL,FLORIDA,9801,19232,584158"
"06,CA,CALIFORNIA,7552,13316,439157"
"57,FR,Foreign,7298,14491,294245"
"48,TX,TEXAS,5196,10963,318919"
"36,NY,NEW YORK,5127,8628,252440"
"42,PA,PENNSYLVANIA,4642,8817,238365"
"13,GA,GEORGIA,4560,8974,213234"
"11,DC,DISTRICT OF COLUMBIA,4336,6128,299653"
"47,TN,TENNESSEE,3212,6406,128578"
"45,SC,SOUTH CAROLINA,2979,5917,146141"
"34,NJ,NEW JERSEY,2518,4620,132729"
"39,OH,OHIO,2487,5008,115213"
"54,WV,WEST VIRGINIA,2485,4921,89390"
"25,MA,MASSACHUSETTS,2198,3524,138325"
"17,IL,ILLINOIS,2135,4139,127628"
"08,CO,COLORADO,2046,3906,136010"
"53,WA,WASHINGTON,1527,3106,85239"
"26,MI,MICHIGAN,1461,2871,78839"
"04,AZ,ARIZONA,1395,2681,85259"
"01,AL,ALABAMA,1109,2525,56098"
"09,CT,CONNECTICUT,1095,2239,74318"
"21,KY,KENTUCKY,1083,2268,44647"
"18,IN,INDIANA,1061,2202,49403"
"29,MO,MISSOURI,963,2025,48744"
"15,HI,HAWAII,875,2130,40263"
"22,LA,LOUISIANA,840,1751,33411"
"10,DE,DELAWARE,662,1203,30990"
"32,NV,NEVADA,634,1194,33038"
"28,MS,MISSISSIPPI,631,1433,22871"
"20,KS,KANSAS,627,1585,34501"
"27,MN,MINNESOTA,608,1180,33093"
"40,OK,OKLAHOMA,601,1321,25614"
"55,WI,WISCONSIN,577,1199,29969"
"41,OR,OREGON,555,983,26996"
"23,ME,MAINE,519,1095,30415"
"33,NH,NEW HAMPSHIRE,475,920,29454"
"44,RI,RHODE ISLAND,474,1068,27069"
"49,UT,UTAH,426,917,23074"
"35,NM,NEW MEXICO,417,801,21934"
"05,AR,ARKANSAS,372,797,16825"
"19,IA,IOWA,293,603,12883"
"02,AK,ALASKA,279,632,10367"
"31,NE,NEBRASKA,261,597,13545"
"50,VT,VERMONT,224,433,12495"
"16,ID,IDAHO,185,403,8316"
"30,MT,MONTANA,175,335,9056"
"46,SD,SOUTH DAKOTA,125,246,5858"
"56,WY,WYOMING,114,185,4930"
"38,ND,NORTH DAKOTA,102,223,3774"
