"2000 - 2001 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,05-ARKANSAS,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,AR,AR Total Mig - US & For,30008,61512,1025048"
"97,AR,AR Total Mig - US,29377,60366,1008218"
"98,AR,AR Total Mig - Foreign,631,1146,16829"
"05,AR,AR Non-Migrants,872691,1966697,33854016"
"48,TX,TEXAS,5842,12071,203462"
"40,OK,OKLAHOMA,2660,5807,70051"
"29,MO,MISSOURI,2598,5426,74308"
"47,TN,TENNESSEE,2096,4087,70987"
"06,CA,CALIFORNIA,1543,3012,50316"
"12,FL,FLORIDA,1410,2742,66841"
"22,LA,LOUISIANA,1268,2638,39782"
"28,MS,MISSISSIPPI,973,2145,35726"
"17,IL,ILLINOIS,944,1927,29557"
"13,GA,GEORGIA,861,1830,37389"
"57,FR,Foreign,631,1146,16829"
"37,NC,NORTH CAROLINA,624,1250,26327"
"08,CO,COLORADO,605,1142,19355"
"20,KS,KANSAS,597,1254,19105"
"04,AZ,ARIZONA,571,1115,17629"
"01,AL,ALABAMA,495,1099,18513"
"51,VA,VIRGINIA,466,966,17210"
"26,MI,MICHIGAN,462,933,12207"
"18,IN,INDIANA,432,926,14937"
"39,OH,OHIO,381,807,14794"
"53,WA,WASHINGTON,373,764,13629"
"21,KY,KENTUCKY,359,767,19832"
"55,WI,WISCONSIN,347,677,10681"
"36,NY,NEW YORK,286,542,9684"
"19,IA,IOWA,273,561,8650"
"45,SC,SOUTH CAROLINA,269,529,10242"
"35,NM,NEW MEXICO,229,446,6876"
"32,NV,NEVADA,221,403,6493"
"27,MN,MINNESOTA,213,440,7497"
"42,PA,PENNSYLVANIA,213,421,9400"
"31,NE,NEBRASKA,206,434,6788"
"41,OR,OREGON,205,389,5931"
"24,MD,MARYLAND,198,376,8276"
"49,UT,UTAH,123,262,6374"
"02,AK,ALASKA,115,264,3715"
"34,NJ,NEW JERSEY,115,226,6149"
"25,MA,MASSACHUSETTS,110,214,5446"
"16,ID,IDAHO,98,252,2629"
"15,HI,HAWAII,79,153,2450"
"54,WV,WEST VIRGINIA,75,144,2115"
"56,WY,WYOMING,65,148,1622"
"09,CT,CONNECTICUT,63,139,3489"
"46,SD,SOUTH DAKOTA,51,120,2476"
"30,MT,MONTANA,47,105,1165"
"33,NH,NEW HAMPSHIRE,45,99,2213"
"11,DC,DISTRICT OF COLUMBIA,39,48,990"
"38,ND,NORTH DAKOTA,34,67,783"
"44,RI,RHODE ISLAND,32,61,1734"
"23,ME,MAINE,30,60,836"
"50,VT,VERMONT,19,38,723"
"10,DE,DELAWARE,17,40,837"
