"2000 - 2001 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,42-PENNSYLVANIA,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,PA,PA Total Mig - US & For,109246,190118,5643569"
"97,PA,PA Total Mig - US,106440,185322,5520658"
"98,PA,PA Total Mig - Foreign,2806,4796,122911"
"42,PA,PA Non-Migrants,4617009,9850620,235333062"
"34,NJ,NEW JERSEY,13536,24208,759972"
"12,FL,FLORIDA,11530,20482,708177"
"36,NY,NEW YORK,9443,15395,448058"
"24,MD,MARYLAND,7619,12246,333442"
"51,VA,VIRGINIA,6702,11176,311215"
"06,CA,CALIFORNIA,6482,10140,379219"
"39,OH,OHIO,5467,9939,236782"
"37,NC,NORTH CAROLINA,5140,9167,239836"
"10,DE,DELAWARE,3912,7090,198228"
"48,TX,TEXAS,3419,6474,180018"
"13,GA,GEORGIA,2988,5579,148455"
"25,MA,MASSACHUSETTS,2859,4435,164789"
"57,FR,Foreign,2806,4796,122911"
"17,IL,ILLINOIS,2126,3774,144958"
"45,SC,SOUTH CAROLINA,2080,3776,99790"
"04,AZ,ARIZONA,2014,3328,94168"
"08,CO,COLORADO,1881,2932,105532"
"26,MI,MICHIGAN,1595,3112,87727"
"09,CT,CONNECTICUT,1395,2493,108377"
"54,WV,WEST VIRGINIA,1347,2575,50653"
"47,TN,TENNESSEE,1212,2360,66404"
"53,WA,WASHINGTON,1147,1955,60614"
"18,IN,INDIANA,1093,2209,54824"
"11,DC,DISTRICT OF COLUMBIA,790,915,29704"
"21,KY,KENTUCKY,771,1495,36862"
"32,NV,NEVADA,745,1199,29560"
"29,MO,MISSOURI,700,1344,37816"
"55,WI,WISCONSIN,672,1496,35932"
"27,MN,MINNESOTA,636,1192,37525"
"33,NH,NEW HAMPSHIRE,582,1102,39138"
"41,OR,OREGON,556,893,22265"
"22,LA,LOUISIANA,510,880,18881"
"01,AL,ALABAMA,495,1023,25113"
"23,ME,MAINE,464,849,31058"
"44,RI,RHODE ISLAND,397,685,19892"
"20,KS,KANSAS,396,832,18204"
"50,VT,VERMONT,372,601,15362"
"35,NM,NEW MEXICO,357,586,14152"
"40,OK,OKLAHOMA,356,679,13947"
"15,HI,HAWAII,352,531,14635"
"49,UT,UTAH,344,599,21116"
"19,IA,IOWA,310,644,16435"
"28,MS,MISSISSIPPI,260,501,9368"
"30,MT,MONTANA,232,326,4851"
"02,AK,ALASKA,219,368,5876"
"05,AR,ARKANSAS,215,438,10189"
"16,ID,IDAHO,195,367,6912"
"31,NE,NEBRASKA,180,356,9104"
"56,WY,WYOMING,147,240,7931"
"46,SD,SOUTH DAKOTA,104,190,5036"
"38,ND,NORTH DAKOTA,96,146,2558"
