"2000 - 2001 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,36-NEW YORK,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,NY,NY Total Mig - US & For,190314,340850,10884264"
"97,NY,NY Total Mig - US,182398,327754,10384051"
"98,NY,NY Total Mig - Foreign,7916,13096,500213"
"36,NY,NY Non-Migrants,6655572,13965753,385259614"
"12,FL,FLORIDA,30878,57834,1572615"
"34,NJ,NEW JERSEY,28714,54641,1982987"
"06,CA,CALIFORNIA,14727,21176,1141511"
"42,PA,PENNSYLVANIA,11683,22950,536054"
"25,MA,MASSACHUSETTS,9812,14811,610301"
"09,CT,CONNECTICUT,8994,16158,852146"
"37,NC,NORTH CAROLINA,8674,16092,341938"
"51,VA,VIRGINIA,7956,14464,356412"
"57,FR,Foreign,7916,13096,500213"
"13,GA,GEORGIA,6635,13091,272835"
"48,TX,TEXAS,5583,10463,289308"
"24,MD,MARYLAND,5227,9313,239641"
"39,OH,OHIO,3513,6494,159207"
"45,SC,SOUTH CAROLINA,3387,6445,154405"
"17,IL,ILLINOIS,3148,5119,219126"
"04,AZ,ARIZONA,3039,5205,143306"
"08,CO,COLORADO,2567,3995,129414"
"26,MI,MICHIGAN,2331,4502,116068"
"53,WA,WASHINGTON,1930,3155,128133"
"32,NV,NEVADA,1826,3041,114351"
"47,TN,TENNESSEE,1530,2934,73873"
"50,VT,VERMONT,1508,2362,85342"
"33,NH,NEW HAMPSHIRE,1390,2479,74954"
"11,DC,DISTRICT OF COLUMBIA,1341,1608,72909"
"44,RI,RHODE ISLAND,1338,2368,54049"
"18,IN,INDIANA,1128,2161,49945"
"27,MN,MINNESOTA,1083,2041,58465"
"23,ME,MAINE,977,1705,55164"
"01,AL,ALABAMA,947,1838,33615"
"29,MO,MISSOURI,923,1683,37477"
"41,OR,OREGON,880,1398,43573"
"10,DE,DELAWARE,855,1628,40655"
"21,KY,KENTUCKY,838,1654,33541"
"22,LA,LOUISIANA,780,1418,26524"
"55,WI,WISCONSIN,777,1440,41859"
"15,HI,HAWAII,734,1296,30928"
"40,OK,OKLAHOMA,586,1136,18444"
"20,KS,KANSAS,555,1186,23778"
"35,NM,NEW MEXICO,537,823,26794"
"49,UT,UTAH,486,866,32641"
"54,WV,WEST VIRGINIA,368,689,12108"
"19,IA,IOWA,351,671,12254"
"28,MS,MISSISSIPPI,325,613,10850"
"02,AK,ALASKA,305,536,7215"
"05,AR,ARKANSAS,292,591,12083"
"31,NE,NEBRASKA,245,486,7874"
"30,MT,MONTANA,219,347,8509"
"16,ID,IDAHO,176,330,8532"
"56,WY,WYOMING,111,186,23699"
"46,SD,SOUTH DAKOTA,100,192,3181"
"38,ND,NORTH DAKOTA,89,140,3459"
