"2000 - 2001 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,13-GEORGIA,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,GA,GA Total Mig - US & For,103647,204607,5079052"
"97,GA,GA Total Mig - US,99075,195434,4933448"
"98,GA,GA Total Mig - Foreign,4572,9173,145604"
"13,GA,GA Non-Migrants,2755881,6126074,140741985"
"12,FL,FLORIDA,17682,33975,1002920"
"37,NC,NORTH CAROLINA,7012,13792,353945"
"48,TX,TEXAS,6604,14142,338050"
"01,AL,ALABAMA,6453,13341,238921"
"45,SC,SOUTH CAROLINA,6372,12539,268653"
"47,TN,TENNESSEE,6077,11879,246216"
"06,CA,CALIFORNIA,5628,10031,338163"
"57,FR,Foreign,4572,9173,145604"
"51,VA,VIRGINIA,4161,8298,215773"
"36,NY,NEW YORK,3812,6566,193778"
"39,OH,OHIO,2553,5082,109339"
"17,IL,ILLINOIS,2467,4715,138233"
"42,PA,PENNSYLVANIA,2024,4064,100892"
"24,MD,MARYLAND,1909,3650,99233"
"08,CO,COLORADO,1818,3454,96972"
"26,MI,MICHIGAN,1785,3639,81976"
"34,NJ,NEW JERSEY,1688,3209,87411"
"21,KY,KENTUCKY,1619,3514,69004"
"22,LA,LOUISIANA,1556,3157,56387"
"53,WA,WASHINGTON,1476,3010,84722"
"28,MS,MISSISSIPPI,1308,2755,46403"
"25,MA,MASSACHUSETTS,1297,2187,75308"
"18,IN,INDIANA,1285,2709,55380"
"04,AZ,ARIZONA,1249,2449,59482"
"29,MO,MISSOURI,1214,2540,53211"
"40,OK,OKLAHOMA,800,1783,27200"
"09,CT,CONNECTICUT,742,1562,58392"
"27,MN,MINNESOTA,735,1523,52998"
"20,KS,KANSAS,634,1474,32935"
"05,AR,ARKANSAS,631,1400,27406"
"55,WI,WISCONSIN,628,1286,30327"
"15,HI,HAWAII,625,1456,19778"
"41,OR,OREGON,501,898,23597"
"32,NV,NEVADA,494,920,27141"
"11,DC,DISTRICT OF COLUMBIA,416,596,50227"
"49,UT,UTAH,405,840,23718"
"54,WV,WEST VIRGINIA,387,814,13289"
"19,IA,IOWA,381,753,18593"
"02,AK,ALASKA,359,826,9910"
"35,NM,NEW MEXICO,355,764,14185"
"33,NH,NEW HAMPSHIRE,266,535,13914"
"23,ME,MAINE,262,554,20270"
"31,NE,NEBRASKA,243,520,8810"
"10,DE,DELAWARE,213,418,8933"
"44,RI,RHODE ISLAND,200,345,9796"
"30,MT,MONTANA,178,331,8362"
"16,ID,IDAHO,169,347,6406"
"50,VT,VERMONT,130,250,7888"
"56,WY,WYOMING,107,216,4057"
"46,SD,SOUTH DAKOTA,92,176,3063"
"38,ND,NORTH DAKOTA,73,150,1879"
