"2000 - 2001 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,49-UTAH,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,UT,UT Total Mig - US & For,30171,66062,1272931"
"97,UT,UT Total Mig - US,29518,64764,1252995"
"98,UT,UT Total Mig - Foreign,653,1298,19936"
"49,UT,UT Non-Migrants,685720,1768749,34195663"
"06,CA,CALIFORNIA,5024,10065,226695"
"04,AZ,ARIZONA,2469,5649,90259"
"16,ID,IDAHO,2080,5005,112861"
"32,NV,NEVADA,2047,4468,81803"
"08,CO,COLORADO,2005,4309,80319"
"53,WA,WASHINGTON,1771,3821,75039"
"48,TX,TEXAS,1702,4013,79287"
"41,OR,OREGON,1173,2455,43972"
"12,FL,FLORIDA,754,1625,34144"
"56,WY,WYOMING,713,1628,23246"
"57,FR,Foreign,653,1298,19936"
"35,NM,NEW MEXICO,634,1619,20378"
"51,VA,VIRGINIA,604,1307,25488"
"36,NY,NEW YORK,531,970,21440"
"17,IL,ILLINOIS,480,1048,21588"
"30,MT,MONTANA,462,954,15753"
"13,GA,GEORGIA,431,977,25953"
"37,NC,NORTH CAROLINA,392,813,16190"
"29,MO,MISSOURI,384,902,13304"
"39,OH,OHIO,353,825,13456"
"42,PA,PENNSYLVANIA,353,784,15223"
"27,MN,MINNESOTA,350,772,15259"
"26,MI,MICHIGAN,333,803,14561"
"55,WI,WISCONSIN,301,689,12215"
"25,MA,MASSACHUSETTS,300,557,13629"
"24,MD,MARYLAND,280,593,13740"
"40,OK,OKLAHOMA,276,644,11699"
"47,TN,TENNESSEE,243,524,10603"
"20,KS,KANSAS,242,594,8292"
"18,IN,INDIANA,236,565,10212"
"15,HI,HAWAII,223,498,8107"
"02,AK,ALASKA,221,494,8022"
"19,IA,IOWA,203,494,6778"
"34,NJ,NEW JERSEY,198,362,8961"
"31,NE,NEBRASKA,179,427,5171"
"21,KY,KENTUCKY,162,403,6671"
"01,AL,ALABAMA,157,372,7339"
"45,SC,SOUTH CAROLINA,144,329,6470"
"09,CT,CONNECTICUT,139,269,6153"
"05,AR,ARKANSAS,134,351,4780"
"22,LA,LOUISIANA,127,281,4942"
"46,SD,SOUTH DAKOTA,114,255,9458"
"33,NH,NEW HAMPSHIRE,111,241,5598"
"28,MS,MISSISSIPPI,100,246,3743"
"23,ME,MAINE,80,158,1986"
"44,RI,RHODE ISLAND,67,150,3137"
"50,VT,VERMONT,57,118,2514"
"11,DC,DISTRICT OF COLUMBIA,55,89,2451"
"38,ND,NORTH DAKOTA,52,111,1656"
"54,WV,WEST VIRGINIA,41,83,1375"
"10,DE,DELAWARE,31,55,1077"
