"2000 - 2001 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,41-OREGON,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,OR,OR Total Mig - US & For,46270,85708,2083488"
"97,OR,OR Total Mig - US,45317,84139,2038491"
"98,OR,OR Total Mig - Foreign,953,1569,44997"
"41,OR,OR Non-Migrants,1173403,2530927,59672107"
"53,WA,WASHINGTON,11990,22574,641559"
"06,CA,CALIFORNIA,9809,17348,418995"
"04,AZ,ARIZONA,2528,4790,138132"
"16,ID,IDAHO,2124,4423,75526"
"48,TX,TEXAS,1705,3447,86723"
"08,CO,COLORADO,1594,2954,73809"
"32,NV,NEVADA,1517,2901,68424"
"12,FL,FLORIDA,1089,2041,44389"
"57,FR,Foreign,953,1569,44997"
"49,UT,UTAH,945,1969,35683"
"30,MT,MONTANA,767,1444,21613"
"36,NY,NEW YORK,743,1062,27937"
"02,AK,ALASKA,733,1334,23150"
"15,HI,HAWAII,575,970,22044"
"17,IL,ILLINOIS,555,980,26978"
"51,VA,VIRGINIA,541,981,22453"
"25,MA,MASSACHUSETTS,497,785,27362"
"27,MN,MINNESOTA,495,956,20093"
"37,NC,NORTH CAROLINA,492,839,16942"
"13,GA,GEORGIA,442,856,18878"
"39,OH,OHIO,415,788,17835"
"26,MI,MICHIGAN,394,739,16798"
"42,PA,PENNSYLVANIA,393,711,23590"
"35,NM,NEW MEXICO,385,663,13243"
"55,WI,WISCONSIN,384,635,12544"
"29,MO,MISSOURI,358,760,12476"
"40,OK,OKLAHOMA,305,591,7934"
"47,TN,TENNESSEE,277,584,10705"
"18,IN,INDIANA,273,514,9019"
"24,MD,MARYLAND,264,488,10743"
"34,NJ,NEW JERSEY,243,398,12127"
"05,AR,ARKANSAS,242,482,6117"
"56,WY,WYOMING,225,404,6244"
"19,IA,IOWA,198,334,5244"
"20,KS,KANSAS,193,395,6810"
"22,LA,LOUISIANA,166,302,4311"
"21,KY,KENTUCKY,161,309,4967"
"31,NE,NEBRASKA,148,284,4221"
"45,SC,SOUTH CAROLINA,143,303,6430"
"09,CT,CONNECTICUT,141,239,5938"
"01,AL,ALABAMA,114,254,4144"
"23,ME,MAINE,112,190,3713"
"46,SD,SOUTH DAKOTA,108,191,2962"
"11,DC,DISTRICT OF COLUMBIA,99,124,3588"
"33,NH,NEW HAMPSHIRE,98,181,5125"
"50,VT,VERMONT,88,137,2602"
"38,ND,NORTH DAKOTA,70,144,2291"
"28,MS,MISSISSIPPI,67,140,1886"
"44,RI,RHODE ISLAND,50,80,1744"
"54,WV,WEST VIRGINIA,35,76,1456"
"10,DE,DELAWARE,27,45,997"
