"2000 - 2001 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,11-DISTRICT OF COLUMBIA,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,DC,DC Total Mig - US & For,23754,38656,1226966"
"97,DC,DC Total Mig - US,22801,36907,1172804"
"98,DC,DC Total Mig - Foreign,953,1749,54162"
"11,DC,DC Non-Migrants,201876,352513,11883549"
"24,MD,MARYLAND,9740,18513,410404"
"51,VA,VIRGINIA,4358,6553,256825"
"36,NY,NEW YORK,1467,1762,94961"
"06,CA,CALIFORNIA,1333,1697,85892"
"57,FR,Foreign,953,1749,54162"
"12,FL,FLORIDA,572,836,45776"
"25,MA,MASSACHUSETTS,533,665,39552"
"42,PA,PENNSYLVANIA,480,629,21488"
"37,NC,NORTH CAROLINA,453,752,17164"
"48,TX,TEXAS,406,608,23046"
"17,IL,ILLINOIS,369,453,20405"
"34,NJ,NEW JERSEY,309,405,16467"
"13,GA,GEORGIA,302,459,14641"
"39,OH,OHIO,205,315,8024"
"08,CO,COLORADO,167,243,10459"
"53,WA,WASHINGTON,164,242,9495"
"09,CT,CONNECTICUT,154,195,10555"
"26,MI,MICHIGAN,133,166,5607"
"27,MN,MINNESOTA,111,145,4458"
"04,AZ,ARIZONA,109,164,5605"
"45,SC,SOUTH CAROLINA,107,191,5119"
"41,OR,OREGON,86,107,4000"
"47,TN,TENNESSEE,81,119,3095"
"22,LA,LOUISIANA,76,99,2745"
"10,DE,DELAWARE,74,105,6047"
"54,WV,WEST VIRGINIA,71,123,3075"
"29,MO,MISSOURI,68,80,2736"
"18,IN,INDIANA,67,87,2454"
"23,ME,MAINE,65,86,4558"
"15,HI,HAWAII,64,104,2694"
"55,WI,WISCONSIN,62,90,2513"
"44,RI,RHODE ISLAND,56,71,4012"
"01,AL,ALABAMA,55,91,2348"
"33,NH,NEW HAMPSHIRE,51,70,3087"
"32,NV,NEVADA,49,71,3447"
"21,KY,KENTUCKY,48,56,1495"
"35,NM,NEW MEXICO,47,65,2846"
"49,UT,UTAH,33,60,1414"
"19,IA,IOWA,32,48,1282"
"50,VT,VERMONT,32,52,2212"
"40,OK,OKLAHOMA,29,48,996"
"20,KS,KANSAS,25,41,959"
"28,MS,MISSISSIPPI,24,34,1260"
"05,AR,ARKANSAS,21,28,1034"
"16,ID,IDAHO,21,27,1217"
"31,NE,NEBRASKA,21,42,893"
"30,MT,MONTANA,18,26,847"
"46,SD,SOUTH DAKOTA,16,23,1039"
"02,AK,ALASKA,14,29,611"
"56,WY,WYOMING,12,18,1666"
"38,ND,NORTH DAKOTA,11,14,278"
