"2000 - 2001 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,35-NEW MEXICO,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,NM,NM Total Mig - US & For,32430,65585,1189056"
"97,NM,NM Total Mig - US,31239,63198,1153871"
"98,NM,NM Total Mig - Foreign,1191,2387,35185"
"35,NM,NM Non-Migrants,552661,1238251,20210319"
"48,TX,TEXAS,6801,14478,238079"
"04,AZ,ARIZONA,4594,10055,143282"
"08,CO,COLORADO,3476,6986,136955"
"06,CA,CALIFORNIA,3106,5477,121144"
"57,FR,Foreign,1191,2387,35185"
"12,FL,FLORIDA,1104,2279,41044"
"32,NV,NEVADA,951,1830,39792"
"53,WA,WASHINGTON,806,1491,31655"
"40,OK,OKLAHOMA,711,1552,24720"
"51,VA,VIRGINIA,579,1190,29524"
"49,UT,UTAH,566,1312,19347"
"41,OR,OREGON,552,1052,33234"
"36,NY,NEW YORK,485,787,17838"
"17,IL,ILLINOIS,472,842,16747"
"37,NC,NORTH CAROLINA,410,827,14219"
"20,KS,KANSAS,378,805,11684"
"13,GA,GEORGIA,371,754,14813"
"29,MO,MISSOURI,357,686,13243"
"39,OH,OHIO,351,711,13522"
"42,PA,PENNSYLVANIA,339,631,12292"
"25,MA,MASSACHUSETTS,312,530,16907"
"26,MI,MICHIGAN,270,519,9821"
"24,MD,MARYLAND,266,503,15193"
"47,TN,TENNESSEE,253,504,9269"
"27,MN,MINNESOTA,242,446,9116"
"55,WI,WISCONSIN,233,404,8907"
"16,ID,IDAHO,232,508,8533"
"18,IN,INDIANA,220,419,6796"
"05,AR,ARKANSAS,216,455,6472"
"22,LA,LOUISIANA,204,410,5659"
"02,AK,ALASKA,198,377,6229"
"34,NJ,NEW JERSEY,173,291,6036"
"31,NE,NEBRASKA,169,363,6087"
"56,WY,WYOMING,169,351,5094"
"30,MT,MONTANA,162,338,5202"
"45,SC,SOUTH CAROLINA,161,353,6003"
"15,HI,HAWAII,156,263,4775"
"01,AL,ALABAMA,151,374,7219"
"19,IA,IOWA,149,286,5071"
"21,KY,KENTUCKY,146,289,4273"
"28,MS,MISSISSIPPI,109,247,3164"
"46,SD,SOUTH DAKOTA,103,248,3514"
"09,CT,CONNECTICUT,97,165,5680"
"23,ME,MAINE,88,153,2964"
"33,NH,NEW HAMPSHIRE,65,115,2411"
"38,ND,NORTH DAKOTA,62,134,1943"
"54,WV,WEST VIRGINIA,62,130,2152"
"11,DC,DISTRICT OF COLUMBIA,59,87,2427"
"50,VT,VERMONT,42,72,1275"
"44,RI,RHODE ISLAND,37,66,1742"
"10,DE,DELAWARE,24,53,802"
