"2000 - 2001 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,44-RHODE ISLAND,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,RI,RI Total Mig - US & For,14029,23907,676089"
"97,RI,RI Total Mig - US,13636,23196,662625"
"98,RI,RI Total Mig - Foreign,393,711,13464"
"44,RI,RI Non-Migrants,378615,778131,19742219"
"25,MA,MASSACHUSETTS,3825,5947,179982"
"12,FL,FLORIDA,1820,3292,99299"
"09,CT,CONNECTICUT,1075,1773,45024"
"36,NY,NEW YORK,939,1364,34493"
"06,CA,CALIFORNIA,787,1213,36625"
"51,VA,VIRGINIA,630,1370,32745"
"57,FR,Foreign,393,711,13464"
"33,NH,NEW HAMPSHIRE,361,663,46190"
"34,NJ,NEW JERSEY,361,583,18697"
"42,PA,PENNSYLVANIA,301,520,11855"
"37,NC,NORTH CAROLINA,289,525,10584"
"48,TX,TEXAS,284,579,12723"
"13,GA,GEORGIA,237,463,11836"
"24,MD,MARYLAND,227,392,9543"
"23,ME,MAINE,222,402,9321"
"17,IL,ILLINOIS,181,304,9575"
"04,AZ,ARIZONA,160,253,7700"
"39,OH,OHIO,151,302,8108"
"45,SC,SOUTH CAROLINA,148,269,11241"
"08,CO,COLORADO,138,210,5065"
"53,WA,WASHINGTON,136,245,5806"
"50,VT,VERMONT,123,190,4303"
"26,MI,MICHIGAN,98,198,4760"
"15,HI,HAWAII,87,198,3905"
"47,TN,TENNESSEE,81,175,4148"
"27,MN,MINNESOTA,79,122,3282"
"11,DC,DISTRICT OF COLUMBIA,78,88,2799"
"41,OR,OREGON,78,125,2323"
"32,NV,NEVADA,77,130,3226"
"18,IN,INDIANA,61,105,2365"
"22,LA,LOUISIANA,60,124,2209"
"29,MO,MISSOURI,56,93,2196"
"21,KY,KENTUCKY,49,104,1747"
"55,WI,WISCONSIN,49,85,2174"
"01,AL,ALABAMA,44,113,2731"
"49,UT,UTAH,38,67,1323"
"28,MS,MISSISSIPPI,37,76,1290"
"35,NM,NEW MEXICO,34,52,1672"
"40,OK,OKLAHOMA,33,76,1097"
"10,DE,DELAWARE,30,61,1993"
"31,NE,NEBRASKA,27,62,1275"
"20,KS,KANSAS,24,56,1074"
"19,IA,IOWA,19,30,592"
"02,AK,ALASKA,18,28,640"
"05,AR,ARKANSAS,16,36,666"
"16,ID,IDAHO,16,46,696"
"54,WV,WEST VIRGINIA,16,24,600"
"30,MT,MONTANA,15,22,432"
"56,WY,WYOMING,9,17,263"
"38,ND,NORTH DAKOTA,7,13,241"
"46,SD,SOUTH DAKOTA,5,11,193"
