"2000 - 2001 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,10-DELAWARE,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,DE,DE Total Mig - US & For,12675,23307,692781"
"97,DE,DE Total Mig - US,12366,22696,680519"
"98,DE,DE Total Mig - Foreign,309,611,12262"
"10,DE,DE Non-Migrants,290524,616516,16056905"
"42,PA,PENNSYLVANIA,2718,5001,160522"
"24,MD,MARYLAND,2244,3999,94909"
"12,FL,FLORIDA,1010,1802,99446"
"34,NJ,NEW JERSEY,901,1639,48513"
"51,VA,VIRGINIA,675,1191,30651"
"36,NY,NEW YORK,593,944,28810"
"06,CA,CALIFORNIA,496,840,26351"
"37,NC,NORTH CAROLINA,441,843,21272"
"48,TX,TEXAS,334,696,18649"
"57,FR,Foreign,309,611,12262"
"13,GA,GEORGIA,287,596,13693"
"25,MA,MASSACHUSETTS,220,370,14017"
"39,OH,OHIO,176,356,9069"
"17,IL,ILLINOIS,169,329,10155"
"45,SC,SOUTH CAROLINA,161,340,5708"
"04,AZ,ARIZONA,155,294,8001"
"08,CO,COLORADO,140,233,7185"
"26,MI,MICHIGAN,136,283,8705"
"47,TN,TENNESSEE,124,263,7175"
"53,WA,WASHINGTON,101,175,4118"
"09,CT,CONNECTICUT,100,192,8009"
"11,DC,DISTRICT OF COLUMBIA,93,123,3729"
"18,IN,INDIANA,80,150,3846"
"54,WV,WEST VIRGINIA,79,150,3810"
"21,KY,KENTUCKY,74,171,3376"
"29,MO,MISSOURI,67,135,4238"
"01,AL,ALABAMA,57,132,2291"
"32,NV,NEVADA,52,105,1945"
"55,WI,WISCONSIN,52,112,2682"
"23,ME,MAINE,50,92,3147"
"40,OK,OKLAHOMA,48,118,1623"
"22,LA,LOUISIANA,44,83,1934"
"41,OR,OREGON,41,79,2235"
"28,MS,MISSISSIPPI,40,83,1695"
"05,AR,ARKANSAS,39,104,1498"
"15,HI,HAWAII,38,70,1295"
"27,MN,MINNESOTA,37,75,2352"
"33,NH,NEW HAMPSHIRE,33,62,1957"
"02,AK,ALASKA,32,56,829"
"44,RI,RHODE ISLAND,31,45,1594"
"20,KS,KANSAS,28,58,1411"
"49,UT,UTAH,26,45,1462"
"50,VT,VERMONT,25,36,1104"
"19,IA,IOWA,24,58,1419"
"35,NM,NEW MEXICO,23,44,1072"
"31,NE,NEBRASKA,21,38,1143"
"30,MT,MONTANA,13,26,804"
"56,WY,WYOMING,13,23,509"
"16,ID,IDAHO,12,14,264"
"38,ND,NORTH DAKOTA,8,13,158"
"46,SD,SOUTH DAKOTA,5,10,137"
