"2000 - 2001 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,15-HAWAII,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,HI,HI Total Mig - US & For,23214,47362,816000"
"97,HI,HI Total Mig - US,21330,43921,761959"
"98,HI,HI Total Mig - Foreign,1884,3441,54041"
"15,HI,HI Non-Migrants,432528,905108,19925437"
"06,CA,CALIFORNIA,5222,9266,189669"
"57,FR,Foreign,1884,3441,54041"
"53,WA,WASHINGTON,1690,3507,58248"
"48,TX,TEXAS,1376,3166,49128"
"32,NV,NEVADA,1354,2579,41255"
"51,VA,VIRGINIA,1051,2705,51287"
"12,FL,FLORIDA,994,2078,37634"
"13,GA,GEORGIA,678,1779,23436"
"08,CO,COLORADO,639,1293,23473"
"41,OR,OREGON,630,1068,20711"
"04,AZ,ARIZONA,614,1269,21944"
"37,NC,NORTH CAROLINA,572,1450,20426"
"36,NY,NEW YORK,556,1008,15545"
"24,MD,MARYLAND,502,1186,21814"
"17,IL,ILLINOIS,389,788,13655"
"47,TN,TENNESSEE,284,705,9465"
"39,OH,OHIO,276,548,8860"
"42,PA,PENNSYLVANIA,271,521,9888"
"49,UT,UTAH,269,620,6972"
"25,MA,MASSACHUSETTS,239,372,9597"
"40,OK,OKLAHOMA,239,572,7259"
"45,SC,SOUTH CAROLINA,235,548,9165"
"26,MI,MICHIGAN,227,438,7069"
"02,AK,ALASKA,219,422,6338"
"22,LA,LOUISIANA,213,520,6750"
"29,MO,MISSOURI,213,484,7119"
"34,NJ,NEW JERSEY,204,375,6406"
"21,KY,KENTUCKY,192,479,6573"
"01,AL,ALABAMA,180,459,6793"
"20,KS,KANSAS,159,408,5366"
"27,MN,MINNESOTA,149,273,4987"
"09,CT,CONNECTICUT,148,296,5794"
"55,WI,WISCONSIN,138,276,4603"
"35,NM,NEW MEXICO,136,293,5189"
"18,IN,INDIANA,124,215,3557"
"16,ID,IDAHO,112,202,3140"
"28,MS,MISSISSIPPI,102,238,3630"
"44,RI,RHODE ISLAND,87,208,4279"
"19,IA,IOWA,80,154,4340"
"05,AR,ARKANSAS,78,170,3220"
"31,NE,NEBRASKA,75,156,3332"
"23,ME,MAINE,74,155,2369"
"11,DC,DISTRICT OF COLUMBIA,69,124,2768"
"30,MT,MONTANA,65,132,2287"
"56,WY,WYOMING,41,86,1149"
"33,NH,NEW HAMPSHIRE,35,63,1206"
"38,ND,NORTH DAKOTA,34,78,860"
"10,DE,DELAWARE,29,67,1473"
"54,WV,WEST VIRGINIA,27,46,651"
"46,SD,SOUTH DAKOTA,24,47,748"
"50,VT,VERMONT,16,29,531"
