"2000 - 2001 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,55-WISCONSIN,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,WI,WI Total Mig - US & For,47478,83311,2182196"
"97,WI,WI Total Mig - US,46421,81598,2148583"
"98,WI,WI Total Mig - Foreign,1057,1713,33613"
"55,WI,WI Non-Migrants,2060239,4490101,107286373"
"27,MN,MINNESOTA,7485,11861,270211"
"17,IL,ILLINOIS,6887,11736,306767"
"12,FL,FLORIDA,3388,6040,269218"
"06,CA,CALIFORNIA,3029,4757,141259"
"26,MI,MICHIGAN,2348,4505,102906"
"48,TX,TEXAS,2041,3998,84205"
"04,AZ,ARIZONA,1971,3290,104248"
"08,CO,COLORADO,1568,2498,63930"
"19,IA,IOWA,1272,2445,47416"
"57,FR,Foreign,1057,1713,33613"
"18,IN,INDIANA,1012,2040,43828"
"39,OH,OHIO,995,2011,59167"
"53,WA,WASHINGTON,939,1623,43926"
"36,NY,NEW YORK,936,1446,41333"
"37,NC,NORTH CAROLINA,928,1741,44661"
"13,GA,GEORGIA,868,1620,44185"
"29,MO,MISSOURI,865,1745,39073"
"47,TN,TENNESSEE,747,1511,31507"
"51,VA,VIRGINIA,709,1271,33277"
"41,OR,OREGON,609,969,22359"
"42,PA,PENNSYLVANIA,594,1191,34030"
"32,NV,NEVADA,571,957,30980"
"25,MA,MASSACHUSETTS,488,792,28278"
"45,SC,SOUTH CAROLINA,383,728,24335"
"24,MD,MARYLAND,379,638,19920"
"21,KY,KENTUCKY,378,741,16065"
"05,AR,ARKANSAS,375,728,16022"
"20,KS,KANSAS,317,622,13235"
"40,OK,OKLAHOMA,303,607,10903"
"28,MS,MISSISSIPPI,291,579,6274"
"34,NJ,NEW JERSEY,285,545,18944"
"30,MT,MONTANA,281,458,8065"
"01,AL,ALABAMA,267,564,9338"
"35,NM,NEW MEXICO,267,453,9450"
"31,NE,NEBRASKA,266,522,11461"
"09,CT,CONNECTICUT,239,437,12446"
"22,LA,LOUISIANA,238,447,7692"
"49,UT,UTAH,235,474,13534"
"46,SD,SOUTH DAKOTA,227,436,7929"
"02,AK,ALASKA,195,317,5753"
"38,ND,NORTH DAKOTA,172,324,7083"
"15,HI,HAWAII,171,294,5342"
"16,ID,IDAHO,157,318,7538"
"11,DC,DISTRICT OF COLUMBIA,145,166,5000"
"56,WY,WYOMING,126,215,4457"
"33,NH,NEW HAMPSHIRE,107,217,5685"
"23,ME,MAINE,103,209,4231"
"54,WV,WEST VIRGINIA,89,181,3320"
"50,VT,VERMONT,66,124,2879"
"44,RI,RHODE ISLAND,58,118,2908"
"10,DE,DELAWARE,51,89,2011"
