"2000 - 2001 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,02-ALASKA,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,AK,AK Total Mig - US & For,14539,29540,587205"
"97,AK,AK Total Mig - US,14076,28623,569320"
"98,AK,AK Total Mig - Foreign,463,917,17885"
"02,AK,AK Non-Migrants,207216,460184,11330298"
"53,WA,WASHINGTON,2061,3874,88918"
"06,CA,CALIFORNIA,1437,2556,51501"
"41,OR,OREGON,960,1801,36452"
"48,TX,TEXAS,873,2034,43387"
"04,AZ,ARIZONA,709,1392,28466"
"12,FL,FLORIDA,648,1354,25067"
"08,CO,COLORADO,614,1202,26208"
"57,FR,Foreign,463,917,17885"
"32,NV,NEVADA,421,784,22514"
"13,GA,GEORGIA,367,863,14664"
"37,NC,NORTH CAROLINA,344,840,11487"
"16,ID,IDAHO,334,693,13983"
"51,VA,VIRGINIA,321,792,15572"
"36,NY,NEW YORK,269,584,8743"
"30,MT,MONTANA,258,512,9846"
"27,MN,MINNESOTA,251,470,10033"
"49,UT,UTAH,233,490,9100"
"15,HI,HAWAII,227,458,8164"
"26,MI,MICHIGAN,212,426,7740"
"39,OH,OHIO,210,440,11050"
"17,IL,ILLINOIS,209,394,8023"
"35,NM,NEW MEXICO,199,450,8083"
"40,OK,OKLAHOMA,199,439,7341"
"29,MO,MISSOURI,190,416,6912"
"42,PA,PENNSYLVANIA,178,334,6443"
"47,TN,TENNESSEE,172,398,6420"
"24,MD,MARYLAND,167,396,6580"
"55,WI,WISCONSIN,165,312,6536"
"22,LA,LOUISIANA,144,356,5366"
"01,AL,ALABAMA,138,286,5626"
"20,KS,KANSAS,135,321,4697"
"45,SC,SOUTH CAROLINA,127,297,4353"
"21,KY,KENTUCKY,126,293,5106"
"25,MA,MASSACHUSETTS,121,189,4285"
"05,AR,ARKANSAS,103,242,3818"
"18,IN,INDIANA,95,202,3635"
"56,WY,WYOMING,87,169,3772"
"38,ND,NORTH DAKOTA,86,183,3099"
"23,ME,MAINE,85,172,2936"
"28,MS,MISSISSIPPI,84,186,3075"
"34,NJ,NEW JERSEY,81,174,3457"
"46,SD,SOUTH DAKOTA,79,161,3338"
"19,IA,IOWA,66,132,2174"
"31,NE,NEBRASKA,62,127,2372"
"09,CT,CONNECTICUT,43,70,1482"
"33,NH,NEW HAMPSHIRE,41,95,2037"
"11,DC,DISTRICT OF COLUMBIA,34,57,1067"
"54,WV,WEST VIRGINIA,31,61,1163"
"50,VT,VERMONT,29,53,1180"
"10,DE,DELAWARE,26,54,1300"
"44,RI,RHODE ISLAND,25,39,752"
