"2000 - 2001 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,21-KENTUCKY,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,KY,KY Total Mig - US & For,43705,86207,1718267"
"97,KY,KY Total Mig - US,42319,83326,1679177"
"98,KY,KY Total Mig - Foreign,1386,2881,39090"
"21,KY,KY Non-Migrants,1383584,3059682,59904970"
"39,OH,OHIO,5619,10327,208448"
"47,TN,TENNESSEE,5321,10395,160927"
"18,IN,INDIANA,4927,9598,165276"
"12,FL,FLORIDA,3953,7423,227617"
"48,TX,TEXAS,1996,4220,77522"
"13,GA,GEORGIA,1826,3785,76989"
"37,NC,NORTH CAROLINA,1631,3230,68542"
"17,IL,ILLINOIS,1588,3121,59437"
"06,CA,CALIFORNIA,1559,2727,63217"
"57,FR,Foreign,1386,2881,39090"
"51,VA,VIRGINIA,1192,2420,49321"
"26,MI,MICHIGAN,1023,2143,46049"
"29,MO,MISSOURI,798,1710,33174"
"36,NY,NEW YORK,782,1486,30535"
"45,SC,SOUTH CAROLINA,761,1528,30727"
"01,AL,ALABAMA,745,1614,28402"
"42,PA,PENNSYLVANIA,737,1580,36906"
"08,CO,COLORADO,653,1296,29692"
"54,WV,WEST VIRGINIA,626,1307,19552"
"04,AZ,ARIZONA,579,1142,23644"
"53,WA,WASHINGTON,501,1045,19208"
"24,MD,MARYLAND,458,875,19399"
"22,LA,LOUISIANA,433,935,15134"
"40,OK,OKLAHOMA,351,798,10733"
"55,WI,WISCONSIN,347,714,15402"
"20,KS,KANSAS,333,757,13012"
"05,AR,ARKANSAS,293,637,9392"
"34,NJ,NEW JERSEY,288,524,17772"
"25,MA,MASSACHUSETTS,275,470,13020"
"28,MS,MISSISSIPPI,269,585,9415"
"15,HI,HAWAII,248,582,6944"
"27,MN,MINNESOTA,239,475,12418"
"19,IA,IOWA,213,430,8353"
"32,NV,NEVADA,195,360,8342"
"41,OR,OREGON,175,323,7344"
"09,CT,CONNECTICUT,157,296,11329"
"49,UT,UTAH,153,310,6182"
"02,AK,ALASKA,140,335,3666"
"31,NE,NEBRASKA,116,243,4711"
"35,NM,NEW MEXICO,113,248,3479"
"16,ID,IDAHO,84,172,3102"
"23,ME,MAINE,84,159,2649"
"33,NH,NEW HAMPSHIRE,82,203,4818"
"11,DC,DISTRICT OF COLUMBIA,81,107,2864"
"30,MT,MONTANA,76,144,2423"
"44,RI,RHODE ISLAND,62,127,2895"
"10,DE,DELAWARE,60,90,2107"
"56,WY,WYOMING,58,102,1988"
"46,SD,SOUTH DAKOTA,53,109,2848"
"50,VT,VERMONT,39,66,1530"
"38,ND,NORTH DAKOTA,27,53,725"
