"2000 - 2001 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,26-MICHIGAN,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,MI,MI Total Mig - US & For,76676,138305,3795528"
"97,MI,MI Total Mig - US,74270,134042,3691554"
"98,MI,MI Total Mig - Foreign,2406,4263,103974"
"26,MI,MI Non-Migrants,3608564,7944393,195312186"
"12,FL,FLORIDA,9598,16866,582858"
"06,CA,CALIFORNIA,5922,9530,351703"
"39,OH,OHIO,5660,10543,260953"
"17,IL,ILLINOIS,5655,9029,283174"
"18,IN,INDIANA,4460,8656,185874"
"48,TX,TEXAS,3986,8050,188708"
"04,AZ,ARIZONA,2770,4807,144279"
"55,WI,WISCONSIN,2715,4886,103993"
"13,GA,GEORGIA,2630,5031,123007"
"57,FR,Foreign,2406,4263,103974"
"47,TN,TENNESSEE,2365,4785,97988"
"37,NC,NORTH CAROLINA,2283,4274,101917"
"36,NY,NEW YORK,2278,3607,107429"
"08,CO,COLORADO,2006,3203,83938"
"51,VA,VIRGINIA,1771,3197,93310"
"42,PA,PENNSYLVANIA,1473,2873,92718"
"27,MN,MINNESOTA,1390,2612,72387"
"21,KY,KENTUCKY,1356,2805,61622"
"53,WA,WASHINGTON,1194,2061,54496"
"25,MA,MASSACHUSETTS,1147,1749,65614"
"29,MO,MISSOURI,1145,2303,50738"
"45,SC,SOUTH CAROLINA,1113,2104,62458"
"32,NV,NEVADA,1046,1847,55337"
"24,MD,MARYLAND,936,1627,45878"
"34,NJ,NEW JERSEY,911,1676,66395"
"01,AL,ALABAMA,887,1738,31924"
"41,OR,OREGON,697,1102,26285"
"05,AR,ARKANSAS,518,1050,17720"
"40,OK,OKLAHOMA,497,990,18730"
"19,IA,IOWA,492,997,23419"
"28,MS,MISSISSIPPI,489,1018,13689"
"22,LA,LOUISIANA,475,917,16829"
"20,KS,KANSAS,467,994,22546"
"09,CT,CONNECTICUT,465,935,35906"
"35,NM,NEW MEXICO,324,544,13340"
"49,UT,UTAH,309,618,13520"
"02,AK,ALASKA,292,488,8671"
"54,WV,WEST VIRGINIA,283,561,10599"
"15,HI,HAWAII,258,390,9127"
"11,DC,DISTRICT OF COLUMBIA,255,320,10494"
"30,MT,MONTANA,230,399,8836"
"31,NE,NEBRASKA,230,475,11333"
"23,ME,MAINE,199,363,9615"
"16,ID,IDAHO,186,391,7802"
"33,NH,NEW HAMPSHIRE,180,310,10470"
"56,WY,WYOMING,155,292,7907"
"10,DE,DELAWARE,134,243,7703"
"50,VT,VERMONT,132,223,5212"
"44,RI,RHODE ISLAND,118,192,5286"
"46,SD,SOUTH DAKOTA,99,215,4941"
"38,ND,NORTH DAKOTA,89,156,2873"
