"1991 - 1992 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,57-Foreign,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,234504,,480080,"
"06,Ca,California,30168,12.86,57708,12.02"
"48,Tx,Texas,18944,8.08,42431,8.84"
"12,Fl,Florida,14791,6.31,30913,6.44"
"51,Va,Virginia,13945,5.95,30827,6.42"
"36,Ny,New York,11661,4.97,19748,4.11"
"13,Ga,Georgia,10044,4.28,23717,4.94"
"37,Nc,North Carolina,9122,3.89,19486,4.06"
"53,Wa,Washington,8092,3.45,17358,3.62"
"17,Il,Illinois,6582,2.81,11493,2.39"
"42,Pa,Pennsylvania,6133,2.62,10529,2.19"
"08,Co,Colorado,6131,2.61,14420,3"
"24,Md,Maryland,6016,2.57,13021,2.71"
"39,Oh,Ohio,5723,2.44,10149,2.11"
"26,Mi,Michigan,5135,2.19,9222,1.92"
"22,La,Louisiana,4892,2.09,10632,2.21"
"40,Ok,Oklahoma,4817,2.05,11519,2.4"
"45,Sc,South Carolina,4562,1.95,9873,2.06"
"21,Ky,Kentucky,4497,1.92,10018,2.09"
"25,Ma,Massachusetts,4389,1.87,6856,1.43"
"34,Nj,New Jersey,4372,1.86,8169,1.7"
"04,Az,Arizona,3995,1.7,8642,1.8"
"01,Al,Alabama,3965,1.69,9473,1.97"
"20,Ks,Kansas,3802,1.62,8890,1.85"
"15,Hi,Hawaii,3576,1.52,6868,1.43"
"47,Tn,Tennessee,3498,1.49,8031,1.67"
"29,Mo,Missouri,3192,1.36,6703,1.4"
"18,In,Indiana,3000,1.28,5463,1.14"
"55,Wi,Wisconsin,2386,1.02,3873,0.81"
"35,Nm,New Mexico,2301,0.98,5564,1.16"
"27,Mn,Minnesota,2150,0.92,3507,0.73"
"28,Ms,Mississippi,1942,0.83,3994,0.83"
"41,Or,Oregon,1829,0.78,3114,0.65"
"09,Ct,Connecticut,1699,0.72,2919,0.61"
"19,Ia,Iowa,1576,0.67,2567,0.53"
"49,Ut,Utah,1486,0.63,3286,0.68"
"32,Nv,Nevada,1460,0.62,3060,0.64"
"11,Dc,District of Columbia,1452,0.62,2587,0.54"
"05,Ar,Arkansas,1450,0.62,3014,0.63"
"31,Ne,Nebraska,1423,0.61,3062,0.64"
"23,Me,Maine,934,0.4,1881,0.39"
"16,Id,Idaho,885,0.38,1918,0.4"
"38,Nd,North Dakota,850,0.36,1886,0.39"
"02,Ak,Alaska,826,0.35,1936,0.4"
"30,Mt,Montana,748,0.32,1467,0.31"
"54,Wv,West Virginia,687,0.29,1339,0.28"
"46,Sd,South Dakota,673,0.29,1506,0.31"
"44,Ri,Rhode Island,672,0.29,1231,0.26"
"10,De,Delaware,612,0.26,1424,0.3"
"33,Nh,New Hampshire,586,0.25,1070,0.22"
"56,Wy,Wyoming,511,0.22,1179,0.25"
"50,Vt,Vermont,322,0.14,537,0.11"
"57,,State Non-Migrant,439952,,991665,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
