"1991 - 1992 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,11-District of Columbia,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,27200,,47311,"
"24,Md,Maryland,11994,44.1,23557,49.79"
"51,Va,Virginia,5706,20.98,9157,19.35"
"06,Ca,California,1133,4.17,1561,3.3"
"57,FR,Foreign,1047,3.85,2106,4.45"
"36,Ny,New York,915,3.36,1171,2.48"
"37,Nc,North Carolina,617,2.27,1078,2.28"
"12,Fl,Florida,590,2.17,945,2"
"42,Pa,Pennsylvania,502,1.85,699,1.48"
"48,Tx,Texas,438,1.61,718,1.52"
"25,Ma,Massachusetts,329,1.21,406,0.86"
"34,Nj,New Jersey,327,1.2,443,0.94"
"13,Ga,Georgia,326,1.2,528,1.12"
"17,Il,Illinois,310,1.14,403,0.85"
"45,Sc,South Carolina,242,0.89,477,1.01"
"53,Wa,Washington,208,0.76,312,0.66"
"39,Oh,Ohio,196,0.72,285,0.6"
"08,Co,Colorado,181,0.67,267,0.56"
"26,Mi,Michigan,178,0.65,239,0.51"
"09,Ct,Connecticut,167,0.61,234,0.49"
"27,Mn,Minnesota,116,0.43,155,0.33"
"22,La,Louisiana,105,0.39,157,0.33"
"04,Az,Arizona,100,0.37,151,0.32"
"47,Tn,Tennessee,99,0.36,147,0.31"
"29,Mo,Missouri,92,0.34,127,0.27"
"10,De,Delaware,92,0.34,124,0.26"
"18,In,Indiana,92,0.34,132,0.28"
"01,Al,Alabama,90,0.33,156,0.33"
"41,Or,Oregon,84,0.31,113,0.24"
"55,Wi,Wisconsin,75,0.28,98,0.21"
"54,Wv,West Virginia,75,0.28,109,0.23"
"35,Nm,New Mexico,69,0.25,95,0.2"
"15,Hi,Hawaii,68,0.25,153,0.32"
"19,Ia,Iowa,62,0.23,84,0.18"
"28,Ms,Mississippi,53,0.19,91,0.19"
"21,Ky,Kentucky,53,0.19,95,0.2"
"40,Ok,Oklahoma,52,0.19,89,0.19"
"20,Ks,Kansas,49,0.18,89,0.19"
"50,Vt,Vermont,48,0.18,64,0.14"
"33,Nh,New Hampshire,40,0.15,50,0.11"
"23,Me,Maine,40,0.15,54,0.11"
"44,Ri,Rhode Island,40,0.15,59,0.12"
"32,Nv,Nevada,31,0.11,53,0.11"
"05,Ar,Arkansas,29,0.11,53,0.11"
"31,Ne,Nebraska,28,0.1,59,0.12"
"02,Ak,Alaska,28,0.1,54,0.11"
"30,Mt,Montana,21,0.08,22,0.05"
"16,Id,Idaho,18,0.07,28,0.06"
"49,Ut,Utah,16,0.06,19,0.04"
"56,Wy,Wyoming,14,0.05,22,0.05"
"46,Sd,South Dakota,9,0.03,15,0.03"
"38,Nd,North Dakota,6,0.02,8,0.02"
"11,,State Non-Migrant,222875,,406841,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
