"1991 - 1992 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,06-California,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,281887,,577023,"
"48,Tx,Texas,22650,8.04,51434,8.91"
"53,Wa,Washington,22110,7.84,46598,8.08"
"04,Az,Arizona,20461,7.26,43301,7.5"
"57,FR,Foreign,18162,6.44,34674,6.01"
"41,Or,Oregon,17921,6.36,36983,6.41"
"32,Nv,Nevada,16664,5.91,32564,5.64"
"08,Co,Colorado,13155,4.67,26702,4.63"
"12,Fl,Florida,12116,4.3,24326,4.22"
"17,Il,Illinois,9033,3.2,18292,3.17"
"36,Ny,New York,8507,3.02,14003,2.43"
"15,Hi,Hawaii,7299,2.59,13762,2.39"
"51,Va,Virginia,6980,2.48,15290,2.65"
"49,Ut,Utah,6134,2.18,14366,2.49"
"13,Ga,Georgia,6061,2.15,13262,2.3"
"39,Oh,Ohio,5429,1.93,10881,1.89"
"42,Pa,Pennsylvania,5007,1.78,9658,1.67"
"16,Id,Idaho,4918,1.74,11451,1.98"
"37,Nc,North Carolina,4903,1.74,10596,1.84"
"26,Mi,Michigan,4765,1.69,9156,1.59"
"29,Mo,Missouri,4492,1.59,9386,1.63"
"35,Nm,New Mexico,4450,1.58,9091,1.58"
"40,Ok,Oklahoma,4271,1.52,9110,1.58"
"25,Ma,Massachusetts,3915,1.39,6235,1.08"
"34,Nj,New Jersey,3527,1.25,6637,1.15"
"27,Mn,Minnesota,3512,1.25,6562,1.14"
"24,Md,Maryland,3423,1.21,6702,1.16"
"47,Tn,Tennessee,3346,1.19,7147,1.24"
"18,In,Indiana,3076,1.09,6203,1.08"
"55,Wi,Wisconsin,2932,1.04,5672,0.98"
"22,La,Louisiana,2878,1.02,5807,1.01"
"05,Ar,Arkansas,2733,0.97,5944,1.03"
"20,Ks,Kansas,2627,0.93,5614,0.97"
"19,Ia,Iowa,2366,0.84,4940,0.86"
"02,Ak,Alaska,2291,0.81,4534,0.79"
"30,Mt,Montana,2260,0.8,4638,0.8"
"01,Al,Alabama,2072,0.74,4460,0.77"
"31,Ne,Nebraska,1948,0.69,4377,0.76"
"09,Ct,Connecticut,1900,0.67,3560,0.62"
"45,Sc,South Carolina,1884,0.67,4176,0.72"
"21,Ky,Kentucky,1725,0.61,3577,0.62"
"28,Ms,Mississippi,1249,0.44,2686,0.47"
"56,Wy,Wyoming,1122,0.4,2330,0.4"
"11,Dc,District of Columbia,1027,0.36,1344,0.23"
"46,Sd,South Dakota,812,0.29,1757,0.3"
"33,Nh,New Hampshire,673,0.24,1257,0.22"
"44,Ri,Rhode Island,671,0.24,1386,0.24"
"23,Me,Maine,633,0.22,1192,0.21"
"54,Wv,West Virginia,533,0.19,1033,0.18"
"38,Nd,North Dakota,530,0.19,988,0.17"
"10,De,Delaware,378,0.13,756,0.13"
"50,Vt,Vermont,356,0.13,623,0.11"
"06,,State Non-Migrant,10337480,,23340798,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
