"1991 - 1992 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,47-Tennessee,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,54480,,112652,"
"13,Ga,Georgia,5947,10.92,12220,10.85"
"12,Fl,Florida,4724,8.67,9349,8.3"
"21,Ky,Kentucky,3718,6.82,8500,7.55"
"28,Ms,Mississippi,3665,6.73,7876,6.99"
"48,Tx,Texas,3216,5.9,6821,6.05"
"01,Al,Alabama,2920,5.36,6230,5.53"
"37,Nc,North Carolina,2791,5.12,5837,5.18"
"06,Ca,California,2552,4.68,4707,4.18"
"51,Va,Virginia,2513,4.61,5255,4.66"
"57,FR,Foreign,1775,3.26,3207,2.85"
"05,Ar,Arkansas,1735,3.18,3749,3.33"
"17,Il,Illinois,1704,3.13,3416,3.03"
"39,Oh,Ohio,1658,3.04,3378,3"
"18,In,Indiana,1404,2.58,2959,2.63"
"45,Sc,South Carolina,1378,2.53,2960,2.63"
"26,Mi,Michigan,1152,2.11,2359,2.09"
"29,Mo,Missouri,1147,2.11,2456,2.18"
"22,La,Louisiana,1058,1.94,2162,1.92"
"42,Pa,Pennsylvania,766,1.41,1553,1.38"
"36,Ny,New York,753,1.38,1383,1.23"
"08,Co,Colorado,730,1.34,1478,1.31"
"40,Ok,Oklahoma,674,1.24,1445,1.28"
"53,Wa,Washington,649,1.19,1312,1.16"
"24,Md,Maryland,577,1.06,1164,1.03"
"04,Az,Arizona,541,0.99,1071,0.95"
"20,Ks,Kansas,446,0.82,1013,0.9"
"55,Wi,Wisconsin,433,0.79,870,0.77"
"27,Mn,Minnesota,317,0.58,676,0.6"
"54,Wv,West Virginia,314,0.58,679,0.6"
"34,Nj,New Jersey,312,0.57,595,0.53"
"25,Ma,Massachusetts,257,0.47,499,0.44"
"15,Hi,Hawaii,246,0.45,509,0.45"
"32,Nv,Nevada,230,0.42,416,0.37"
"19,Ia,Iowa,228,0.42,511,0.45"
"02,Ak,Alaska,223,0.41,475,0.42"
"09,Ct,Connecticut,201,0.37,438,0.39"
"41,Or,Oregon,200,0.37,389,0.35"
"35,Nm,New Mexico,189,0.35,393,0.35"
"31,Ne,Nebraska,163,0.3,370,0.33"
"49,Ut,Utah,150,0.28,325,0.29"
"11,Dc,District of Columbia,115,0.21,168,0.15"
"23,Me,Maine,94,0.17,191,0.17"
"30,Mt,Montana,90,0.17,193,0.17"
"10,De,Delaware,84,0.15,174,0.15"
"16,Id,Idaho,81,0.15,183,0.16"
"33,Nh,New Hampshire,79,0.15,152,0.13"
"46,Sd,South Dakota,73,0.13,143,0.13"
"56,Wy,Wyoming,72,0.13,163,0.14"
"38,Nd,North Dakota,58,0.11,107,0.09"
"44,Ri,Rhode Island,54,0.1,126,0.11"
"50,Vt,Vermont,24,0.04,47,0.04"
"47,,State Non-Migrant,1744379,,3932112,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
