"1991 - 1992 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,15-Hawaii,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,25420,,54155,"
"06,Ca,California,5948,23.4,11787,21.77"
"53,Wa,Washington,1860,7.32,3953,7.3"
"57,FR,Foreign,1707,6.72,3271,6.04"
"48,Tx,Texas,1444,5.68,3360,6.2"
"12,Fl,Florida,1196,4.7,2473,4.57"
"51,Va,Virginia,982,3.86,2608,4.82"
"32,Nv,Nevada,836,3.29,1727,3.19"
"08,Co,Colorado,785,3.09,1579,2.92"
"41,Or,Oregon,781,3.07,1441,2.66"
"04,Az,Arizona,752,2.96,1566,2.89"
"37,Nc,North Carolina,604,2.38,1626,3"
"13,Ga,Georgia,572,2.25,1409,2.6"
"36,Ny,New York,571,2.25,1069,1.97"
"17,Il,Illinois,523,2.06,1032,1.91"
"24,Md,Maryland,433,1.7,1032,1.91"
"42,Pa,Pennsylvania,381,1.5,764,1.41"
"26,Mi,Michigan,373,1.47,721,1.33"
"39,Oh,Ohio,367,1.44,763,1.41"
"47,Tn,Tennessee,301,1.18,758,1.4"
"45,Sc,South Carolina,300,1.18,802,1.48"
"01,Al,Alabama,289,1.14,742,1.37"
"29,Mo,Missouri,286,1.13,661,1.22"
"40,Ok,Oklahoma,279,1.1,712,1.31"
"25,Ma,Massachusetts,261,1.03,498,0.92"
"22,La,Louisiana,258,1.01,622,1.15"
"49,Ut,Utah,255,1,588,1.09"
"18,In,Indiana,242,0.95,528,0.97"
"02,Ak,Alaska,236,0.93,494,0.91"
"55,Wi,Wisconsin,219,0.86,414,0.76"
"34,Nj,New Jersey,211,0.83,432,0.8"
"35,Nm,New Mexico,208,0.82,456,0.84"
"21,Ky,Kentucky,206,0.81,488,0.9"
"27,Mn,Minnesota,202,0.79,350,0.65"
"20,Ks,Kansas,200,0.79,476,0.88"
"16,Id,Idaho,145,0.57,316,0.58"
"09,Ct,Connecticut,123,0.48,250,0.46"
"31,Ne,Nebraska,120,0.47,275,0.51"
"19,Ia,Iowa,120,0.47,249,0.46"
"30,Mt,Montana,119,0.47,251,0.46"
"05,Ar,Arkansas,119,0.47,262,0.48"
"28,Ms,Mississippi,99,0.39,219,0.4"
"23,Me,Maine,71,0.28,162,0.3"
"11,Dc,District of Columbia,67,0.26,133,0.25"
"44,Ri,Rhode Island,58,0.23,138,0.25"
"54,Wv,West Virginia,57,0.22,140,0.26"
"46,Sd,South Dakota,52,0.2,112,0.21"
"56,Wy,Wyoming,49,0.19,111,0.2"
"33,Nh,New Hampshire,44,0.17,98,0.18"
"38,Nd,North Dakota,39,0.15,92,0.17"
"10,De,Delaware,38,0.15,86,0.16"
"50,Vt,Vermont,32,0.13,59,0.11"
"15,,State Non-Migrant,420192,,886133,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
