"1991 - 1992 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,39-Ohio,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,88084,,168434,"
"12,Fl,Florida,10644,12.08,19365,11.5"
"21,Ky,Kentucky,5967,6.77,11644,6.91"
"18,In,Indiana,5545,6.3,11519,6.84"
"06,Ca,California,5302,6.02,8883,5.27"
"26,Mi,Michigan,5170,5.87,10381,6.16"
"42,Pa,Pennsylvania,4535,5.15,8730,5.18"
"48,Tx,Texas,3994,4.53,8141,4.83"
"17,Il,Illinois,3813,4.33,7024,4.17"
"57,FR,Foreign,3520,4,6031,3.58"
"37,Nc,North Carolina,3417,3.88,6612,3.93"
"13,Ga,Georgia,3143,3.57,6224,3.7"
"51,Va,Virginia,3111,3.53,5877,3.49"
"54,Wv,West Virginia,2696,3.06,5507,3.27"
"36,Ny,New York,2542,2.89,4350,2.58"
"47,Tn,Tennessee,2523,2.86,5339,3.17"
"04,Az,Arizona,1820,2.07,3323,1.97"
"45,Sc,South Carolina,1755,1.99,3474,2.06"
"08,Co,Colorado,1610,1.83,2927,1.74"
"24,Md,Maryland,1407,1.6,2533,1.5"
"53,Wa,Washington,1170,1.33,2144,1.27"
"29,Mo,Missouri,1088,1.24,2259,1.34"
"01,Al,Alabama,1014,1.15,2182,1.3"
"34,Nj,New Jersey,979,1.11,1774,1.05"
"55,Wi,Wisconsin,951,1.08,2074,1.23"
"25,Ma,Massachusetts,851,0.97,1383,0.82"
"27,Mn,Minnesota,842,0.96,1609,0.96"
"22,La,Louisiana,682,0.77,1383,0.82"
"40,Ok,Oklahoma,679,0.77,1437,0.85"
"32,Nv,Nevada,678,0.77,1182,0.7"
"20,Ks,Kansas,658,0.75,1418,0.84"
"09,Ct,Connecticut,568,0.64,1046,0.62"
"35,Nm,New Mexico,480,0.54,936,0.56"
"19,Ia,Iowa,467,0.53,1093,0.65"
"05,Ar,Arkansas,453,0.51,994,0.59"
"15,Hi,Hawaii,435,0.49,720,0.43"
"28,Ms,Mississippi,433,0.49,932,0.55"
"41,Or,Oregon,394,0.45,719,0.43"
"49,Ut,Utah,300,0.34,619,0.37"
"02,Ak,Alaska,296,0.34,566,0.34"
"11,Dc,District of Columbia,290,0.33,368,0.22"
"31,Ne,Nebraska,245,0.28,552,0.33"
"23,Me,Maine,220,0.25,439,0.26"
"10,De,Delaware,205,0.23,404,0.24"
"30,Mt,Montana,204,0.23,383,0.23"
"16,Id,Idaho,202,0.23,427,0.25"
"33,Nh,New Hampshire,187,0.21,373,0.22"
"56,Wy,Wyoming,133,0.15,274,0.16"
"44,Ri,Rhode Island,126,0.14,244,0.14"
"46,Sd,South Dakota,123,0.14,216,0.13"
"50,Vt,Vermont,110,0.12,204,0.12"
"38,Nd,North Dakota,107,0.12,196,0.12"
"39,,State Non-Migrant,4102463,,8751917,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
