"1991 - 1992 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,42-Pennsylvania,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,98146,,180403,"
"34,Nj,New Jersey,12219,12.45,21940,12.16"
"12,Fl,Florida,10783,10.99,19778,10.96"
"36,Ny,New York,7371,7.51,13080,7.25"
"51,Va,Virginia,6416,6.54,11595,6.43"
"24,Md,Maryland,6186,6.3,10621,5.89"
"06,Ca,California,5887,6,9798,5.43"
"39,Oh,Ohio,5221,5.32,9907,5.49"
"57,FR,Foreign,4060,4.14,6875,3.81"
"37,Nc,North Carolina,3788,3.86,7276,4.03"
"48,Tx,Texas,3113,3.17,6370,3.53"
"10,De,Delaware,3103,3.16,5660,3.14"
"13,Ga,Georgia,2471,2.52,4845,2.69"
"17,Il,Illinois,2017,2.06,3870,2.15"
"45,Sc,South Carolina,1822,1.86,3541,1.96"
"25,Ma,Massachusetts,1683,1.71,2690,1.49"
"08,Co,Colorado,1566,1.6,2727,1.51"
"26,Mi,Michigan,1482,1.51,2965,1.64"
"54,Wv,West Virginia,1411,1.44,2741,1.52"
"04,Az,Arizona,1377,1.4,2569,1.42"
"09,Ct,Connecticut,1290,1.31,2369,1.31"
"47,Tn,Tennessee,1250,1.27,2606,1.44"
"18,In,Indiana,1168,1.19,2500,1.39"
"53,Wa,Washington,1140,1.16,2108,1.17"
"21,Ky,Kentucky,843,0.86,1828,1.01"
"29,Mo,Missouri,709,0.72,1476,0.82"
"01,Al,Alabama,699,0.71,1441,0.8"
"11,Dc,District of Columbia,640,0.65,754,0.42"
"22,La,Louisiana,615,0.63,1223,0.68"
"55,Wi,Wisconsin,595,0.61,1369,0.76"
"27,Mn,Minnesota,564,0.57,1124,0.62"
"32,Nv,Nevada,555,0.57,996,0.55"
"40,Ok,Oklahoma,538,0.55,1095,0.61"
"20,Ks,Kansas,482,0.49,995,0.55"
"15,Hi,Hawaii,472,0.48,747,0.41"
"23,Me,Maine,427,0.44,854,0.47"
"35,Nm,New Mexico,410,0.42,717,0.4"
"33,Nh,New Hampshire,390,0.4,772,0.43"
"41,Or,Oregon,381,0.39,755,0.42"
"19,Ia,Iowa,360,0.37,790,0.44"
"44,Ri,Rhode Island,310,0.32,579,0.32"
"28,Ms,Mississippi,299,0.3,613,0.34"
"49,Ut,Utah,292,0.3,574,0.32"
"02,Ak,Alaska,268,0.27,438,0.24"
"05,Ar,Arkansas,261,0.27,560,0.31"
"50,Vt,Vermont,240,0.24,384,0.21"
"30,Mt,Montana,224,0.23,407,0.23"
"31,Ne,Nebraska,201,0.2,428,0.24"
"16,Id,Idaho,185,0.19,394,0.22"
"56,Wy,Wyoming,156,0.16,268,0.15"
"46,Sd,South Dakota,116,0.12,247,0.14"
"38,Nd,North Dakota,90,0.09,144,0.08"
"42,,State Non-Migrant,4463551,,9617751,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
