"1991 - 1992 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,12-Florida,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,184713,,356413,"
"13,Ga,Georgia,16498,8.93,33002,9.26"
"36,Ny,New York,12127,6.57,21109,5.92"
"48,Tx,Texas,11862,6.42,26231,7.36"
"06,Ca,California,10325,5.59,18558,5.21"
"57,FR,Foreign,10089,5.46,19522,5.48"
"37,Nc,North Carolina,9955,5.39,19963,5.6"
"39,Oh,Ohio,8315,4.5,15485,4.34"
"51,Va,Virginia,7798,4.22,16373,4.59"
"01,Al,Alabama,6524,3.53,13694,3.84"
"42,Pa,Pennsylvania,6514,3.53,11739,3.29"
"17,Il,Illinois,6345,3.44,11486,3.22"
"47,Tn,Tennessee,6159,3.33,12839,3.6"
"26,Mi,Michigan,5841,3.16,10551,2.96"
"34,Nj,New Jersey,5345,2.89,9393,2.64"
"45,Sc,South Carolina,4709,2.55,9844,2.76"
"18,In,Indiana,4557,2.47,8701,2.44"
"25,Ma,Massachusetts,4084,2.21,6555,1.84"
"24,Md,Maryland,3829,2.07,7044,1.98"
"21,Ky,Kentucky,3406,1.84,6854,1.92"
"08,Co,Colorado,3303,1.79,6167,1.73"
"22,La,Louisiana,3048,1.65,6058,1.7"
"09,Ct,Connecticut,2612,1.41,4517,1.27"
"29,Mo,Missouri,2383,1.29,4634,1.3"
"53,Wa,Washington,2308,1.25,4498,1.26"
"55,Wi,Wisconsin,2243,1.21,4117,1.16"
"04,Az,Arizona,2153,1.17,3967,1.11"
"28,Ms,Mississippi,2132,1.15,4538,1.27"
"54,Wv,West Virginia,1522,0.82,3065,0.86"
"40,Ok,Oklahoma,1522,0.82,3189,0.89"
"27,Mn,Minnesota,1472,0.8,2669,0.75"
"32,Nv,Nevada,1463,0.79,2612,0.73"
"05,Ar,Arkansas,1297,0.7,2707,0.76"
"33,Nh,New Hampshire,1129,0.61,2032,0.57"
"23,Me,Maine,1104,0.6,2025,0.57"
"20,Ks,Kansas,1104,0.6,2171,0.61"
"15,Hi,Hawaii,1058,0.57,1954,0.55"
"19,Ia,Iowa,980,0.53,1815,0.51"
"35,Nm,New Mexico,937,0.51,1950,0.55"
"02,Ak,Alaska,876,0.47,1817,0.51"
"41,Or,Oregon,861,0.47,1649,0.46"
"44,Ri,Rhode Island,833,0.45,1557,0.44"
"11,Dc,District of Columbia,538,0.29,756,0.21"
"49,Ut,Utah,532,0.29,1143,0.32"
"10,De,Delaware,527,0.29,988,0.28"
"31,Ne,Nebraska,519,0.28,1039,0.29"
"50,Vt,Vermont,508,0.28,910,0.26"
"16,Id,Idaho,492,0.27,1022,0.29"
"30,Mt,Montana,336,0.18,645,0.18"
"56,Wy,Wyoming,239,0.13,462,0.13"
"46,Sd,South Dakota,209,0.11,421,0.12"
"38,Nd,North Dakota,191,0.1,376,0.11"
"12,,State Non-Migrant,4767082,,9964493,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
