"1991 - 1992 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,32-Nevada,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,31678,,62032,"
"06,Ca,California,8515,26.88,15681,25.28"
"04,Az,Arizona,2736,8.64,5512,8.89"
"48,Tx,Texas,1691,5.34,3604,5.81"
"49,Ut,Utah,1560,4.92,3556,5.73"
"08,Co,Colorado,1492,4.71,3017,4.86"
"53,Wa,Washington,1487,4.69,2862,4.61"
"41,Or,Oregon,1251,3.95,2406,3.88"
"12,Fl,Florida,1149,3.63,2191,3.53"
"16,Id,Idaho,947,2.99,2144,3.46"
"57,FR,Foreign,770,2.43,1495,2.41"
"35,Nm,New Mexico,705,2.23,1559,2.51"
"17,Il,Illinois,680,2.15,1239,2"
"39,Oh,Ohio,483,1.52,904,1.46"
"36,Ny,New York,466,1.47,802,1.29"
"30,Mt,Montana,455,1.44,955,1.54"
"29,Mo,Missouri,435,1.37,818,1.32"
"40,Ok,Oklahoma,430,1.36,869,1.4"
"26,Mi,Michigan,401,1.27,711,1.15"
"56,Wy,Wyoming,370,1.17,773,1.25"
"27,Mn,Minnesota,358,1.13,639,1.03"
"55,Wi,Wisconsin,337,1.06,585,0.94"
"42,Pa,Pennsylvania,324,1.02,599,0.97"
"15,Hi,Hawaii,302,0.95,528,0.85"
"13,Ga,Georgia,286,0.9,613,0.99"
"51,Va,Virginia,272,0.86,534,0.86"
"18,In,Indiana,271,0.86,549,0.89"
"02,Ak,Alaska,253,0.8,527,0.85"
"20,Ks,Kansas,240,0.76,486,0.78"
"19,Ia,Iowa,239,0.75,480,0.77"
"37,Nc,North Carolina,238,0.75,475,0.77"
"22,La,Louisiana,232,0.73,462,0.74"
"34,Nj,New Jersey,220,0.69,371,0.6"
"47,Tn,Tennessee,214,0.68,424,0.68"
"05,Ar,Arkansas,214,0.68,477,0.77"
"31,Ne,Nebraska,209,0.66,398,0.64"
"25,Ma,Massachusetts,159,0.5,245,0.39"
"01,Al,Alabama,155,0.49,308,0.5"
"46,Sd,South Dakota,147,0.46,292,0.47"
"45,Sc,South Carolina,140,0.44,316,0.51"
"24,Md,Maryland,135,0.43,262,0.42"
"21,Ky,Kentucky,131,0.41,257,0.41"
"28,Ms,Mississippi,120,0.38,234,0.38"
"09,Ct,Connecticut,99,0.31,180,0.29"
"38,Nd,North Dakota,84,0.27,177,0.29"
"54,Wv,West Virginia,57,0.18,118,0.19"
"23,Me,Maine,55,0.17,103,0.17"
"33,Nh,New Hampshire,48,0.15,84,0.14"
"44,Ri,Rhode Island,36,0.11,56,0.09"
"11,Dc,District of Columbia,29,0.09,43,0.07"
"50,Vt,Vermont,28,0.09,60,0.1"
"10,De,Delaware,23,0.07,52,0.08"
"32,,State Non-Migrant,461769,,978254,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
