"1991 - 1992 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,22-Louisiana,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,45084,,97527,"
"48,Tx,Texas,10857,24.08,23766,24.37"
"28,Ms,Mississippi,3219,7.14,7384,7.57"
"12,Fl,Florida,3003,6.66,6255,6.41"
"06,Ca,California,2926,6.49,5616,5.76"
"57,FR,Foreign,2829,6.27,5829,5.98"
"13,Ga,Georgia,2244,4.98,4914,5.04"
"01,Al,Alabama,1608,3.57,3771,3.87"
"05,Ar,Arkansas,1538,3.41,3628,3.72"
"47,Tn,Tennessee,1329,2.95,2911,2.98"
"51,Va,Virginia,1302,2.89,2886,2.96"
"37,Nc,North Carolina,1237,2.74,2665,2.73"
"17,Il,Illinois,842,1.87,1753,1.8"
"08,Co,Colorado,799,1.77,1679,1.72"
"40,Ok,Oklahoma,748,1.66,1730,1.77"
"39,Oh,Ohio,727,1.61,1572,1.61"
"53,Wa,Washington,681,1.51,1396,1.43"
"29,Mo,Missouri,672,1.49,1489,1.53"
"36,Ny,New York,643,1.43,1186,1.22"
"45,Sc,South Carolina,580,1.29,1267,1.3"
"21,Ky,Kentucky,500,1.11,1214,1.24"
"26,Mi,Michigan,491,1.09,1015,1.04"
"42,Pa,Pennsylvania,488,1.08,1047,1.07"
"18,In,Indiana,455,1.01,990,1.02"
"24,Md,Maryland,453,1,952,0.98"
"04,Az,Arizona,445,0.99,916,0.94"
"20,Ks,Kansas,443,0.98,1029,1.06"
"34,Nj,New Jersey,331,0.73,679,0.7"
"15,Hi,Hawaii,331,0.73,701,0.72"
"32,Nv,Nevada,310,0.69,657,0.67"
"02,Ak,Alaska,301,0.67,752,0.77"
"35,Nm,New Mexico,270,0.6,567,0.58"
"55,Wi,Wisconsin,268,0.59,563,0.58"
"25,Ma,Massachusetts,255,0.57,464,0.48"
"27,Mn,Minnesota,215,0.48,429,0.44"
"31,Ne,Nebraska,200,0.44,456,0.47"
"41,Or,Oregon,193,0.43,387,0.4"
"19,Ia,Iowa,166,0.37,413,0.42"
"09,Ct,Connecticut,157,0.35,308,0.32"
"49,Ut,Utah,141,0.31,324,0.33"
"11,Dc,District of Columbia,122,0.27,181,0.19"
"54,Wv,West Virginia,122,0.27,317,0.33"
"56,Wy,Wyoming,95,0.21,233,0.24"
"16,Id,Idaho,84,0.19,190,0.19"
"10,De,Delaware,83,0.18,213,0.22"
"23,Me,Maine,77,0.17,185,0.19"
"30,Mt,Montana,66,0.15,148,0.15"
"46,Sd,South Dakota,66,0.15,140,0.14"
"38,Nd,North Dakota,56,0.12,122,0.13"
"33,Nh,New Hampshire,55,0.12,110,0.11"
"44,Ri,Rhode Island,37,0.08,83,0.09"
"50,Vt,Vermont,24,0.05,45,0.05"
"22,,State Non-Migrant,1323614,,3201597,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
