"1991 - 1992 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,24-Maryland,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,71832,,138978,"
"51,Va,Virginia,11832,16.47,21054,15.15"
"11,Dc,District of Columbia,6957,9.69,12397,8.92"
"42,Pa,Pennsylvania,6516,9.07,13068,9.4"
"12,Fl,Florida,5934,8.26,11368,8.18"
"06,Ca,California,3799,5.29,6566,4.72"
"57,FR,Foreign,3693,5.14,8165,5.88"
"37,Nc,North Carolina,3196,4.45,6480,4.66"
"48,Tx,Texas,2592,3.61,5766,4.15"
"36,Ny,New York,2540,3.54,4348,3.13"
"10,De,Delaware,2053,2.86,3834,2.76"
"54,Wv,West Virginia,2033,2.83,4317,3.11"
"13,Ga,Georgia,1901,2.65,3874,2.79"
"34,Nj,New Jersey,1725,2.4,3161,2.27"
"39,Oh,Ohio,1529,2.13,3166,2.28"
"45,Sc,South Carolina,1186,1.65,2492,1.79"
"17,Il,Illinois,1074,1.5,2077,1.49"
"08,Co,Colorado,1003,1.4,1992,1.43"
"25,Ma,Massachusetts,955,1.33,1626,1.17"
"47,Tn,Tennessee,879,1.22,1807,1.3"
"53,Wa,Washington,841,1.17,1660,1.19"
"26,Mi,Michigan,765,1.06,1587,1.14"
"04,Az,Arizona,689,0.96,1351,0.97"
"01,Al,Alabama,595,0.83,1342,0.97"
"18,In,Indiana,595,0.83,1213,0.87"
"29,Mo,Missouri,539,0.75,1122,0.81"
"09,Ct,Connecticut,534,0.74,989,0.71"
"22,La,Louisiana,508,0.71,988,0.71"
"15,Hi,Hawaii,467,0.65,978,0.7"
"21,Ky,Kentucky,440,0.61,901,0.65"
"55,Wi,Wisconsin,365,0.51,738,0.53"
"27,Mn,Minnesota,351,0.49,705,0.51"
"40,Ok,Oklahoma,346,0.48,789,0.57"
"35,Nm,New Mexico,305,0.42,545,0.39"
"20,Ks,Kansas,286,0.4,688,0.5"
"41,Or,Oregon,282,0.39,557,0.4"
"49,Ut,Utah,253,0.35,589,0.42"
"28,Ms,Mississippi,251,0.35,566,0.41"
"32,Nv,Nevada,231,0.32,412,0.3"
"19,Ia,Iowa,216,0.3,448,0.32"
"23,Me,Maine,200,0.28,429,0.31"
"33,Nh,New Hampshire,197,0.27,396,0.28"
"05,Ar,Arkansas,181,0.25,397,0.29"
"02,Ak,Alaska,180,0.25,426,0.31"
"44,Ri,Rhode Island,159,0.22,300,0.22"
"31,Ne,Nebraska,152,0.21,316,0.23"
"16,Id,Idaho,116,0.16,229,0.16"
"30,Mt,Montana,110,0.15,212,0.15"
"50,Vt,Vermont,104,0.14,194,0.14"
"38,Nd,North Dakota,61,0.08,133,0.1"
"46,Sd,South Dakota,61,0.08,105,0.08"
"56,Wy,Wyoming,55,0.08,115,0.08"
"24,,State Non-Migrant,1807198,,3890851,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
