"1991 - 1992 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,02-Alaska,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,16028,,34336,"
"53,Wa,Washington,2512,15.67,4904,14.28"
"06,Ca,California,1708,10.66,3433,10"
"41,Or,Oregon,1069,6.67,2154,6.27"
"48,Tx,Texas,914,5.7,2243,6.53"
"57,FR,Foreign,787,4.91,1673,4.87"
"12,Fl,Florida,622,3.88,1311,3.82"
"04,Az,Arizona,539,3.36,1093,3.18"
"08,Co,Colorado,531,3.31,1109,3.23"
"51,Va,Virginia,387,2.41,981,2.86"
"16,Id,Idaho,385,2.4,810,2.36"
"13,Ga,Georgia,341,2.13,839,2.44"
"30,Mt,Montana,309,1.93,660,1.92"
"15,Hi,Hawaii,297,1.85,586,1.71"
"37,Nc,North Carolina,292,1.82,724,2.11"
"27,Mn,Minnesota,284,1.77,559,1.63"
"39,Oh,Ohio,269,1.68,564,1.64"
"36,Ny,New York,268,1.67,555,1.62"
"26,Mi,Michigan,264,1.65,569,1.66"
"17,Il,Illinois,250,1.56,529,1.54"
"32,Nv,Nevada,246,1.53,489,1.42"
"40,Ok,Oklahoma,241,1.5,573,1.67"
"49,Ut,Utah,228,1.42,533,1.55"
"35,Nm,New Mexico,222,1.39,518,1.51"
"01,Al,Alabama,217,1.35,516,1.5"
"22,La,Louisiana,198,1.24,454,1.32"
"42,Pa,Pennsylvania,189,1.18,385,1.12"
"24,Md,Maryland,183,1.14,455,1.33"
"29,Mo,Missouri,183,1.14,442,1.29"
"55,Wi,Wisconsin,175,1.09,356,1.04"
"47,Tn,Tennessee,164,1.02,381,1.11"
"18,In,Indiana,153,0.95,342,1"
"05,Ar,Arkansas,152,0.95,341,0.99"
"45,Sc,South Carolina,146,0.91,375,1.09"
"31,Ne,Nebraska,140,0.87,321,0.93"
"20,Ks,Kansas,139,0.87,349,1.02"
"21,Ky,Kentucky,114,0.71,251,0.73"
"56,Wy,Wyoming,112,0.7,250,0.73"
"25,Ma,Massachusetts,108,0.67,205,0.6"
"34,Nj,New Jersey,98,0.61,211,0.61"
"28,Ms,Mississippi,97,0.61,212,0.62"
"19,Ia,Iowa,92,0.57,206,0.6"
"46,Sd,South Dakota,67,0.42,183,0.53"
"23,Me,Maine,67,0.42,138,0.4"
"38,Nd,North Dakota,60,0.37,135,0.39"
"54,Wv,West Virginia,42,0.26,83,0.24"
"33,Nh,New Hampshire,37,0.23,77,0.22"
"09,Ct,Connecticut,35,0.22,62,0.18"
"11,Dc,District of Columbia,34,0.21,65,0.19"
"50,Vt,Vermont,28,0.17,54,0.16"
"10,De,Delaware,21,0.13,56,0.16"
"44,Ri,Rhode Island,12,0.07,22,0.06"
"02,,State Non-Migrant,179456,,414175,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
