"1991 - 1992 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,51-Virginia,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,103647,,211080,"
"24,Md,Maryland,10061,9.71,17784,8.43"
"37,Nc,North Carolina,9573,9.24,19115,9.06"
"12,Fl,Florida,8854,8.54,18355,8.7"
"57,FR,Foreign,7803,7.53,17140,8.12"
"06,Ca,California,6340,6.12,12745,6.04"
"48,Tx,Texas,5020,4.84,11403,5.4"
"42,Pa,Pennsylvania,4800,4.63,9434,4.47"
"13,Ga,Georgia,3834,3.7,7910,3.75"
"11,Dc,District of Columbia,3672,3.54,5610,2.66"
"36,Ny,New York,3615,3.49,6718,3.18"
"47,Tn,Tennessee,3203,3.09,6721,3.18"
"54,Wv,West Virginia,2934,2.83,6044,2.86"
"39,Oh,Ohio,2895,2.79,6176,2.93"
"45,Sc,South Carolina,2742,2.65,5979,2.83"
"17,Il,Illinois,2071,2,4316,2.04"
"34,Nj,New Jersey,2045,1.97,3867,1.83"
"08,Co,Colorado,1711,1.65,3440,1.63"
"26,Mi,Michigan,1422,1.37,2938,1.39"
"21,Ky,Kentucky,1387,1.34,3056,1.45"
"53,Wa,Washington,1375,1.33,2877,1.36"
"01,Al,Alabama,1338,1.29,3141,1.49"
"25,Ma,Massachusetts,1321,1.27,2386,1.13"
"18,In,Indiana,1170,1.13,2628,1.25"
"22,La,Louisiana,1106,1.07,2425,1.15"
"29,Mo,Missouri,1020,0.98,2208,1.05"
"04,Az,Arizona,934,0.9,1830,0.87"
"15,Hi,Hawaii,928,0.9,2101,1"
"09,Ct,Connecticut,909,0.88,1885,0.89"
"28,Ms,Mississippi,795,0.77,1900,0.9"
"40,Ok,Oklahoma,702,0.68,1492,0.71"
"20,Ks,Kansas,646,0.62,1599,0.76"
"55,Wi,Wisconsin,643,0.62,1326,0.63"
"27,Mn,Minnesota,614,0.59,1186,0.56"
"10,De,Delaware,614,0.59,1185,0.56"
"23,Me,Maine,508,0.49,1206,0.57"
"05,Ar,Arkansas,499,0.48,1051,0.5"
"35,Nm,New Mexico,490,0.47,1083,0.51"
"41,Or,Oregon,459,0.44,923,0.44"
"02,Ak,Alaska,407,0.39,1049,0.5"
"32,Nv,Nevada,397,0.38,792,0.38"
"19,Ia,Iowa,384,0.37,796,0.38"
"44,Ri,Rhode Island,381,0.37,895,0.42"
"49,Ut,Utah,368,0.36,834,0.4"
"33,Nh,New Hampshire,340,0.33,695,0.33"
"31,Ne,Nebraska,305,0.29,648,0.31"
"16,Id,Idaho,240,0.23,593,0.28"
"30,Mt,Montana,207,0.2,421,0.2"
"50,Vt,Vermont,198,0.19,365,0.17"
"56,Wy,Wyoming,142,0.14,309,0.15"
"46,Sd,South Dakota,132,0.13,301,0.14"
"38,Nd,North Dakota,93,0.09,199,0.09"
"51,,State Non-Migrant,2247722,,4918032,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
