"1991 - 1992 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,48-Texas,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,164705,,358520,"
"06,Ca,California,17442,10.59,34867,9.73"
"57,FR,Foreign,11495,6.98,24346,6.79"
"12,Fl,Florida,10437,6.34,22474,6.27"
"40,Ok,Oklahoma,9696,5.89,21593,6.02"
"22,La,Louisiana,8617,5.23,18938,5.28"
"08,Co,Colorado,6909,4.19,15315,4.27"
"35,Nm,New Mexico,6484,3.94,15793,4.41"
"13,Ga,Georgia,5763,3.5,13121,3.66"
"17,Il,Illinois,5611,3.41,11856,3.31"
"05,Ar,Arkansas,5372,3.26,12212,3.41"
"04,Az,Arizona,4599,2.79,9868,2.75"
"51,Va,Virginia,4480,2.72,9646,2.69"
"37,Nc,North Carolina,4440,2.7,9894,2.76"
"53,Wa,Washington,4245,2.58,9168,2.56"
"29,Mo,Missouri,3978,2.42,8775,2.45"
"39,Oh,Ohio,3812,2.31,8355,2.33"
"47,Tn,Tennessee,3802,2.31,8476,2.36"
"20,Ks,Kansas,3568,2.17,8373,2.34"
"36,Ny,New York,3482,2.11,6640,1.85"
"26,Mi,Michigan,3019,1.83,6549,1.83"
"01,Al,Alabama,2925,1.78,6737,1.88"
"18,In,Indiana,2551,1.55,5604,1.56"
"42,Pa,Pennsylvania,2455,1.49,5209,1.45"
"28,Ms,Mississippi,2308,1.4,5249,1.46"
"27,Mn,Minnesota,2084,1.27,4645,1.3"
"24,Md,Maryland,1931,1.17,4063,1.13"
"32,Nv,Nevada,1900,1.15,3854,1.07"
"21,Ky,Kentucky,1846,1.12,4132,1.15"
"45,Sc,South Carolina,1660,1.01,3765,1.05"
"55,Wi,Wisconsin,1634,0.99,3475,0.97"
"19,Ia,Iowa,1584,0.96,3530,0.98"
"34,Nj,New Jersey,1504,0.91,3212,0.9"
"41,Or,Oregon,1460,0.89,3244,0.9"
"15,Hi,Hawaii,1445,0.88,2892,0.81"
"31,Ne,Nebraska,1244,0.76,2985,0.83"
"25,Ma,Massachusetts,1234,0.75,2292,0.64"
"02,Ak,Alaska,1150,0.7,2718,0.76"
"49,Ut,Utah,1137,0.69,2856,0.8"
"09,Ct,Connecticut,811,0.49,1603,0.45"
"16,Id,Idaho,703,0.43,1819,0.51"
"56,Wy,Wyoming,550,0.33,1300,0.36"
"30,Mt,Montana,528,0.32,1262,0.35"
"54,Wv,West Virginia,489,0.3,1125,0.31"
"11,Dc,District of Columbia,417,0.25,605,0.17"
"46,Sd,South Dakota,412,0.25,909,0.25"
"38,Nd,North Dakota,351,0.21,787,0.22"
"23,Me,Maine,303,0.18,589,0.16"
"10,De,Delaware,294,0.18,685,0.19"
"33,Nh,New Hampshire,273,0.17,561,0.16"
"44,Ri,Rhode Island,178,0.11,359,0.1"
"50,Vt,Vermont,93,0.06,195,0.05"
"48,,State Non-Migrant,5676123,,13605592,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
