"1991 - 1992 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,31-Nebraska,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,20744,,42726,"
"19,Ia,Iowa,2766,13.33,5680,13.29"
"08,Co,Colorado,1782,8.59,3587,8.4"
"06,Ca,California,1407,6.78,2544,5.95"
"48,Tx,Texas,1334,6.43,3075,7.2"
"20,Ks,Kansas,1303,6.28,2633,6.16"
"29,Mo,Missouri,1050,5.06,2173,5.09"
"57,FR,Foreign,950,4.58,1927,4.51"
"46,Sd,South Dakota,797,3.84,1670,3.91"
"04,Az,Arizona,748,3.61,1385,3.24"
"17,Il,Illinois,706,3.4,1388,3.25"
"12,Fl,Florida,656,3.16,1282,3"
"27,Mn,Minnesota,594,2.86,1215,2.84"
"56,Wy,Wyoming,473,2.28,1061,2.48"
"53,Wa,Washington,440,2.12,899,2.1"
"51,Va,Virginia,440,2.12,1019,2.38"
"40,Ok,Oklahoma,359,1.73,745,1.74"
"37,Nc,North Carolina,285,1.37,570,1.33"
"55,Wi,Wisconsin,284,1.37,592,1.39"
"39,Oh,Ohio,277,1.34,623,1.46"
"13,Ga,Georgia,243,1.17,527,1.23"
"18,In,Indiana,241,1.16,548,1.28"
"26,Mi,Michigan,238,1.15,513,1.2"
"32,Nv,Nevada,236,1.14,431,1.01"
"36,Ny,New York,233,1.12,445,1.04"
"05,Ar,Arkansas,228,1.1,519,1.21"
"41,Or,Oregon,213,1.03,397,0.93"
"35,Nm,New Mexico,193,0.93,397,0.93"
"47,Tn,Tennessee,186,0.9,351,0.82"
"42,Pa,Pennsylvania,174,0.84,348,0.81"
"49,Ut,Utah,155,0.75,342,0.8"
"30,Mt,Montana,152,0.73,300,0.7"
"01,Al,Alabama,145,0.7,393,0.92"
"22,La,Louisiana,143,0.69,309,0.72"
"24,Md,Maryland,129,0.62,241,0.56"
"15,Hi,Hawaii,124,0.6,263,0.62"
"02,Ak,Alaska,123,0.59,285,0.67"
"38,Nd,North Dakota,121,0.58,290,0.68"
"45,Sc,South Carolina,120,0.58,261,0.61"
"16,Id,Idaho,120,0.58,296,0.69"
"21,Ky,Kentucky,117,0.56,291,0.68"
"28,Ms,Mississippi,98,0.47,230,0.54"
"25,Ma,Massachusetts,75,0.36,141,0.33"
"34,Nj,New Jersey,74,0.36,135,0.32"
"09,Ct,Connecticut,66,0.32,107,0.25"
"11,Dc,District of Columbia,30,0.14,39,0.09"
"54,Wv,West Virginia,26,0.13,56,0.13"
"23,Me,Maine,22,0.11,52,0.12"
"10,De,Delaware,22,0.11,51,0.12"
"33,Nh,New Hampshire,19,0.09,49,0.11"
"44,Ri,Rhode Island,15,0.07,29,0.07"
"50,Vt,Vermont,12,0.06,22,0.05"
"31,,State Non-Migrant,580031,,1338382,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
