" 2006- 2007 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,34-NewJersey,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,NJ,NJ Total Mig - US & For,105768,196008,7164350"
"97,NJ,NJ Total Mig - US,102940,190425,6948131"
"98,NJ,NJ Total Mig - Foreign,2828,5583,216220"
"34,NJ,NJ Non-Migrants,3214770,6936857,244599098"
"36,NY,NEW YORK,20243,32261,1340633"
"42,PA,PENNSYLVANIA,17134,32379,992285"
"12,FL,FLORIDA,14467,27348,1168748"
"37,NC,NORTH CAROLINA,6235,13646,373223"
"06,CA,CALIFORNIA,5258,8938,411655"
"51,VA,VIRGINIA,4117,7718,245318"
"13,GA,GEORGIA,3967,8795,206276"
"48,TX,TEXAS,3374,7286,276714"
"24,MD,MARYLAND,3013,5161,175040"
"57,FR,Foreign,2828,5583,216220"
"45,SC,SOUTH CAROLINA,2586,5304,156325"
"25,MA,MASSACHUSETTS,2453,3988,198027"
"10,DE,DELAWARE,1857,3553,103714"
"09,CT,CONNECTICUT,1742,3168,162676"
"17,IL,ILLINOIS,1541,2892,125124"
"39,OH,OHIO,1472,2915,98881"
"04,AZ,ARIZONA,1437,2672,104636"
"47,TN,TENNESSEE,980,2007,65270"
"08,CO,COLORADO,971,1686,78124"
"32,NV,NEVADA,846,1434,50574"
"53,WA,WASHINGTON,744,1401,51890"
"26,MI,MICHIGAN,681,1363,52559"
"18,IN,INDIANA,576,1227,32436"
"11,DC,DISTRICT OF COLUMBIA,516,639,29837"
"29,MO,MISSOURI,450,818,27421"
"27,MN,MINNESOTA,449,803,33779"
"44,RI,RHODE ISLAND,417,714,25569"
"01,AL,ALABAMA,415,862,48594"
"33,NH,NEW HAMPSHIRE,391,735,32758"
"22,LA,LOUISIANA,377,674,20333"
"23,ME,MAINE,374,681,27437"
"21,KY,KENTUCKY,363,784,19254"
"41,OR,OREGON,329,584,18654"
"55,WI,WISCONSIN,320,611,23288"
"50,VT,VERMONT,295,515,23747"
"15,HI,HAWAII,286,471,12200"
"54,WV,WEST VIRGINIA,258,481,9963"
"35,NM,NEW MEXICO,255,437,17338"
"49,UT,UTAH,225,486,21369"
"40,OK,OKLAHOMA,220,404,9724"
"20,KS,KANSAS,216,457,14961"
"19,IA,IOWA,189,381,11674"
"05,AR,ARKANSAS,185,415,10940"
"28,MS,MISSISSIPPI,152,317,6932"
"31,NE,NEBRASKA,121,254,9942"
"30,MT,MONTANA,111,167,7721"
"16,ID,IDAHO,95,186,4325"
"02,AK,ALASKA,93,171,4000"
"56,WY,WYOMING,66,111,3010"
"38,ND,NORTH DAKOTA,41,73,1699"
"46,SD,SOUTH DAKOTA,37,52,1535"
