" 2006- 2007 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
"FROM: 25-Massachusetts,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"TO:,,,,,"
"96,MA,MA Total Mig - US & For,78665,129446,4773197"
"97,MA,MA Total Mig - US,75809,124828,4614538"
"98,MA,MA Total Mig - Foreign,2856,4618,158659"
"25,MA,MA Non-Migrants,2420113,4943156,174877275"
"12,FL,FLORIDA,9746,17079,658806"
"36,NY,NEW YORK,8253,11284,437293"
"33,NH,NEW HAMPSHIRE,7660,12826,487790"
"06,CA,CALIFORNIA,6787,9836,457364"
"09,CT,CONNECTICUT,4197,6614,246769"
"44,RI,RHODE ISLAND,3927,6220,208492"
"37,NC,NORTH CAROLINA,2998,5843,179305"
"57,FR,Foreign,2856,4618,158659"
"23,ME,MAINE,2441,4055,125343"
"51,VA,VIRGINIA,2389,3998,145825"
"48,TX,TEXAS,2356,4534,145906"
"42,PA,PENNSYLVANIA,2228,3740,135126"
"34,NJ,NEW JERSEY,2225,3760,156274"
"13,GA,GEORGIA,2040,4083,107854"
"17,IL,ILLINOIS,1804,2955,121254"
"24,MD,MARYLAND,1487,2359,96367"
"04,AZ,ARIZONA,1321,2199,74928"
"50,VT,VERMONT,1203,1840,59668"
"45,SC,SOUTH CAROLINA,1156,2182,62264"
"39,OH,OHIO,1146,2194,90959"
"53,WA,WASHINGTON,1122,1825,85945"
"08,CO,COLORADO,1067,1668,64261"
"11,DC,DISTRICT OF COLUMBIA,808,911,39820"
"26,MI,MICHIGAN,678,1112,38605"
"47,TN,TENNESSEE,614,1130,31141"
"41,OR,OREGON,540,764,37897"
"27,MN,MINNESOTA,538,1011,35106"
"32,NV,NEVADA,524,757,26355"
"29,MO,MISSOURI,410,715,25237"
"18,IN,INDIANA,386,704,21428"
"55,WI,WISCONSIN,369,651,37776"
"01,AL,ALABAMA,322,630,15504"
"35,NM,NEW MEXICO,292,471,16365"
"22,LA,LOUISIANA,291,503,10527"
"15,HI,HAWAII,275,426,15148"
"21,KY,KENTUCKY,271,484,14526"
"49,UT,UTAH,244,426,13153"
"40,OK,OKLAHOMA,211,401,13457"
"20,KS,KANSAS,195,384,12105"
"10,DE,DELAWARE,193,333,16593"
"19,IA,IOWA,177,289,7219"
"05,AR,ARKANSAS,153,308,8895"
"28,MS,MISSISSIPPI,126,245,3894"
"02,AK,ALASKA,116,189,3972"
"30,MT,MONTANA,98,149,3408"
"31,NE,NEBRASKA,97,172,3983"
"56,WY,WYOMING,88,127,3443"
"16,ID,IDAHO,83,138,4175"
"54,WV,WEST VIRGINIA,81,171,4688"
"46,SD,SOUTH DAKOTA,40,71,1305"
"38,ND,NORTH DAKOTA,36,62,1021"
