" 2006- 2007 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
"FROM: 24-Maryland,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"TO:,,,,,"
"96,MD,MD Total Mig - US & For,86090,160920,4929378"
"97,MD,MD Total Mig - US,83406,155643,4802693"
"98,MD,MD Total Mig - Foreign,2684,5277,126685"
"24,MD,MD Non-Migrants,2063186,4354563,145371488"
"51,VA,VIRGINIA,12955,22990,754395"
"42,PA,PENNSYLVANIA,9626,19006,526231"
"11,DC,DISTRICT OF COLUMBIA,6869,10976,341867"
"12,FL,FLORIDA,6551,11996,469348"
"37,NC,NORTH CAROLINA,5678,11827,315467"
"36,NY,NEW YORK,3999,6382,200327"
"06,CA,CALIFORNIA,3924,6602,233786"
"48,TX,TEXAS,3445,7421,197663"
"13,GA,GEORGIA,3347,6947,169545"
"10,DE,DELAWARE,3211,5978,175875"
"57,FR,Foreign,2684,5277,126685"
"54,WV,WEST VIRGINIA,2386,4829,113681"
"45,SC,SOUTH CAROLINA,2166,4243,121012"
"34,NJ,NEW JERSEY,1938,3378,120024"
"39,OH,OHIO,1387,2771,84263"
"25,MA,MASSACHUSETTS,1282,1969,85057"
"17,IL,ILLINOIS,1192,2093,72835"
"04,AZ,ARIZONA,1064,1972,64855"
"47,TN,TENNESSEE,1052,2057,62829"
"08,CO,COLORADO,992,1855,66214"
"53,WA,WASHINGTON,939,1818,57577"
"26,MI,MICHIGAN,703,1343,38538"
"09,CT,CONNECTICUT,622,1157,47848"
"01,AL,ALABAMA,563,1237,32977"
"18,IN,INDIANA,545,1098,28110"
"29,MO,MISSOURI,525,1087,28110"
"32,NV,NEVADA,512,917,40682"
"21,KY,KENTUCKY,510,1107,34384"
"22,LA,LOUISIANA,493,945,24794"
"15,HI,HAWAII,429,881,25105"
"40,OK,OKLAHOMA,391,823,18905"
"41,OR,OREGON,366,604,21779"
"27,MN,MINNESOTA,346,595,19140"
"35,NM,NEW MEXICO,340,593,22067"
"55,WI,WISCONSIN,321,630,17839"
"20,KS,KANSAS,298,692,15457"
"23,ME,MAINE,276,526,20554"
"49,UT,UTAH,245,516,14170"
"33,NH,NEW HAMPSHIRE,236,434,18082"
"28,MS,MISSISSIPPI,234,469,10512"
"05,AR,ARKANSAS,205,441,18071"
"19,IA,IOWA,198,382,11557"
"02,AK,ALASKA,177,365,8218"
"44,RI,RHODE ISLAND,168,321,12673"
"50,VT,VERMONT,159,281,10339"
"16,ID,IDAHO,136,320,7631"
"30,MT,MONTANA,121,214,6624"
"31,NE,NEBRASKA,117,232,6161"
"56,WY,WYOMING,69,138,4846"
"46,SD,SOUTH DAKOTA,55,98,3029"
"38,ND,NORTH DAKOTA,43,87,1642"
