" 2006- 2007 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
"FROM: 23-Maine,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"TO:,,,,,"
"96,ME,ME Total Mig - US & For,15013,25159,664783"
"97,ME,ME Total Mig - US,14546,24404,650984"
"98,ME,ME Total Mig - Foreign,467,755,13799"
"23,ME,ME Non-Migrants,492916,1014094,25229916"
"25,MA,MASSACHUSETTS,1892,2613,68675"
"12,FL,FLORIDA,1860,3195,122202"
"33,NH,NEW HAMPSHIRE,1757,2776,72957"
"36,NY,NEW YORK,817,1250,32707"
"06,CA,CALIFORNIA,714,1128,26184"
"37,NC,NORTH CAROLINA,597,1093,24224"
"51,VA,VIRGINIA,573,1139,25308"
"48,TX,TEXAS,480,940,23413"
"57,FR,Foreign,467,755,13799"
"09,CT,CONNECTICUT,457,753,20587"
"42,PA,PENNSYLVANIA,374,677,15897"
"04,AZ,ARIZONA,343,580,13894"
"08,CO,COLORADO,315,496,11029"
"50,VT,VERMONT,311,467,10400"
"13,GA,GEORGIA,300,591,12407"
"24,MD,MARYLAND,267,482,11864"
"53,WA,WASHINGTON,258,433,10018"
"45,SC,SOUTH CAROLINA,237,424,10986"
"47,TN,TENNESSEE,232,459,8716"
"34,NJ,NEW JERSEY,224,366,9328"
"44,RI,RHODE ISLAND,212,329,7200"
"39,OH,OHIO,202,429,10146"
"17,IL,ILLINOIS,160,282,7601"
"26,MI,MICHIGAN,143,279,-2957"
"41,OR,OREGON,133,193,4072"
"32,NV,NEVADA,106,166,33398"
"29,MO,MISSOURI,105,210,3874"
"02,AK,ALASKA,104,165,3480"
"01,AL,ALABAMA,103,212,4603"
"27,MN,MINNESOTA,96,173,3946"
"55,WI,WISCONSIN,95,175,3845"
"49,UT,UTAH,93,146,2871"
"21,KY,KENTUCKY,84,164,3281"
"18,IN,INDIANA,83,165,3985"
"22,LA,LOUISIANA,83,149,3275"
"35,NM,NEW MEXICO,79,139,3237"
"11,DC,DISTRICT OF COLUMBIA,65,75,1951"
"15,HI,HAWAII,64,105,2441"
"30,MT,MONTANA,64,100,2245"
"40,OK,OKLAHOMA,61,135,2160"
"20,KS,KANSAS,58,110,2370"
"28,MS,MISSISSIPPI,52,97,2335"
"19,IA,IOWA,47,79,1376"
"56,WY,WYOMING,47,78,1897"
"16,ID,IDAHO,45,85,1903"
"05,AR,ARKANSAS,40,75,1005"
"31,NE,NEBRASKA,31,59,895"
"54,WV,WEST VIRGINIA,31,67,1459"
"10,DE,DELAWARE,22,35,1319"
"46,SD,SOUTH DAKOTA,18,39,563"
"38,ND,NORTH DAKOTA,12,27,410"
