" 2006- 2007 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,35-NewMexico,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,NM,NM Total Mig - US & For,28370,56171,1249337"
"97,NM,NM Total Mig - US,27520,54454,1218442"
"98,NM,NM Total Mig - Foreign,850,1717,30895"
"35,NM,NM Non-Migrants,649931,1412698,31201412"
"48,TX,TEXAS,6122,12964,283370"
"04,AZ,ARIZONA,3889,8025,151128"
"08,CO,COLORADO,2546,4972,110237"
"06,CA,CALIFORNIA,2316,3929,93312"
"12,FL,FLORIDA,938,1804,47085"
"57,FR,Foreign,850,1717,30895"
"32,NV,NEVADA,799,1514,33794"
"53,WA,WASHINGTON,748,1354,31315"
"40,OK,OKLAHOMA,659,1417,28120"
"49,UT,UTAH,618,1376,24464"
"51,VA,VIRGINIA,554,1165,34803"
"41,OR,OREGON,545,906,21269"
"17,IL,ILLINOIS,445,813,20065"
"36,NY,NEW YORK,419,644,15020"
"13,GA,GEORGIA,404,814,19162"
"37,NC,NORTH CAROLINA,398,826,19060"
"39,OH,OHIO,351,721,19818"
"20,KS,KANSAS,330,710,21042"
"29,MO,MISSOURI,324,631,13732"
"47,TN,TENNESSEE,300,592,13498"
"42,PA,PENNSYLVANIA,295,532,13178"
"16,ID,IDAHO,270,576,15521"
"27,MN,MINNESOTA,262,441,14453"
"24,MD,MARYLAND,238,438,12982"
"05,AR,ARKANSAS,231,483,9073"
"22,LA,LOUISIANA,225,449,8697"
"56,WY,WYOMING,225,457,8955"
"25,MA,MASSACHUSETTS,221,343,11071"
"26,MI,MICHIGAN,212,394,8148"
"02,AK,ALASKA,211,459,9080"
"30,MT,MONTANA,209,409,11250"
"15,HI,HAWAII,202,418,9562"
"18,IN,INDIANA,196,367,7280"
"01,AL,ALABAMA,189,423,8593"
"45,SC,SOUTH CAROLINA,185,396,8312"
"55,WI,WISCONSIN,185,339,8395"
"31,NE,NEBRASKA,157,323,5798"
"34,NJ,NEW JERSEY,152,221,6602"
"19,IA,IOWA,149,325,5908"
"21,KY,KENTUCKY,136,263,5296"
"46,SD,SOUTH DAKOTA,97,213,4400"
"28,MS,MISSISSIPPI,94,205,4677"
"11,DC,DISTRICT OF COLUMBIA,78,101,3743"
"09,CT,CONNECTICUT,73,111,3194"
"38,ND,NORTH DAKOTA,64,123,2471"
"54,WV,WEST VIRGINIA,58,112,2543"
"23,ME,MAINE,54,96,2004"
"33,NH,NEW HAMPSHIRE,50,94,2259"
"50,VT,VERMONT,42,58,2257"
"10,DE,DELAWARE,33,64,1297"
"44,RI,RHODE ISLAND,22,44,1150"
