" 2006- 2007 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,38-NorthDakota,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,ND,ND Total Mig - US & For,10554,19093,391179"
"97,ND,ND Total Mig - US,10149,18351,379073"
"98,ND,ND Total Mig - Foreign,405,742,12105"
"38,ND,ND Non-Migrants,244561,517666,12686414"
"27,MN,MINNESOTA,3411,5585,124145"
"46,SD,SOUTH DAKOTA,634,1267,23258"
"30,MT,MONTANA,462,845,15527"
"48,TX,TEXAS,453,976,16482"
"08,CO,COLORADO,416,714,15032"
"57,FR,Foreign,405,742,12105"
"06,CA,CALIFORNIA,403,689,14766"
"04,AZ,ARIZONA,381,643,17192"
"53,WA,WASHINGTON,312,552,11962"
"12,FL,FLORIDA,282,563,12024"
"55,WI,WISCONSIN,215,388,7779"
"17,IL,ILLINOIS,206,373,8144"
"19,IA,IOWA,175,334,7026"
"31,NE,NEBRASKA,174,357,7493"
"51,VA,VIRGINIA,161,338,6936"
"29,MO,MISSOURI,155,318,4980"
"56,WY,WYOMING,144,280,6559"
"32,NV,NEVADA,134,212,4440"
"41,OR,OREGON,124,210,3816"
"37,NC,NORTH CAROLINA,123,223,4549"
"39,OH,OHIO,121,270,5053"
"20,KS,KANSAS,112,200,4118"
"26,MI,MICHIGAN,102,173,3578"
"42,PA,PENNSYLVANIA,100,186,3273"
"40,OK,OKLAHOMA,98,195,3649"
"36,NY,NEW YORK,97,151,2685"
"13,GA,GEORGIA,95,196,3958"
"49,UT,UTAH,92,205,3312"
"16,ID,IDAHO,90,171,3114"
"02,AK,ALASKA,85,197,3463"
"47,TN,TENNESSEE,75,146,2938"
"18,IN,INDIANA,71,146,4109"
"24,MD,MARYLAND,66,122,2186"
"45,SC,SOUTH CAROLINA,63,128,1961"
"35,NM,NEW MEXICO,59,108,2554"
"22,LA,LOUISIANA,57,126,2118"
"01,AL,ALABAMA,51,119,2133"
"05,AR,ARKANSAS,47,90,1701"
"25,MA,MASSACHUSETTS,46,71,2041"
"21,KY,KENTUCKY,43,92,1346"
"15,HI,HAWAII,41,66,1501"
"28,MS,MISSISSIPPI,41,86,1272"
"34,NJ,NEW JERSEY,34,60,1218"
"11,DC,DISTRICT OF COLUMBIA,23,33,693"
"09,CT,CONNECTICUT,17,29,696"
"23,ME,MAINE,16,23,303"
"54,WV,WEST VIRGINIA,14,42,1106"
"10,DE,DELAWARE,12,28,368"
"33,NH,NEW HAMPSHIRE,6,9,160"
"44,RI,RHODE ISLAND,6,9,196"
"50,VT,VERMONT,4,7,161"
